variant,source_group,case3_name,case3_source_variant,w1,w2,w3,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref116_cagr_pct,ref116_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_116,delta_mdd_vs_116,delta_calmar_vs_116,dominates_116,dominates_85,beats_116_cagr
lv2p5_g12_body20_tp20_lb5_none_case3_w58_31_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.58,0.31000000000000005,0.11,55358.26570717537,2667.9132853587685,124.1273113124281,45.34122815057684,2.7376256968647845,9018,293.6786552868875,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.169571620332789,0.22955286385237628,0.03416281465200077,1.56781669652068,1.1191973222078957,-0.03383215615819557,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w62_25_13,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.25,0.13,54841.51466621222,2642.075733310611,123.61703652173874,45.15909659890859,2.7373673485914316,9018,286.47758212816996,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6592968296434236,0.04742131218412737,0.03390446637864786,1.0575419058313145,0.9370657705396468,-0.034090504431548485,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_23_15,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.23,0.15,54858.11315517386,2642.905657758693,123.63348344370029,45.196125022812296,2.7354885707856043,9018,288.904556795621,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6757437516049691,0.08444973608783357,0.03202568857282051,1.07398882779286,0.974094194443353,-0.03596928223737583,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w58_31_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.58,0.31000000000000005,0.11,55239.53851029134,2661.976925514567,124.01039214192534,45.34122815057684,2.7350470465883854,9018,293.19734175337294,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0526524498300205,0.22955286385237628,0.03158416437560163,1.4508975260179113,1.1191973222078957,-0.03641080643459471,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w60_29_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.6,0.29000000000000004,0.11,55001.155019893056,2650.057750994653,123.77506325951214,45.26761106756548,2.7342963399320563,9018,288.46163520695575,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.817323567416821,0.15593578084101978,0.030833457719272594,1.215568643604712,1.0455802391965392,-0.03716151309092375,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w54_35_11,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.35,0.11,57726.84069789515,2786.342034894758,126.4210996105143,46.24086062367214,2.73396943537412,9018,315.5953190004215,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.463359918418988,1.1291853369476783,0.030506553161336214,3.8616049946068784,2.0188297953031977,-0.03748841764886013,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w54_35_11,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.35,0.11,57694.339204496064,2784.716960224803,126.39011076743682,46.24086062367214,2.7332992739052475,9018,316.03065662218177,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.432371075341507,1.1291853369476783,0.02983639169246377,3.830616151529398,2.0188297953031977,-0.03815857911773257,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w56_33_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.56,0.32999999999999996,0.11,55657.16995927094,2682.858497963547,124.42082553124303,45.56496241131249,2.730625001028265,9018,297.7805906923488,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.463085839147709,0.4532871245880301,0.02716211881548114,1.8613309153356,1.3429315829435495,-0.0408328519947152,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w52_35_13,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.52,0.35,0.13,56363.95637335161,2718.1978186675806,125.11014997300447,45.82571783918347,2.7301296274736915,9018,319.04178315528765,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.1524102809091517,0.7140425524590057,0.02666674526090773,2.5506553570970425,1.6036870108145251,-0.04132822554928861,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_25_13,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.25,0.13,54699.99988517885,2634.9999942589425,123.47666073218168,45.23269277561518,2.729810081055966,9018,285.82101246563474,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.5189210400863686,0.12101748889071473,0.026347198843182262,0.9171661162742595,1.0106619472462341,-0.04164777196701408,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w52_35_13,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.52,0.35,0.13,56322.63341308871,2716.1316706544353,125.07002858476915,45.82571783918347,2.7292541062570654,9018,318.6962730783746,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.1122888926738312,0.7140425524590057,0.02579122404428169,2.510533968861722,1.6036870108145251,-0.04220374676591465,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w56_33_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.56,0.32999999999999996,0.11,55538.643154203106,2676.9321577101555,124.30457917991026,45.56496241131249,2.7280737786595637,9018,297.32976480689877,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.346839487814947,0.4532871245880301,0.02461089644677994,1.7450845640028376,1.3429315829435495,-0.0433840743634164,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w60_29_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.6,0.29000000000000004,0.11,54882.36148003696,2644.118074001848,123.65750357826445,45.32849346133987,2.7280302991700016,9018,287.9504967085768,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.699763886169137,0.21681817461540476,0.02456741695721787,1.098008962357028,1.1064626329709242,-0.04342755385297847,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w60_20_20,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.6,0.2,0.2,55789.44062988003,2689.472031494002,124.55033028119722,45.660678556111954,2.727737173860405,9018,302.1812956876097,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.5925905891019028,0.5490032693874909,0.024274291647621293,1.9908356652897936,1.4386477277430103,-0.04372067916257505,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w52_37_11,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.37,0.11,57915.609651925464,2795.780482596273,126.60082243695699,46.46572792852203,2.7246064590165537,9018,317.68792630160374,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.6430827448616725,1.3540526417975656,0.021143576803769992,4.041327821049563,2.243697100153085,-0.04685139400642635,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w62_27_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.27,0.11,54586.99079789533,2629.349539894766,123.3643636533901,45.28346208201839,2.7242696998288225,9018,282.1400824162978,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.406623961294784,0.17178679529392582,0.020806817616038753,0.8048690374826748,1.0614312536494452,-0.04718815319415759,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w52_37_11,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.37,0.11,57882.9869403845,2794.149347019225,126.56979478661468,46.46572792852203,2.7239387055620066,9018,318.1051312031743,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.612055094519363,1.3540526417975656,0.02047582334922282,4.010300170707254,2.243697100153085,-0.04751914746097352,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w60_20_20,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.6,0.2,0.2,55566.53205828327,2678.3266029141637,124.33194838435972,45.660678556111655,2.722954461387827,9018,301.11298640614245,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.3742086922644035,0.5490032693871925,0.019491579175043405,1.7724537684522943,1.4386477277427119,-0.04850339163515294,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w54_35_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.54,0.35,0.11,55896.858117966585,2694.8429058983293,124.6553306476792,45.79022339021894,2.722313223619396,9018,300.7787512664706,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.697590955583877,0.678548103494478,0.018850341406612348,2.0958360317717677,1.5681925618499974,-0.049144629403583995,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w50_37_13,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.5,0.37,0.13,56533.49591149052,2726.674795574526,125.27452700805041,46.05193813766104,2.7202878331325113,9018,320.72357717968623,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.3167873159550965,0.9402628509365769,0.016824950919727577,2.7150323921429873,1.8299073092920963,-0.051170019890468765,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w54_35_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.54,0.35,0.11,55778.665568885095,2688.933278444255,124.53978923899305,45.79022339021894,2.7197899468119973,9018,300.35817286330393,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.5820495468977356,0.678548103494478,0.016327064599213514,1.9802946230856264,1.5681925618499974,-0.05166790621098283,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w50_37_13,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.5,0.37,0.13,56492.0822150451,2724.604110752255,125.23440884294774,46.05193813766104,2.7194166827157202,9018,320.38307886279614,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.2766691508524275,0.9402628509365769,0.015953800502936488,2.6749142270403183,1.8299073092920963,-0.052041170307259854,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w62_23_15,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.62,0.23,0.15,57402.54716296967,2770.1273581484834,126.11130544494316,46.378381812489,2.719182958017377,9018,307.9784124143114,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.15356575284784,1.2667065257645405,0.015720075804593225,3.5518108290357304,2.15635098412006,-0.05227489500560312,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w62_23_15,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.62,0.23,0.15,57358.488835723685,2767.924441786184,126.06911484586507,46.37838181248907,2.7182732540253567,9018,308.70394963618145,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.111375153769757,1.2667065257646044,0.014810371812572942,3.5096202299576476,2.156350984120124,-0.0531845989976234,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_27_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.27,0.11,54468.26403912791,2623.4132019563954,123.2461952038035,45.34511909865654,2.7179594552538062,9018,281.60033400179475,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.2884555117081788,0.23344381193207653,0.014496573041022476,0.6867005878960697,1.123088270287596,-0.05349839776917387,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_27_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.27,0.11,54429.77765818055,2621.488882909028,123.2078479598445,45.356488034862195,2.7164327155388155,9018,288.6989036459447,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.2501082677491837,0.24481274813773268,0.012969833326031743,0.6483533439370746,1.134457206493252,-0.0550251374841646,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_27_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.27,0.11,54395.643040327464,2619.7821520163734,123.17381956772033,45.356488034862195,2.715682472440231,9018,288.40043358736784,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.216079875625013,0.24481274813773268,0.012219590227447341,0.6143249518129039,1.134457206493252,-0.055775380582749,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w52_37_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.52,0.37,0.11,56076.53872905831,2703.826936452915,124.83062713629116,46.01698693216185,2.7127075338573605,9018,302.68804132268815,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.8728874441958396,0.9053116454373864,0.009244651644576773,2.2711325203837305,1.7949561037929058,-0.05875031916561957,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w60_29_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.6,0.29000000000000004,0.11,54842.8239045936,2642.14119522968,123.61833394185044,45.57528292888775,2.7123986072612034,9018,295.1959646558978,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.6605942497551212,0.4636076421632893,0.008935725048419663,1.058839325943012,1.3532521005188087,-0.05905924576177668,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w60_29_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.6,0.29000000000000004,0.11,54808.47008000596,2640.423504000298,123.58428245684667,45.57528292888775,2.7116514591841,9018,294.89956240300563,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.626542764751349,0.4636076421632893,0.008188576971316142,1.02478784093924,1.3532521005188087,-0.0598063938388802,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w52_37_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.52,0.37,0.11,55958.81141324314,2697.940570662157,124.71582042893709,46.01698693216185,2.71021265718229,9018,302.2989359979617,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.7580807368417766,0.9053116454373864,0.006749774969506461,2.1563258130296674,1.7949561037929058,-0.06124519584068988,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w50_39_11,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.39,0.11,58041.804200771236,2802.090210038562,126.72072237826133,46.77774219191679,2.708996125942964,9018,318.64667532754265,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.762982686166012,1.6660669051923307,0.005533243730180271,4.161227762353903,2.55571136354785,-0.06246172708001607,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w50_39_11,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.39,0.11,58009.09760710176,2800.454880355088,126.68966615445156,46.77774219191679,2.7083322156652434,9018,319.0453380157206,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,4.731926462356242,1.6660669051923307,0.0048693334524596565,4.130171538544133,2.55571136354785,-0.06312563735773669,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w62_25_13,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.62,0.25,0.13,54624.794482237005,2631.2397241118506,123.40194872924522,45.576155891010764,2.7075988818439263,9018,293.95469147602375,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4442090371499035,0.464480604286301,0.0041359996311425284,0.8424541133377943,1.3541250626418204,-0.06385897117905381,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w58_31_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.58,0.31000000000000005,0.11,55198.967518987316,2659.948375949366,123.97039537583355,45.7956206558626,2.707036035332415,9018,300.57652695781326,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.012655683738231,0.6839453691381365,0.003573153119631467,1.4109007599261219,1.573589827493656,-0.06442181769056488,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w62_25_13,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.62,0.25,0.13,54584.53296678256,2629.2266483391277,123.36191935318048,45.57615589101107,2.7067205853908143,9018,293.5940981562797,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.4041796610851662,0.46448060428660654,0.0032577031780305354,0.8024247372730571,1.354125062642126,-0.0647372676321658,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w62_29_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.62,0.29000000000000004,0.09,55720.102063877195,2686.0051031938597,124.4824706781556,45.99329679223326,2.7065350683705836,9018,287.97491569711536,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.524730986060277,0.8816215055087966,0.0030721861577998055,1.9229760622481678,1.771265963864316,-0.06492278465239654,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w58_31_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.58,0.31000000000000005,0.11,55164.4283120629,2658.2214156031446,123.93632748277943,45.7956206558626,2.7062921237407345,9018,300.2825490336736,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.9785877906841165,0.6839453691381365,0.002829241527950721,1.3768328668720073,1.573589827493656,-0.06516572928224562,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w62_29_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.62,0.29000000000000004,0.09,55694.5386291086,2684.7269314554305,124.45743637330678,45.99329679223326,2.7059907650352106,9018,288.3696241346306,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.4996966812114607,0.8816215055087966,0.0025278828224268857,1.8979417573993516,1.771265963864316,-0.06546708798776946,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w58_22_20,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.58,0.22000000000000003,0.2,55867.475728073194,2693.37378640366,124.62662461045512,46.06380617719811,2.705521643848574,9018,321.0771865960388,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.668884918359808,0.9521308904736472,0.0020587616357903293,2.067129994547699,1.8417753488291666,-0.06593620917440601,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w58_22_20,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.58,0.22000000000000003,0.2,55805.44997496948,2690.272498748474,124.56598908090126,46.06380617719772,2.704205306042715,9018,320.51581738200156,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.6082493888059446,0.9521308904732564,0.0007424238299313934,2.0064944649938354,1.8417753488287758,-0.06725254698026495,False,False,True
study85_leader_reference,baseline,short_gate_24h_g12_tp15_case3,short_gate_24h_g12_tp15,0.62,0.31,0.07,53163.39244939359,2558.1696224696793,121.95773969209532,45.11167528672446,2.7034628822127837,9016,264.18253470257184,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,0.0,0.0,0.0,-0.6017549238121092,0.8896444583555194,-0.06799497081019634,False,False,False
lv2p5_g12_body20_tp20_lb5_none_case3_w62_21_17,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.21,0.17,55129.381716413445,2656.4690858206723,123.90174261684339,45.85346938262222,2.7021236186721413,9018,291.7756079391166,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.9440029247480766,0.7417940958977596,-0.0013392635406423992,1.3422480009359674,1.631438554253279,-0.06933423435083874,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w60_31_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.6,0.31000000000000005,0.09,56095.887311153485,2704.794365557674,124.84947825310009,46.212314089732146,2.7016495648903294,9018,293.83647672194803,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.8917385610047717,1.1006388030076835,-0.0018133173224543775,2.2899836371926625,1.9902832613632029,-0.06980828813265072,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w60_31_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.6,0.31000000000000005,0.09,56070.134863376516,2703.506743168826,124.8243868339252,46.212314089732146,2.7011066052989494,9018,294.2171448137094,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.866647141829887,1.1006388030076835,-0.002356276913834332,2.2648922180177777,1.9902832613632029,-0.07035124772403067,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w60_20_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.6,0.2,0.2,58910.38399023449,2845.5191995117248,127.54066805768707,47.22959427435449,2.7004396293732555,9018,326.33316325808437,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,5.582928365591755,2.117918987630027,-0.003023252839528201,4.981173441779646,3.0075634459855465,-0.07101822364972454,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w56_33_11,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.56,0.32999999999999996,0.11,55497.05383360838,2674.852691680419,124.26374553014466,46.01748354804606,2.7003594275293876,9018,304.8336256618354,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.3060058380493444,0.9058082613215959,-0.003103454683396123,1.7042509142372353,1.7954527196771153,-0.07109842549359247,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w56_33_11,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.56,0.32999999999999996,0.11,55462.36358001818,2673.1181790009086,124.22966787025858,46.01748354804606,2.6996188902974785,9018,304.5424432188879,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.2719281781632645,0.9058082613215959,-0.003843991915305267,1.6701732543511554,1.7954527196771153,-0.07183896272550161,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w60_20_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.6,0.2,0.2,58849.93671914445,2842.496835957222,127.48390275227872,47.229594274354604,2.699237728186493,9018,327.2955316544618,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,5.526163060183407,2.1179189876301407,-0.004225154026290756,4.924408136371298,3.00756344598566,-0.0722201248364871,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w50_39_11,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.5,0.39,0.11,56195.60415485536,2709.780207742768,124.94655333705973,46.30921976943537,2.698092387631327,9018,303.509406015236,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.9888136449644094,1.19754448271091,-0.005370494581456775,2.3870587211523002,2.0871889410664295,-0.07336546539165312,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w62_21_17,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.62,0.21,0.17,54941.92328201496,2647.096164100748,123.7164707876436,45.85346938262224,2.698083099346246,9018,290.8643963329602,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.7587310955482849,0.7417940958977738,-0.005379782866537841,1.1569761717361757,1.6314385542532932,-0.07337475367673418,False,False,True
lv3p0_g8_body20_tp20_lb5_none_case3_w60_23_17,study117_live,lv3p0_g8_body20_tp20_lb5_none_case3,lv3p0_g8_body20_tp20_lb5_none,0.6,0.23,0.17,55327.86903072671,2666.3934515363353,124.09739562024748,46.016048018636035,2.696828627482075,9018,309.4906570855135,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.139655928152166,0.9043727319115717,-0.006634254730708555,1.537901004340057,1.7940171902670912,-0.0746292255409049,False,False,True
lv2p5_g12_body20_tp20_lb5_none_case3_w62_29_9,study117_live,lv2p5_g12_body20_tp20_lb5_none_case3,lv2p5_g12_body20_tp20_lb5_none,0.62,0.29000000000000004,0.09,54259.756733055816,2612.987836652791,123.03819566705943,45.623984832938106,2.6967875804270465,9018,276.73858555990796,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,1.08045597496411,0.5123095462136433,-0.006675301785737275,0.4787010511520009,1.4019540045691627,-0.07467027259593362,False,False,True
lv3p0_g8_body25_tp20_lb5_none_case3_w60_23_17,study117_live,lv3p0_g8_body25_tp20_lb5_none_case3,lv3p0_g8_body25_tp20_lb5_none,0.6,0.23,0.17,55275.174793373815,2663.758739668691,124.04550570380293,46.01604801863599,2.6957009792228543,9018,309.0126671253808,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.0877660117076147,0.9043727319115291,-0.007761902989929403,1.4860110878955055,1.7940171902670485,-0.07575687380012575,False,False,True
lv2p5_g12_body25_tp20_lb5_none_case3_w50_39_11,study117_live,lv2p5_g12_body25_tp20_lb5_none_case3,lv2p5_g12_body25_tp20_lb5_none,0.5,0.39,0.11,56078.472883577306,2703.9236441788653,124.83251178384273,46.30921976943537,2.6956297775121154,9018,303.15218484190837,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,2.874772091747417,1.19754448271091,-0.007833104700668336,2.2730171679353077,2.0871889410664295,-0.07582807551086468,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_w58_33_9,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.58,0.33000000000000007,0.09,56412.88445457824,2720.644222728912,125.15762656407557,46.43284699520126,2.6954545039422277,9018,298.5504134946831,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.1998868719802545,1.3211717084767969,-0.008008378270556005,2.5981319481681453,2.2108161668323163,-0.07600334908075235,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_w58_33_9,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.58,0.33000000000000007,0.09,56386.97066964672,2719.348533482336,125.13248541632306,46.43284699520126,2.6949130521601496,9018,298.91755380146924,121.95773969209532,45.11167528672446,122.55949461590743,44.22203082836894,3.1747457242277477,1.3211717084767969,-0.0085498300526341,2.5729908004156385,2.2108161668323163,-0.07654480086283044,False,False,True
