variant,entry_time,exit_time,avg_entry,exit_price,quantity,num_entries,pnl,return_pct,reason,hours_held,threshold_pct
gap_10,2022-06-21 02:07:00,2022-06-21 05:20:00,20494.4,20767.7,0.019197075692029292,1,5.087089143091849,0.508708914309185,Take Profit,3.216666666666667,10.0
gap_10,2022-06-21 07:19:00,2022-06-21 08:09:00,20972.4,21231.8,0.01890057302631292,1,4.742291368473502,0.47422913684735024,Take Profit,0.8333333333333334,10.0
gap_10,2022-06-21 10:22:00,2022-06-21 13:35:00,21081.9,21372.9,0.018932857990383804,1,5.347601642984617,0.5347601642984616,Take Profit,3.216666666666667,10.0
gap_10,2022-06-21 15:40:00,2022-06-22 00:15:00,21127.425,20477.3,0.07533751975516399,4,-49.59588862813896,-4.959588862813895,Stop Loss,8.583333333333334,10.0
gap_10,2022-06-22 00:53:00,2022-06-22 11:28:00,20338.274999999998,20639.1,0.07247253368966246,4,21.203242799163036,2.1203242799163036,Take Profit,10.583333333333334,10.0
gap_10,2022-06-22 12:05:00,2022-06-22 13:46:00,20336.550000000003,20593.5,0.03764007181991871,2,9.361560126518606,0.9361560126518607,Take Profit,1.6833333333333333,10.0
gap_10,2022-06-22 15:43:00,2022-06-23 00:27:00,20041.925,20337.8,0.07670212748819084,4,22.070260959196734,2.2070260959196735,Take Profit,8.733333333333333,10.0
gap_10,2022-06-23 01:50:00,2022-06-23 06:40:00,20347.100000000002,20610.7,0.03947939031345123,2,10.081288138652308,1.0081288138652307,Take Profit,4.833333333333333,10.0
gap_10,2022-06-23 11:42:00,2022-06-23 19:23:00,20410.733333333337,20686.4,0.0595243324063328,3,15.91633664005612,1.591633664005612,Take Profit,7.683333333333334,10.0
gap_10,2022-06-23 21:35:00,2022-06-23 22:29:00,20685.2,20979.5,0.0202029799184651,1,5.776197623124488,0.5776197623124488,Take Profit,0.9,10.0
gap_10,2022-06-24 02:57:00,2022-06-24 11:33:00,20962.05,21265.0,0.07963442557266909,4,23.447878803319036,2.3447878803319036,Take Profit,8.6,10.0
gap_10,2022-06-24 12:54:00,2022-06-24 20:03:00,21015.25,21284.1,0.04112930180830102,2,10.707452722114446,1.0707452722114446,Take Profit,7.15,10.0
gap_10,2022-06-24 20:31:00,2022-06-24 22:04:00,21152.6,21417.4,0.02085574476170411,1,5.34393088175558,0.534393088175558,Take Profit,1.55,10.0
gap_10,2022-06-24 23:54:00,2022-06-25 07:09:00,21206.5,21463.5,0.020948940579590247,1,5.204022694502679,0.5204022694502678,Take Profit,7.25,10.0
gap_10,2022-06-25 10:26:00,2022-06-25 21:17:00,21157.8,21422.2,0.0836768504691622,4,21.40714237359841,2.140714237359841,Take Profit,10.85,10.0
gap_10,2022-06-26 00:14:00,2022-06-26 11:54:00,21388.8,21666.0,0.02149203724453355,1,5.77133413260869,0.577133413260869,Take Profit,11.666666666666666,10.0
gap_10,2022-06-26 12:55:00,2022-06-27 14:01:00,21283.524999999998,20579.5,0.08612479751557782,4,-61.34297267909322,-6.134297267909322,Stop Loss,25.1,10.0
gap_10,2022-06-27 16:15:00,2022-06-27 20:10:00,20677.6,20950.5,0.020592121345216388,1,5.4470238198124,0.54470238198124,Take Profit,3.9166666666666665,10.0
gap_10,2022-06-27 23:34:00,2022-06-28 08:48:00,20751.0,21022.8,0.020671855412468566,1,5.444778188322843,0.5444778188322843,Take Profit,9.233333333333333,10.0
gap_10,2022-06-28 09:44:00,2022-06-29 00:12:00,20817.175000000003,20183.1,0.08209774539539463,4,-52.718922713621126,-5.271892271362113,Stop Loss,14.466666666666667,10.0
gap_10,2022-06-29 03:49:00,2022-06-29 20:05:00,20093.3,20356.0,0.05924889135974831,3,15.082255587198311,1.5082255587198312,Take Profit,16.266666666666666,10.0
gap_10,2022-06-29 20:33:00,2022-06-30 07:01:00,20007.725000000002,19389.8,0.08093910394719248,4,-50.64205302165525,-5.064205302165526,Stop Loss,10.466666666666667,10.0
gap_10,2022-06-30 08:24:00,2022-06-30 23:47:00,19014.374999999996,19263.7,0.07862368984962827,4,18.997018202096395,1.8997018202096396,Take Profit,15.383333333333333,10.0
gap_10,2022-07-01 03:12:00,2022-07-01 10:39:00,19792.149999999998,19167.4,0.07721611180958143,4,-48.832778693635305,-4.88327786936353,Stop Loss,7.45,10.0
gap_10,2022-07-01 10:55:00,2022-07-01 12:32:00,19035.8,19278.9,0.018882672077605505,1,4.44476272337916,0.444476272337916,Take Profit,1.6166666666666667,10.0
gap_10,2022-07-01 15:51:00,2022-07-01 17:38:00,19234.5,19499.4,0.018821771272677635,1,4.8390819114305526,0.4839081911430553,Take Profit,1.7833333333333334,10.0
gap_10,2022-07-01 19:20:00,2022-07-01 20:19:00,19327.6,19574.8,0.018876835309344444,1,4.518549578144618,0.4518549578144617,Take Profit,0.9833333333333333,10.0
gap_10,2022-07-01 21:48:00,2022-07-03 19:45:00,19198.15,19442.1,0.0758403783749039,4,17.9114618163965,1.79114618163965,Take Profit,45.95,10.0
gap_10,2022-07-03 21:13:00,2022-07-04 10:21:00,19236.033333333333,19471.1,0.05857553637940083,3,13.312944034358983,1.3312944034358982,Take Profit,13.133333333333333,10.0
gap_10,2022-07-04 13:33:00,2022-07-04 15:05:00,19624.6,19999.0,0.0196479047429052,1,7.1990001569623905,0.7199000156962391,Take Profit,1.5333333333333334,10.0
gap_10,2022-07-04 16:05:00,2022-07-04 17:42:00,19737.8,19995.2,0.01974937084004573,1,4.925531006299446,0.49255310062994456,Take Profit,1.6166666666666667,10.0
gap_10,2022-07-04 19:19:00,2022-07-04 22:33:00,19767.3,20025.1,0.019864670247267468,1,4.961995186478116,0.49619951864781164,Take Profit,3.2333333333333334,10.0
gap_10,2022-07-05 07:07:00,2022-07-05 12:35:00,20038.95,19418.6,0.07796430534502426,4,-48.97073988469513,-4.897073988469513,Stop Loss,5.466666666666667,10.0
gap_10,2022-07-05 13:00:00,2022-07-05 16:18:00,19344.7,19584.4,0.018909388662983386,1,4.384448849984599,0.4384448849984599,Take Profit,3.3,10.0
gap_10,2022-07-05 21:09:00,2022-07-06 18:43:00,20176.350000000002,20419.6,0.07225952761294312,4,16.98692583183005,1.6986925831830049,Take Profit,21.566666666666666,10.0
gap_10,2022-07-06 19:45:00,2022-07-06 22:11:00,20312.0,20560.0,0.018618628420879583,1,4.464300248244823,0.44643002482448224,Take Profit,2.433333333333333,10.0
gap_10,2022-07-07 04:30:00,2022-07-07 14:10:00,20371.2,20621.4,0.018691554599362663,1,4.522448551154433,0.4522448551154433,Take Profit,9.666666666666666,10.0
gap_10,2022-07-11 22:03:00,2022-07-13 12:25:00,19777.9,20022.1,0.07613091502694352,4,17.981449132075,1.7981449132075,Take Profit,38.36666666666667,10.0
gap_10,2022-07-13 12:39:00,2022-07-13 13:49:00,19053.6,19300.0,0.020669006418700214,1,4.933278452015397,0.49332784520153977,Take Profit,1.1666666666666667,10.0
gap_10,2022-07-13 15:28:00,2022-07-13 16:57:00,19375.350000000002,19611.4,0.04069768764198457,2,9.287433715321622,0.9287433715321622,Take Profit,1.4833333333333334,10.0
gap_10,2022-07-13 20:27:00,2022-07-13 21:43:00,19582.2,19864.6,0.020532301977216033,1,5.63517569202312,0.563517569202312,Take Profit,1.2666666666666666,10.0
gap_10,2022-07-14 08:52:00,2022-07-14 15:09:00,19775.5,20040.6,0.020497699322846296,1,5.26962561326675,0.526962561326675,Take Profit,6.283333333333333,10.0
gap_10,2022-08-26 23:13:00,2022-08-29 14:16:00,20000.975,20249.9,0.08055437913368083,4,19.399511577044084,1.9399511577044084,Take Profit,63.05,10.0
gap_10,2022-08-30 14:44:00,2022-08-30 19:14:00,19753.35,20011.4,0.0423226993745286,2,10.582597987091852,1.058259798709185,Take Profit,4.5,10.0
gap_10,2022-08-30 23:21:00,2022-08-31 01:14:00,19780.0,20019.5,0.021527739435420957,1,4.983503762932355,0.49835037629323553,Take Profit,1.8833333333333333,10.0
gap_10,2022-09-01 16:38:00,2022-09-01 17:27:00,19597.2,19835.7,0.021875910426272023,1,5.043835038088916,0.5043835038088915,Take Profit,0.8166666666666667,10.0
gap_10,2022-09-06 18:26:00,2022-09-07 17:55:00,18770.0,19009.5,0.09084939187054611,4,21.067628747090534,2.1067628747090534,Take Profit,23.483333333333334,10.0
gap_10,2022-09-07 19:59:00,2022-09-07 20:23:00,18982.1,19218.0,0.023383151608848022,1,5.3363345014797465,0.5336334501479747,Take Profit,0.4,10.0
gap_10,2022-09-19 05:58:00,2022-09-19 10:28:00,18335.2,18565.6,0.04862081827296493,2,10.84116666459959,1.084116666459959,Take Profit,4.5,10.0
gap_10,2022-09-21 22:13:00,2022-09-21 23:06:00,18275.5,18510.1,0.024800817638593577,1,5.634645572185164,0.5634645572185164,Take Profit,0.8833333333333333,10.0
gap_10,2022-09-22 00:20:00,2022-09-22 02:42:00,18371.9,18612.6,0.024848782691782936,1,5.7961018128204485,0.5796101812820449,Take Profit,2.3666666666666667,10.0
gap_10,2022-11-08 19:23:00,2022-11-08 19:32:00,17862.350000000002,16875.8,0.05096920010625055,2,-50.62772277568285,-5.0627722775682855,Stop Loss,0.15,10.0
gap_10,2022-11-09 09:06:00,2022-11-09 12:14:00,17746.85,17962.2,0.09530457503173186,4,19.839088298029676,1.9839088298029675,Take Profit,3.1333333333333333,10.0
gap_10,2022-11-09 12:23:00,2022-11-09 12:47:00,17678.4,17921.3,0.024933808372180177,1,5.877683549610369,0.587768354961037,Take Profit,0.4,10.0
gap_10,2022-11-09 12:56:00,2022-11-09 13:00:00,17423.1,17661.3,0.025495500714305373,1,5.8929147954413335,0.5892914795441333,Take Profit,0.06666666666666667,10.0
gap_10,2022-11-09 13:09:00,2022-11-09 13:20:00,17288.1,17529.6,0.025892943516906994,1,6.07158868226345,0.6071588682263451,Take Profit,0.18333333333333332,10.0
gap_10,2022-11-09 15:33:00,2022-11-09 16:28:00,17440.4,16844.6,0.025869550954838328,1,-15.5873833540983,-1.55873833540983,Stop Loss,0.9166666666666666,10.0
gap_10,2022-11-09 19:53:00,2022-11-09 21:04:00,16510.55,16006.6,0.052895518266055534,2,-26.995367391249605,-2.6995367391249605,Stop Loss,1.1833333333333333,10.0
gap_10,2022-11-09 21:28:00,2022-11-09 21:34:00,15842.8,16175.9,0.026845493458594084,1,8.76853386400295,0.8768533864002951,Take Profit,0.1,10.0
gap_10,2022-11-09 23:04:00,2022-11-09 23:09:00,15640.6,15909.5,0.027522398770898324,1,7.225625988196306,0.7225625988196306,Take Profit,0.08333333333333333,10.0
gap_10,2022-11-10 04:29:00,2022-11-10 04:56:00,16240.3,16456.5,0.02676667880333358,1,5.610761617389915,0.5610761617389914,Take Profit,0.45,10.0
gap_10,2022-11-10 08:19:00,2022-11-10 08:39:00,16552.9,16753.5,0.02645826550064988,1,5.130220639004273,0.5130220639004273,Take Profit,0.3333333333333333,10.0
gap_10,2022-11-10 10:11:00,2022-11-10 12:15:00,16499.0,16827.3,0.053307627968758826,2,17.142084882896004,1.7142084882896005,Take Profit,2.066666666666667,10.0
gap_10,2022-11-10 15:32:00,2022-11-10 16:16:00,17440.0,17772.8,0.025860562514931233,1,8.422549362782947,0.8422549362782947,Take Profit,0.7333333333333333,10.0
gap_10,2022-11-10 17:34:00,2022-11-10 20:53:00,17311.533333333333,17891.2,0.07799810081044324,3,44.654707254632434,4.465470725463243,Take Profit,3.316666666666667,10.0
gap_10,2022-11-10 22:08:00,2022-11-11 03:34:00,17432.575,16900.6,0.1089229025004554,4,-58.68060602007968,-5.868060602007968,Stop Loss,5.433333333333334,10.0
gap_10,2022-11-11 06:17:00,2022-11-11 07:16:00,17220.8,17454.4,0.025942939993202293,1,5.879143401685172,0.5879143401685172,Take Profit,0.9833333333333333,10.0
gap_10,2022-11-11 10:18:00,2022-11-11 13:01:00,17244.3,17486.5,0.026105927472411215,1,6.140255113519488,0.6140255113519488,Take Profit,2.716666666666667,10.0
gap_10,2022-11-11 14:00:00,2022-11-11 14:23:00,17111.1,16588.0,0.05263241258221424,2,-27.881241605721698,-2.78812416057217,Stop Loss,0.38333333333333336,10.0
gap_10,2022-11-11 16:15:00,2022-11-11 17:04:00,16672.2,16873.7,0.026199881644676036,1,5.102440574239113,0.5102440574239112,Take Profit,0.8166666666666667,10.0
gap_10,2022-11-11 18:42:00,2022-11-11 22:43:00,16740.149999999998,16948.4,0.05230300685425157,2,10.537520264850642,1.0537520264850642,Take Profit,4.016666666666667,10.0
gap_10,2022-11-12 00:22:00,2022-11-14 00:24:00,16762.325,16083.9,0.10528297764998153,4,-72.10394846587864,-7.210394846587864,Stop Loss,48.03333333333333,10.0
gap_10,2022-11-14 01:36:00,2022-11-14 06:41:00,15975.033333333335,16197.9,0.07496323649068558,3,16.221107835883007,1.6221107835883006,Take Profit,5.083333333333333,10.0
gap_10,2022-11-14 12:04:00,2022-11-14 13:13:00,16678.0,17056.7,0.02468149727023294,1,9.17848905844156,0.917848905844156,Take Profit,1.15,10.0
gap_10,2022-11-14 13:49:00,2022-11-15 01:48:00,16568.3,16769.3,0.07422866150243064,3,14.422055884655475,1.4422055884655476,Take Profit,11.983333333333333,10.0
gap_10,2022-11-15 09:31:00,2022-11-15 13:30:00,16780.55,17069.9,0.05057083387049301,2,14.28737514959289,1.428737514959289,Take Profit,3.9833333333333334,10.0
gap_10,2022-11-15 16:44:00,2022-11-18 01:01:00,16745.725,16954.2,0.10248566579347389,4,20.67067418629641,2.067067418629641,Take Profit,56.28333333333333,10.0
gap_10,2022-11-18 03:56:00,2022-11-21 00:07:00,16681.35,16150.6,0.10581801044452986,4,-56.846518787228206,-5.68465187872282,Stop Loss,68.18333333333334,10.0
gap_10,2022-11-21 02:00:00,2022-11-21 04:15:00,16037.3,16257.8,0.07617384204818295,3,16.30096453592396,1.6300964535923959,Take Profit,2.25,10.0
gap_10,2022-11-21 06:55:00,2022-11-21 13:23:00,16037.1,16262.2,0.05230324943169947,2,11.433235085912298,1.1433235085912299,Take Profit,6.466666666666667,10.0
gap_10,2022-11-21 13:49:00,2022-11-22 13:15:00,15884.05,16090.5,0.1059052834689281,4,21.182518186697568,2.1182518186697568,Take Profit,23.433333333333334,10.0
gap_10,2022-11-22 21:02:00,2022-11-23 02:18:00,16101.2,16339.1,0.027307524008303656,1,6.3179878153658,0.6317987815365801,Take Profit,5.266666666666667,10.0
gap_10,2023-03-09 20:56:00,2023-03-10 16:34:00,20020.7,20261.9,0.08748189401689645,4,20.391613081523104,2.0391613081523103,Take Profit,19.633333333333333,10.0
gap_10,2023-03-10 17:04:00,2023-03-10 22:03:00,19898.4,20144.1,0.022875396728479006,1,5.436163264491963,0.5436163264491963,Take Profit,4.983333333333333,10.0
gap_10,2023-03-10 22:45:00,2023-03-11 00:49:00,20020.4,20271.4,0.02289346107520523,1,5.560625727140547,0.5560625727140547,Take Profit,2.066666666666667,10.0
gap_10,2023-03-11 06:33:00,2023-03-11 18:23:00,20040.725,20309.6,0.09113281033951039,4,23.762986010087328,2.376298601008733,Take Profit,11.833333333333334,10.0
gap_10,2023-03-11 19:10:00,2023-03-11 20:37:00,20160.2,20428.2,0.023580226695722822,1,6.12682011965949,0.612682011965949,Take Profit,1.45,10.0
gap_10,2023-08-17 21:43:00,2023-08-17 21:45:00,25479.4,25787.0,0.018797306318131958,1,5.588160968247095,0.5588160968247096,Take Profit,0.03333333333333333,10.0
gap_10,2023-08-18 03:45:00,2023-08-18 06:13:00,26268.05,26585.6,0.036560655765976946,2,11.22104145051317,1.122104145051317,Take Profit,2.466666666666667,10.0
gap_10,2023-08-18 14:54:00,2023-08-18 18:48:00,25895.600000000002,26242.9,0.03761510587225664,2,12.668874484676685,1.2668874484676687,Take Profit,3.9,10.0
gap_10,2023-08-18 19:02:00,2023-08-23 00:07:00,25816.266666666666,26129.3,0.05712095712246937,3,17.283751361260908,1.7283751361260906,Take Profit,101.08333333333333,10.0
gap_10,2024-05-01 07:08:00,2024-05-01 12:12:00,57352.2,58190.2,0.02611474431761907,3,21.276306860248333,2.1276306860248333,Take Profit,5.066666666666666,10.0
gap_10,2024-05-01 12:53:00,2024-05-01 18:34:00,57573.950000000004,58388.8,0.017919858905215903,2,14.183469405857204,1.4183469405857205,Take Profit,5.683333333333334,10.0
gap_10,2024-05-01 19:31:00,2024-05-01 23:45:00,57654.0,58458.6,0.0091361718399527,1,7.1373287363767055,0.7137328736376706,Take Profit,4.233333333333333,10.0
gap_10,2024-05-02 00:36:00,2024-05-02 11:10:00,57567.5,58270.0,0.01835443418756267,2,12.466184864719065,1.2466184864719063,Take Profit,10.566666666666666,10.0
gap_10,2024-06-24 20:30:00,2024-06-24 20:49:00,58631.9,59339.6,0.009177921132410269,1,6.277369117875212,0.6277369117875212,Take Profit,0.31666666666666665,10.0
gap_10,2024-07-04 02:00:00,2024-07-04 02:05:00,57729.3,58528.4,0.009384423974742814,1,7.279391070151633,0.7279391070151633,Take Profit,0.08333333333333333,10.0
gap_10,2024-07-04 08:40:00,2024-07-04 15:47:00,57182.7,57911.2,0.0189976979858295,2,13.399751187638001,1.3399751187638003,Take Profit,7.116666666666666,10.0
gap_10,2024-07-04 23:41:00,2024-07-05 04:17:00,56429.299999999996,54609.6,0.01947419119278439,2,-35.86257683005429,-3.586257683005429,Stop Loss,4.6,10.0
gap_10,2024-07-05 04:57:00,2024-07-05 05:48:00,54003.6,54688.7,0.009851041108616548,1,6.533452010762463,0.6533452010762464,Take Profit,0.85,10.0
gap_10,2024-07-05 06:17:00,2024-07-05 10:12:00,54182.5,54933.0,0.019721871270868146,2,14.367911766977505,1.4367911766977504,Take Profit,3.9166666666666665,10.0
gap_10,2024-07-05 13:04:00,2024-07-05 13:29:00,54829.7,55497.2,0.00992433598225468,1,6.404185124605245,0.6404185124605245,Take Profit,0.4166666666666667,10.0
gap_10,2024-07-05 18:05:00,2024-07-05 23:14:00,56060.45,56733.6,0.01948886592735298,2,12.676660689407258,1.2676660689407258,Take Profit,5.15,10.0
gap_10,2024-07-06 00:01:00,2024-07-06 13:49:00,56379.35,57079.9,0.019631108409973213,2,13.304356314634619,1.3304356314634618,Take Profit,13.8,10.0
gap_10,2024-07-07 21:23:00,2024-07-08 08:15:00,55643.87499999999,56375.6,0.039886915560149123,4,28.286793769509252,2.8286793769509253,Take Profit,10.866666666666667,10.0
gap_10,2024-07-08 14:28:00,2024-07-08 15:12:00,55861.0,56653.9,0.01037146583543022,1,7.988501665595083,0.7988501665595082,Take Profit,0.7333333333333333,10.0
gap_10,2024-08-04 17:43:00,2024-08-04 18:20:00,57622.1,58347.2,0.010135252056478273,1,7.112525834636481,0.7112525834636481,Take Profit,0.6166666666666667,10.0
gap_10,2024-08-05 00:14:00,2024-08-05 01:10:00,56289.47499999999,52945.9,0.0409457623555242,4,-137.77239146351113,-13.777239146351114,Stop Loss,0.9333333333333333,10.0
gap_10,2024-08-05 04:00:00,2024-08-05 04:15:00,53808.0,54457.6,0.009383832681989928,1,5.89132930755555,0.589132930755555,Take Profit,0.25,10.0
gap_10,2024-08-05 04:54:00,2024-08-05 06:18:00,52913.833333333336,50976.5,0.02851585751235044,3,-55.82617673145165,-5.582617673145165,Stop Loss,1.4,10.0
gap_10,2024-08-05 06:23:00,2024-08-05 06:33:00,50254.8,50865.8,0.00944150700896241,1,5.576660859589441,0.5576660859589441,Take Profit,0.16666666666666666,10.0
gap_10,2024-08-05 09:47:00,2024-08-05 09:59:00,51981.9,52637.8,0.009189990506284182,1,5.8342184201631335,0.5834218420163134,Take Profit,0.2,10.0
gap_10,2024-08-05 10:27:00,2024-08-05 11:15:00,51228.1,51882.5,0.009391311553434771,1,5.950776391899296,0.5950776391899296,Take Profit,0.8,10.0
gap_10,2024-08-05 12:18:00,2024-08-05 12:42:00,50424.4,51112.6,0.009609515422182073,1,6.416801586358545,0.6416801586358546,Take Profit,0.4,10.0
gap_10,2024-08-05 12:55:00,2024-08-05 13:05:00,49530.0,50660.0,0.009858425952639287,1,10.940250182978112,1.0940250182978113,Take Profit,0.16666666666666666,10.0
gap_10,2024-08-05 16:57:00,2024-08-05 17:48:00,54120.0,54835.4,0.009141441213285783,1,6.339277209781858,0.6339277209781857,Take Profit,0.85,10.0
gap_10,2024-08-05 18:15:00,2024-08-05 20:08:00,53460.274999999994,54163.1,0.03678373641603428,4,25.05560106904933,2.5055601069049334,Take Profit,1.8833333333333333,10.0
gap_10,2024-08-05 23:48:00,2024-08-06 00:09:00,54010.8,54673.8,0.009497749276056922,1,6.089296552278027,0.6089296552278027,Take Profit,0.35,10.0
gap_10,2024-08-06 02:44:00,2024-08-06 14:05:00,55176.424999999996,55888.2,0.03711911081995032,4,25.590646988139174,2.559064698813917,Take Profit,11.35,10.0
gap_10,2024-08-06 19:03:00,2024-08-07 01:54:00,56199.066666666666,56880.6,0.028186579872790454,3,18.56878590592421,1.8568785905924208,Take Profit,6.85,10.0
gap_10,2024-08-07 17:17:00,2024-08-08 01:43:00,55316.10000000001,56018.0,0.038834916947172796,4,26.388046454201387,2.6388046454201386,Take Profit,8.433333333333334,10.0
gap_10,2024-09-06 15:19:00,2024-09-07 05:08:00,53610.950000000004,54311.5,0.02071475503900691,2,14.06170187525579,1.406170187525579,Take Profit,13.816666666666666,10.0
gap_10,2025-02-25 15:00:00,2025-02-25 15:53:00,86514.3,87661.8,0.006537915621546572,1,7.273007995071534,0.7273007995071534,Take Profit,0.8833333333333333,10.0
gap_10,2025-02-25 16:26:00,2025-02-25 16:45:00,86346.0,87440.9,0.0065996253293468116,1,6.995098901717434,0.6995098901717434,Take Profit,0.31666666666666665,10.0
gap_10,2025-02-25 17:46:00,2025-02-25 19:56:00,86949.8,88008.2,0.006600492970991597,1,6.753602758301619,0.6753602758301619,Take Profit,2.1666666666666665,10.0
gap_10,2025-02-26 13:57:00,2025-02-26 14:54:00,86542.76666666668,87680.0,0.019889187072504196,3,21.92109294274711,2.192109294274711,Take Profit,0.95,10.0
gap_10,2025-02-26 16:10:00,2025-02-26 20:13:00,85850.15,83168.5,0.02717064509725567,4,-73.76605714376394,-7.376605714376394,Stop Loss,4.05,10.0
gap_10,2025-02-26 20:18:00,2025-02-26 20:39:00,82782.6,83872.5,0.006592521368947493,1,6.964016540609015,0.6964016540609015,Take Profit,0.35,10.0
gap_10,2025-02-26 21:45:00,2025-02-26 21:59:00,83479.2,84585.6,0.006585993760686779,1,7.0639114032863315,0.7063911403286331,Take Profit,0.23333333333333334,10.0
gap_10,2025-02-26 23:22:00,2025-02-27 01:25:00,83956.9,85076.8,0.006597431381475641,1,7.163948064052417,0.7163948064052417,Take Profit,2.05,10.0
gap_10,2025-02-27 02:37:00,2025-02-27 05:08:00,84404.1,85430.7,0.0066118271460393905,1,6.5617605395779215,0.6561760539577921,Take Profit,2.5166666666666666,10.0
gap_10,2025-02-27 08:16:00,2025-02-28 01:32:00,84862.45,81844.1,0.02610421552932938,4,-79.6462493534327,-7.964624935343269,Stop Loss,17.266666666666666,10.0
gap_10,2025-02-28 02:31:00,2025-02-28 09:30:00,79511.22499999999,80650.9,0.02535471746050298,4,28.078185308824693,2.8078185308824692,Take Profit,6.983333333333333,10.0
gap_10,2025-02-28 17:43:00,2025-02-28 18:37:00,83623.1,84764.9,0.00633691051011152,1,7.020625386165839,0.7020625386165839,Take Profit,0.9,10.0
gap_10,2025-02-28 20:17:00,2025-03-01 02:29:00,83976.9,85034.8,0.006358859372107085,1,6.5107475957780405,0.651074759577804,Take Profit,6.2,10.0
gap_10,2025-03-01 06:00:00,2025-03-01 21:57:00,84989.43333333332,86080.0,0.018871526031519748,3,19.930872854790685,1.9930872854790684,Take Profit,15.95,10.0
gap_10,2025-03-04 01:39:00,2025-03-04 14:37:00,83516.85,84624.3,0.013029686650251058,2,13.988675236021761,1.398867523602176,Take Profit,12.966666666666667,10.0
gap_10,2025-03-04 15:20:00,2025-03-04 15:35:00,81788.3,82809.5,0.006816148725192377,1,6.734874331022908,0.6734874331022908,Take Profit,0.25,10.0
gap_10,2025-03-09 15:46:00,2025-03-10 02:35:00,81570.2,82549.6,0.027121356380389896,4,25.667113590690647,2.566711359069065,Take Profit,10.816666666666666,10.0
gap_10,2025-03-10 08:23:00,2025-03-10 09:17:00,81481.1,82905.7,0.014105414408999923,2,19.626805664913874,1.9626805664913876,Take Profit,0.9,10.0
gap_10,2025-03-10 13:51:00,2025-03-10 17:04:00,80962.9,78520.4,0.021543350962049308,3,-53.29627173875763,-5.329627173875763,Stop Loss,3.216666666666667,10.0
gap_10,2025-03-10 18:54:00,2025-03-10 19:25:00,77804.0,78809.9,0.007137956080427072,1,6.955053379340411,0.6955053379340411,Take Profit,0.5166666666666667,10.0
gap_10,2025-03-10 23:48:00,2025-03-11 02:02:00,78298.83333333333,79324.4,0.021299651992536403,3,21.16838024933886,2.116838024933886,Take Profit,2.2333333333333334,10.0
gap_10,2025-03-11 12:02:00,2025-03-11 13:27:00,81057.46666666667,82097.6,0.0210371230550406,3,21.190574001493452,2.119057400149345,Take Profit,1.4166666666666667,10.0
gap_10,2025-03-11 14:41:00,2025-03-11 14:54:00,79061.0,80265.4,0.007386791765582873,1,8.659490484155484,0.8659490484155483,Take Profit,0.21666666666666667,10.0
gap_10,2025-03-12 15:04:00,2025-03-12 16:10:00,81070.0,82082.2,0.007266099375289676,1,7.116178818811228,0.7116178818811227,Take Profit,1.1,10.0
gap_10,2025-03-13 20:44:00,2025-03-13 22:57:00,80347.1,81329.5,0.00738285524435475,1,7.012739421815763,0.7012739421815762,Take Profit,2.216666666666667,10.0
gap_10,2025-04-07 04:41:00,2025-04-07 10:15:00,76063.83333333333,77060.2,0.023347256529073306,3,22.54277046065171,2.254277046065171,Take Profit,5.566666666666666,10.0
gap_10,2025-04-07 11:38:00,2025-04-07 12:30:00,76547.7,77540.5,0.007973534633333867,1,7.668816439079477,0.7668816439079477,Take Profit,0.8666666666666667,10.0
gap_10,2025-04-09 01:09:00,2025-04-09 02:00:00,75237.33333333333,76326.1,0.024341894879445,3,25.75947498714079,2.575947498714079,Take Profit,0.85,10.0
gap_10,2025-04-09 03:42:00,2025-04-09 04:15:00,75144.6,76056.1,0.008381529556464843,1,7.384777610677926,0.7384777610677926,Take Profit,0.55,10.0
gap_10,2025-10-10 21:19:00,2025-10-10 21:21:00,103441.3,106416.5,0.006130108516332615,1,17.977360980621455,1.7977360980621457,Take Profit,0.03333333333333333,10.0
gap_10,2025-10-17 10:23:00,2025-10-17 11:00:00,103616.3,104885.0,0.006222386102614288,1,7.633287261837649,0.7633287261837649,Take Profit,0.6166666666666667,10.0
gap_10,2025-11-04 21:31:00,2025-11-04 22:03:00,99217.9,100597.4,0.006542830071301506,1,8.76255740583453,0.876255740583453,Take Profit,0.5333333333333333,10.0
gap_10,2025-11-05 01:23:00,2025-11-05 01:54:00,99350.1,100618.0,0.006585474945355371,1,8.08467675599533,0.8084676755995329,Take Profit,0.5166666666666667,10.0
gap_10,2025-11-14 04:39:00,2025-11-14 16:36:00,95985.66666666667,97213.3,0.0204129726375633,3,24.265880669131025,2.4265880669131024,Take Profit,11.95,10.0
gap_10,2025-11-14 17:27:00,2025-11-17 19:03:00,95214.375,92351.2,0.02786760200076949,4,-80.81926395291066,-8.081926395291065,Stop Loss,73.6,10.0
gap_10,2025-11-17 21:18:00,2025-11-18 14:32:00,90936.07500000001,92075.9,0.027195162077487425,4,29.996118005399417,2.9996118005399417,Take Profit,17.233333333333334,10.0
gap_10,2025-11-18 17:27:00,2025-11-19 17:12:00,92189.8,89361.8,0.02759271476247027,4,-79.01849121149029,-7.901849121149028,Stop Loss,23.75,10.0
gap_10,2025-11-19 17:37:00,2025-11-19 21:20:00,88856.1,90354.8,0.006677142406272604,1,9.76570857760462,0.976570857760462,Take Profit,3.716666666666667,10.0
