variant,source_group,case3_name,case3_source_variant,w1,w2,w3,rebalance_hours,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref118_cagr_pct,ref118_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_118,delta_mdd_vs_118,delta_calmar_vs_118,meets_target,dominates_118,dominates_85
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w53_25_22,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.24999999999999997,0.22,6,60468.920728233985,2923.446036411699,128.9892759937465,44.0973327247618,2.9251038106736935,6012,285.49321485479686,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.031536301651187,-1.014342561962664,0.22164092846090977,-0.5315814689374463,0.5293878333823159,-0.04774372174024499,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w50_31_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.31,0.19,2,61102.66717588011,2955.1333587940053,129.57024536965474,44.296170717805715,2.925089082645499,18035,512.5739803949698,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.612505677559426,-0.8155045689187475,0.22162620043271541,0.04938790697079298,0.7282258264262325,-0.04775844976843935,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w54_24_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.23999999999999996,0.22,12,61123.940493015965,2956.197024650798,129.5896678101703,44.308367475058986,2.924722240852495,3006,209.88995149058442,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.631928118074995,-0.8033078116654764,0.22125935863971113,0.06881034748636239,0.7404225836795035,-0.04812529156144363,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w54_28_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.27999999999999997,0.18,4,60114.11923813068,2905.705961906534,128.66200656048088,43.991545558117494,2.924698483041582,9018,345.00939736140907,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.7042668683855595,-1.120129728606969,0.22123560082879834,-0.8588509022030735,0.423600666738011,-0.04814904937235642,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w51_30_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.3,0.19,6,60143.470764399404,2907.17353821997,128.689135845242,44.00617360513615,2.9243427751742117,6012,285.30936818512964,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.731396153146676,-1.105501681588315,0.22087989296142796,-0.831721617441957,0.43822871375666494,-0.0485047572397268,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w52_30_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.3,0.18,1,61227.35180852518,2961.367590426259,129.6840090389757,44.35265282836877,2.923929027217678,36069,749.262050375846,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.726269346880372,-0.7590224583556946,0.22046614500489436,0.16315157629173882,0.7847079369892853,-0.0489185051962604,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w49_31_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.31,0.2,24,60957.82444916678,2947.891222458339,129.43786837835728,44.27322699791344,2.9236149509602627,1503,161.72138098876908,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.480128686261963,-0.8384482888110227,0.22015206874747895,-0.08298908432666963,0.7052821065339572,-0.04923258145367582,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w54_28_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.27999999999999997,0.18,4,60058.53876112618,2902.926938056309,128.61060666948512,43.991545558117494,2.923530079196169,9018,345.7679288776757,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.652866977389806,-1.120129728606969,0.2200671969833854,-0.9102507931988271,0.423600666738011,-0.04931745321776937,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w53_25_22,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.24999999999999997,0.22,6,60388.30300414079,2919.4151502070395,128.91504195419094,44.09733272476187,2.9234203973022064,6012,286.2842891341974,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.957302262095624,-1.014342561962593,0.21995751508942263,-0.6058155084930092,0.5293878333823869,-0.049427135111732134,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w49_31_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.31,0.2,24,60946.05055510069,2947.3025277550346,129.42709733213428,44.27322699791344,2.923371665187949,1503,161.09122100440132,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.4693576400389645,-0.8384482888110227,0.21990878297516536,-0.09376013054966847,0.7052821065339572,-0.0494758672259894,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w52_29_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.29,0.19,12,61091.71188563448,2954.5855942817243,129.5602412433487,44.326092227222404,2.922888861467934,3006,210.4161101329205,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.602501551253397,-0.7855830595020592,0.21942597925515006,0.03938378066476389,0.7581473358429207,-0.0499586709460047,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w48_32_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.32,0.2,8,60351.33255638437,2917.5666278192184,128.88097390654437,44.1039936494941,2.9222064317076355,4509,258.4863314966621,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.923234214449053,-1.0076816372303625,0.21874354949485175,-0.6398835561395799,0.5360487581146174,-0.05064110070630301,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w52_29_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.29,0.19,12,61050.009383892364,2952.5004691946183,129.52214702243023,44.326092227222404,2.9220294529569553,3006,210.92667235217954,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.564407330334916,-0.7855830595020592,0.21856657074417152,0.0012895597462829755,0.7581473358429207,-0.050818079456983245,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w50_31_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.31,0.19,6,60376.963383713985,2918.848169185699,128.90459424042783,44.1182854509662,2.921795190424944,6012,286.3047770015646,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.94685454833251,-0.9933898357582649,0.21833230821216043,-0.6162632222561228,0.550340559586715,-0.05105234198899433,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w52_24_24,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.24,0.24,6,61045.522831578724,2952.276141578936,129.51804749257536,44.33239259827929,2.921521711363768,6012,290.2078656955599,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.560307800480047,-0.7792826884451713,0.2180588291509844,-0.0028099701085864126,0.7644477068998086,-0.05132582105017036,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w53_29_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.29,0.18,4,60314.61019908622,2915.7305099543114,128.8471188302739,44.10344803765296,2.9214749540732443,9018,347.615804694499,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.889379138178583,-1.0082272490715027,0.21801207186046057,-0.6737386324100498,0.5355031462734772,-0.0513725783406942,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w49_32_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.32,0.19,2,61306.109432196565,2965.305471609828,129.75577804566117,44.41474907674768,2.9214569651501603,18035,513.3848829681085,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.7980383535658575,-0.6969262099767803,0.21799408293737654,0.2349205829772245,0.8468041853681996,-0.05139056726377822,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w53_24_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.23999999999999996,0.23,24,60666.27179619236,2933.313589809618,129.17068423615373,44.21854997691182,2.921187698456839,1503,158.62976642816196,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.212944544058416,-0.8931253098126462,0.21772481624405504,-0.35017322653021665,0.6506050855323338,-0.05165983395709972,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w48_32_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.32,0.2,8,60298.76990473531,2914.9384952367654,128.83251052892368,44.1039936494941,2.921107588414535,4509,259.19593617937716,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.874770836828361,-1.0076816372303625,0.21764470620175125,-0.6883469337602719,0.5360487581146174,-0.051739943999403515,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w53_24_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.23999999999999996,0.23,24,60656.02966219156,2932.8014831095784,129.16128050215994,44.21854997691188,2.920975033545871,1503,157.83106361457746,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.203540810064624,-0.8931253098125822,0.2175121513330871,-0.35957696052400934,0.6506050855323977,-0.05187249886806766,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w55_26_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.55,0.25999999999999995,0.19,24,59561.00140661818,2878.050070330909,128.14888115646656,43.87588102647053,2.920713571065473,1503,153.6676509695788,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.191141464371242,-1.2357942602539325,0.21725068885268906,-1.371976306217391,0.30793613509104745,-0.05213396134846571,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w55_26_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.55,0.25999999999999995,0.19,24,59548.93132341391,2877.4465661706954,128.13764364096522,43.87588102647053,2.9204574504990375,1503,152.99632750266875,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.179903948869907,-1.2357942602539325,0.21699456828625374,-1.3832138217187264,0.30793613509104745,-0.05239008191490102,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w51_31_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.31,0.18,1,61434.53987426737,2971.7269937133688,129.87266256054687,44.47176052398424,2.920340032198742,36069,750.4036442433736,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.914922868451555,-0.6399147627402257,0.21687714998595808,0.3518050978629219,0.9038156326047542,-0.05250750021519668,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w50_31_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.5,0.31,0.19,6,60307.124330607585,2915.3562165303792,128.84021554385376,44.1182854509662,2.9203359610846378,6012,286.92390020164737,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.882475851758443,-0.9933898357582649,0.21687307887185403,-0.6806419188301902,0.550340559586715,-0.05251157132930073,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w53_29_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.29,0.18,4,60258.829337418894,2912.9414668709446,128.79566347397179,44.10344803765296,2.9203082571687715,9018,348.3579247152974,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.837923781876469,-1.0082272490715027,0.21684537495598777,-0.7251939887121637,0.5355031462734772,-0.052539275245166994,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w49_32_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.32,0.19,2,61242.18548869176,2962.109274434588,129.6975317806121,44.41474907674768,2.9201455479687097,18035,514.4395549799568,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.7397920885167935,-0.6969262099767803,0.21668266575592598,0.17667431792816046,0.8468041853681996,-0.05270198444522878,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w52_24_24,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.24,0.24,6,60957.01050666356,2947.8505253331778,129.43712381452332,44.332392598279604,2.9196963265083586,6012,291.0637542257182,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.4793841224280015,-0.7792826884448587,0.2162334442955749,-0.08373364816063145,0.7644477069001212,-0.05315120590557987,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb1h_w51_31_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.31,0.18,1,61372.54441568747,2968.6272207843735,129.81626362496317,44.47176052398424,2.919071835596692,36069,752.042169546116,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.858523932867854,-0.6399147627402257,0.2156089533839083,0.295406162279221,0.9038156326047542,-0.05377569681724648,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w51_30_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.3,0.19,12,61287.20896736484,2964.360448368242,129.73856109528913,44.44630638874189,2.918995336992761,3006,211.87221485313168,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.780821403193812,-0.6653688979825745,0.2155324547799773,0.2177036326051791,0.8783614973624054,-0.05385219542117747,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w54_27_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.26999999999999996,0.19,8,59119.787198011305,2855.989359900565,127.736975796965,43.76451303664531,2.9187340823376027,4509,246.95948654960597,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.779236104869682,-1.3471622500791511,0.21527120012481893,-1.7838816657189511,0.19656814526582878,-0.054113450076335834,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w48_32_20,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.32,0.2,24,61106.046868484045,2955.3023434242023,129.57333135539494,44.39490061315809,2.9186534842019904,1503,162.49334133640764,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.615591663299625,-0.7167746735663698,0.2151906019892067,0.05247389271099223,0.8269557217786101,-0.054194048211948065,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w48_32_20,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.32,0.2,24,61094.2840653921,2954.714203269605,129.56259022242227,44.39490061315809,2.9184115390050347,1503,161.87728971043333,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.6048505303269565,-0.7167746735663698,0.21494865679225095,0.041732759738323466,0.8269557217786101,-0.054435993408903816,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w55_27_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.55,0.26999999999999996,0.18,2,59946.610340401814,2897.3305170200906,128.50698778180728,44.03426648637774,2.9183406023479845,18035,490.4385259349587,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.549248089711966,-1.0774088003467241,0.2148777201352008,-1.0138696808766667,0.46632159499825576,-0.054506930065953973,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb12h_w51_30_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.51,0.3,0.19,12,61245.63633330545,2962.2818166652723,129.70067729854122,44.44630638874189,2.9181429872740563,3006,212.37433365885002,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.742937606445906,-0.6653688979825745,0.21468010506127255,0.17981983585727335,0.8783614973624054,-0.05470454513988221,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w52_30_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.3,0.18,4,60499.301001143445,2924.965050057172,129.01723118102316,44.215744631509004,2.917902486009089,9018,349.93020863249535,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.059491488927847,-0.8959306552154587,0.21443960379630544,-0.5036262816607859,0.6477997401295212,-0.05494504640484932,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w53_26_21,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.26,0.21,8,59780.334707668575,2889.0167353834286,128.35278568989068,43.98886548828759,2.9178471475711443,4509,252.05677570283675,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.395045997795364,-1.122809798436876,0.21438426535836053,-1.1680717727932688,0.420920596908104,-0.05500038484279424,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w54_27_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.26999999999999996,0.19,8,59071.389831321074,2853.5694915660533,127.6916518838413,43.76451303664538,2.917698450726988,4509,247.73100339572417,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.733912191745986,-1.34716225007908,0.2142355685142041,-1.8292055788426467,0.19656814526589983,-0.05514908168695065,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w54_27_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.54,0.26999999999999996,0.19,24,59792.013343435676,2889.6006671717837,128.3636269147178,43.99682400420506,2.9175657520744966,1503,155.1626573174466,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.405887222622482,-1.1148512825194032,0.2141028698617129,-1.1572305479661509,0.42887911282557667,-0.055281780339441866,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb6h_w49_32_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.32,0.19,6,60525.125310940566,2926.2562655470283,129.04098572783616,44.230827736218124,2.917444513980275,6012,287.6966823733398,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.083246035740842,-0.8808475505063385,0.2139816317674912,-0.4798717348477908,0.6628828448386415,-0.055403018433663576,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb24h_w54_27_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.26999999999999996,0.19,24,59779.933480668784,2888.996674033439,128.35241320419465,43.99682400420506,2.917310876619803,1503,154.5028127580124,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.394673512099331,-1.1148512825194032,0.2138479944070193,-1.168444258489302,0.42887911282557667,-0.05553665579413547,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w55_27_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.55,0.26999999999999996,0.18,2,59886.00493717701,2894.30024685885,128.4508205759349,44.03426648637774,2.917065068307018,18035,491.5577707221242,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.493080883839582,-1.0774088003467241,0.2136021860942341,-1.070036886749051,0.46632159499825576,-0.05578246410692067,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w53_28_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.53,0.27999999999999997,0.19,8,59310.64731536948,2865.532365768474,127.91544211818295,43.852295569988044,2.9169611409288834,4509,248.99510196673205,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.957702426087636,-1.2593797167364187,0.21349825871609962,-1.6054153445009973,0.2843506786085612,-0.05588639148505514,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb4h_w52_30_18,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.3,0.18,4,60443.335809623866,2922.1667904811934,128.96572512672105,44.215744631509004,2.9167376056088754,9018,350.65532964703556,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.007985434625738,-0.8959306552154587,0.21327472339609166,-0.5551323359628952,0.6477997401295212,-0.056109926805063104,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w53_26_21,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.26,0.21,8,59725.95796070673,2886.2978980353364,128.30228688061095,43.98886548828781,2.9166991568530425,4509,252.89521424485133,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.344547188515634,-1.1228097984366556,0.21323627464025874,-1.2185705820729993,0.4209205969083243,-0.056148375560896024,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w48_33_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.33,0.19,2,61429.79793261782,2971.489896630891,129.8683502107212,44.533582941182694,2.916189123660757,18035,514.8858148476833,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.910610518625873,-0.5780923455417692,0.21272624144797314,0.34749274803724006,0.9656380498032107,-0.05665840875318162,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb6h_w49_32_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.49,0.32,0.19,6,60455.11648517488,2922.7558242587443,128.97657015244994,44.230827736218124,2.9159881637674694,6012,288.29951842122125,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.018830460354621,-0.8808475505063385,0.21252528155468564,-0.5442873102340116,0.6628828448386415,-0.05685936864646912,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w53_28_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.27999999999999997,0.19,8,59262.022374532135,2863.1011187266067,127.87001602889912,43.852295569988044,2.9159252524151036,4509,249.74972421930187,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,5.912276336803799,-1.2593797167364187,0.21246237020231984,-1.6508414337848336,0.2843506786085612,-0.056922279998834924,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb8h_w52_25_23,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.52,0.24999999999999997,0.23,8,60397.09914183357,2919.8549570916784,128.9231452176305,44.216833933733334,2.9157027708235375,4509,256.5533244381201,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.965405525535175,-0.8948413529911292,0.2122398886107537,-0.597712245053458,0.6488890423538507,-0.05714476159040105,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_32_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.32,0.18,1,61565.12448507478,2978.256224253739,129.99131809373458,44.59104169597021,2.915189086185492,36069,752.689141197664,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,8.03357840163926,-0.520633590754251,0.21172620397270814,0.47046063105062785,1.023096804590729,-0.057658446228446625,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb2h_w48_33_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.48,0.33,0.19,2,61366.02173396572,2968.301086698286,129.8103272590454,44.533582941182694,2.9148862203719643,18035,515.9171871509636,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.852587566950092,-0.5780923455417692,0.21142333815918057,0.289469796361459,0.9656380498032107,-0.05796131204197419,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w54_28_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.54,0.27999999999999997,0.18,2,60148.65800160737,2907.4329000803687,128.6939293079539,44.15131317882335,2.9148380884326768,18035,494.00600958627547,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.736189615858592,-0.960362107901112,0.21137520621989303,-0.8269281547300409,0.5833682874438679,-0.05800944398126173,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb12h_w50_31_19,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.31,0.19,12,61465.93524651386,2973.2967623256927,129.9012073434318,44.56655723454601,2.9147687280348897,3006,213.1441660090464,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.943467651336476,-0.5451180521784522,0.211305845822106,0.38034988074784337,0.9986123431665277,-0.058078804379048776,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb8h_w52_25_23,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.52,0.24999999999999997,0.23,8,60336.59784144135,2916.829892072067,128.86739155154334,44.21683393373335,2.9144418558930214,4509,257.46112113637605,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.909651859448019,-0.894841352991115,0.21097897368023766,-0.6534659111406143,0.6488890423538649,-0.058405676520917105,False,False,True
lv3p0_g12_body20_tp20_lb5_none_case3_rb24h_w53_28_19,study117_live,lv3p0_g12_body20_tp20_lb5_none_case3,lv3p0_g12_body20_tp20_lb5_none,0.53,0.27999999999999997,0.19,24,60007.4500415084,2900.37250207542,128.56332891092453,44.11781639876029,2.914090936616191,1503,156.5185232470238,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,6.605589218829209,-0.9938588879641728,0.21062805440340737,-0.9575285517594239,0.5498715073808071,-0.05875659579774739,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w51_31_18,study117_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.31,0.18,4,60668.01160228941,2933.4005801144704,129.17228150589403,44.32843591180987,2.91398238735241,9018,351.9644802396807,121.95773969209532,45.11167528672446,129.52085746268395,43.56794489137948,7.214541813798718,-0.7832393749145936,0.21051950513962625,-0.34857595678991515,0.7604910204303863,-0.05886514506152851,False,False,True
