timestamp,trend_4h_confirmed,ema200_prev_closed,ret4h_pct,tr_pct,atr20_pct,adx14,ema_dist_pct,stress_event,bull_impulse_event,stress_active_3,stress_active_6,bull_impulse_active_3
2023-12-06 12:00:00,bullish,37206.20318325514,-0.0013225914583394616,0.013131546079145445,0.01716165889947094,80.86974827737572,0.17709672723903003,False,False,False,False,False
2023-12-06 16:00:00,bullish,37271.766335660555,0.004874952335067961,0.009627619930559276,0.017385954627256357,79.00028096251121,0.1807543437482233,False,False,False,False,False
2023-12-06 20:00:00,bullish,37338.80149649975,-0.005317118394502884,0.010935515410692842,0.017508246753840093,78.07433994253621,0.17236757061159502,False,False,False,False,False
2023-12-07 00:00:00,bullish,37402.84128260423,0.003803558211573854,0.006806808173631607,0.017297280690375554,76.83892804727002,0.1748118189202048,False,False,False,False,False
2023-12-07 04:00:00,bullish,37467.90057332459,-0.0009535448427788751,0.005262030916140084,0.01658747044378738,75.39945564496158,0.17165358422175236,False,False,False,False,False
2023-12-07 08:00:00,bullish,37531.895592495486,-0.015786092748420244,0.025378184713375794,0.017028958672789207,72.19212447141624,0.15119152171570938,False,False,False,False,False
2023-12-07 12:00:00,bullish,37588.35832291842,0.010956710117019819,0.022765672003992724,0.016725236837164995,70.34593700868251,0.16205660339700168,False,False,False,False,False
2023-12-07 16:00:00,bullish,37648.96968288939,-0.010087042523088563,0.016082628725785895,0.01672510129697126,68.44924314485152,0.1484829562188854,False,False,False,False,False
2023-12-07 20:00:00,bullish,37704.593865149196,0.0013136228237340397,0.008495011086474569,0.01620415280857353,65.38935665503506,0.14829508984630668,False,False,False,False,False
2023-12-08 00:00:00,bullish,37760.22974708801,0.002466740576496651,0.0062714847889997205,0.015436100896716333,60.505077108390346,0.14943156571623195,False,False,False,False,False
2023-12-08 04:00:00,bullish,37816.37472472893,-0.005029629424829762,0.011061839317347591,0.015236832659866379,57.439970510178874,0.14195240327362058,False,False,False,False,False
2023-12-08 08:00:00,bullish,37869.78890657242,0.011643066377982958,0.015565164246817724,0.01542416217069949,53.53736101487127,0.15361878852242383,False,False,False,False,False
2023-12-08 12:00:00,bullish,37927.674589094095,0.00208756320486736,0.013246228171362688,0.015449821259293938,48.667734961070586,0.15426269799805437,False,False,False,False,False
2023-12-08 16:00:00,bullish,37985.89175736182,0.0043194718868850845,0.008040011281034216,0.015397474503952907,45.63246524777961,0.15747183930409903,False,False,False,False,False
2023-12-08 20:00:00,bullish,38045.411242363196,0.0055017785824107435,0.018360307173797587,0.015272170008708534,40.70078411115167,0.16201924374977317,False,False,False,False,False
2023-12-09 00:00:00,bullish,38106.7454588571,-0.00078037525871133,0.005738539898132428,0.013231465761177136,35.94184685816433,0.15924357926852206,False,False,False,False,False
2023-12-09 04:00:00,bullish,38167.126101057525,0.0010322580645161228,0.0054092436556717255,0.012236039311994858,31.533716767052198,0.15860439381561786,False,False,False,False,False
2023-12-09 08:00:00,bullish,38227.359672191276,-0.008645292013224504,0.011152348517164247,0.01222640932700401,26.643318172766616,0.14677812896113873,False,False,False,False,False
2023-12-09 12:00:00,bullish,38283.18992420928,0.005695932552129079,0.009496915260388414,0.012145935401923429,22.023429372644248,0.1516281711968812,False,False,False,False,False
2023-12-09 16:00:00,bullish,38340.949228446,-0.003021230266739172,0.005173496409948434,0.01133482577556945,22.469497867376795,0.1464191910874486,False,False,False,False,False
2023-12-09 20:00:00,bullish,38396.808440103254,-0.005016516967430218,0.013376228726651621,0.011403292152841136,20.757979159787116,0.13900872954643928,False,False,False,False,False
2023-12-10 00:00:00,bullish,38449.917808858445,0.0031188335013934143,0.004545174797757991,0.011112200170045165,19.046460452197433,0.14098293312587162,False,False,False,False,False
2023-12-10 04:00:00,bullish,38503.855940113586,0.0028515615205593203,0.004384509430445666,0.010755799417217111,18.48407924504897,0.1426336122914087,False,False,False,False,False
2023-12-10 08:00:00,bullish,38558.502149664695,-0.005357329563276614,0.010317618104163382,0.01098786337325556,18.392832619239908,0.13490145001341913,False,False,False,False,False
2023-12-10 12:00:00,bullish,38610.25934220535,0.0042344510181651085,0.006592271318499709,0.011008319414546244,17.052679663371958,0.13817935307061635,False,False,False,False,False
2023-12-10 16:00:00,bullish,38663.345318899825,-0.002864918740072997,0.005077648079051564,0.010042675064754288,16.072038959743193,0.13336028319773163,False,False,False,False,False
2023-12-10 20:00:00,bullish,38714.65034060232,-0.00021679845730782077,0.012478886099064074,0.00953389637069163,16.07321374507604,0.1316129582617951,False,False,False,False,False
2023-12-11 00:00:00,bullish,38765.35033721324,-0.03417484592558773,0.0841660206840484,0.013257808511845123,18.18078381659549,0.09151083717619213,False,False,False,False,False
2023-12-11 04:00:00,bullish,38800.648343808134,-0.004367472726929056,0.016798803646031073,0.013719379035320927,24.43063669877782,0.08575505302665509,False,False,False,False,False
2023-12-11 08:00:00,bullish,38833.75632048666,0.005188947968097102,0.012076530347182571,0.013930988556342193,30.227657148919736,0.09045850858522653,False,False,False,False,False
2023-12-11 12:00:00,bullish,38868.70998893953,-0.012324484138041769,0.01712146171998857,0.014389822282048664,35.70184292009475,0.07605063332180606,False,False,False,False,False
2023-12-11 16:00:00,bullish,38898.12282487049,-0.024514222457064694,0.040792266552939396,0.01595771016240436,41.888328055897276,0.04887837862226818,False,False,False,False,False
2023-12-11 20:00:00,bullish,38917.04100571755,0.011558993514610538,0.019490683530808593,0.016047345593758342,47.96194302595894,0.06048658719805089,False,False,False,False,False
2023-12-12 00:00:00,bullish,38940.46348327259,0.011855782510721946,0.018220654545106272,0.016347104786124632,50.12166765968664,0.07241404607160651,False,False,False,False,False
2023-12-12 04:00:00,bullish,38968.5215580659,0.004066062743802057,0.016558510473383154,0.01614091070615144,53.53631656782657,0.07599925076760061,False,False,False,False,False
2023-12-12 08:00:00,bullish,38997.9900002742,-0.007712836363376274,0.013319970100969246,0.016627730629922594,56.896201894096656,0.06689344757787397,False,False,False,False,False
2023-12-12 12:00:00,bullish,39023.94731370431,-0.005530359293094533,0.022106697988718366,0.017536481972902578,60.315158189555994,0.06028740935362764,False,False,False,False,False
2023-12-12 16:00:00,bullish,39047.356793169936,-0.005002827685213429,0.018873149119738836,0.01797454918192066,64.70404819240757,0.054350495939363475,False,False,False,False,False
2023-12-12 20:00:00,bullish,39068.473640999095,0.00838968559325326,0.012441286282066723,0.01794279176201374,68.35523201327975,0.06262149838465869,False,False,False,False,False
2023-12-13 00:00:00,bullish,39092.81718685981,-0.01581356136336265,0.02369641567850012,0.01913763354014465,72.62359940081586,0.04516642545100802,False,False,False,False,False
2023-12-13 04:00:00,bullish,39110.38617007514,0.0070438219709485494,0.015206713604868409,0.019053232003849677,77.2197241595816,0.052055579841925104,False,False,False,False,False
2023-12-13 08:00:00,bullish,39130.64401912912,-0.0027001212745740855,0.008249015479393301,0.01927430596171092,76.24293528185936,0.048671725922523335,False,False,False,False,False
2023-12-13 12:00:00,bullish,39149.59482490893,0.022536748937497686,0.023079122974261235,0.019773593898951385,71.84886219307079,0.07178631573737149,False,True,False,False,True
2023-12-13 16:00:00,bullish,39177.55905550685,0.018751191611058315,0.02775178492893042,0.020269119559826704,66.61699437812261,0.09110421962318394,False,True,False,False,True
2023-12-13 20:00:00,bullish,39213.073890775435,0.0029990549000158406,0.02186822157434399,0.020964081632653068,60.66601728478747,0.09338533672276084,False,False,False,False,True
