policy_name,family,segment,tc_bps,turnover_mean,turnover_total,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,joint_p_q1,joint_ind_q1,joint_lift_q1,p_r2_tail_given_r1_tail_q1,joint_p_q5,joint_ind_q5,joint_lift_q5,p_r2_tail_given_r1_tail_q5,rise_crash_both_loss_ratio,rise_crash_event_joint_loss_freq,rise_crash_event_count,rise_crash_bars,joint_tail_port_mean_q1,joint_tail_port_p10_q1,joint_tail_port_mean_q5,joint_tail_port_p10_q5
C_dyn_ddm0.10_ddd0.16_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.0002546869332720235,385.50000000000006,11.44227103200578,1044.2271032005779,133.2085933751258,53.562747460473695,2.4869634156355827,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009330289694537709,-0.013913861937698595,-0.005009656434080736,-0.007449683391199496
C_dyn_ddm0.12_ddd0.16_wm0.35_wd0.25_vr1.35_hl30,C_dynamic,train,0.0,0.0002638041308833178,399.3000000000002,11.411281149616338,1041.1281149616339,132.98896582937928,53.607298866992956,2.4807996045341345,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009331581238488911,-0.013913861937698595,-0.005011870803021495,-0.007448426804278163
C_dyn_ddm0.12_ddd0.20_wm0.45_wd0.15_vr1.35_hl30,C_dynamic,train,0.0,0.00028494545867762316,431.3,10.784654736596464,978.4654736596464,128.46194395256347,54.58323911881939,2.3535053255619625,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009331620881937829,-0.013986828475524292,-0.005004055619831624,-0.007448295573602686
C_dyn_ddm0.08_ddd0.16_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0001891818504343552,286.35,11.413869491344293,1041.3869491344294,133.00732448124873,54.454583634232165,2.442536800476708,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009333293031994523,-0.013932919213441853,-0.005011173176818398,-0.007460864778753068
C_dyn_ddm0.12_ddd0.16_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.00020986071168316024,317.65000000000003,11.422047329723473,1042.2047329723473,133.06531060202306,54.43726274449281,2.4443791604030407,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009333899030510724,-0.013913861937698595,-0.0050099620483319935,-0.0074477255581841696
C_dyn_ddm0.10_ddd0.16_wm0.35_wd0.25_vr1.20_hl60,C_dynamic,train,0.0,0.0001999507142795795,302.65,11.39956497571416,1039.956497571416,132.90583106461168,54.43646343757847,2.441485406505383,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009334919268801155,-0.013932919213441853,-0.0050091294172983,-0.007452611833793523
C_dyn_ddm0.10_ddd0.16_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00025194516732369933,381.34999999999974,11.72245299786856,1072.245299786856,135.1768668498636,53.7886306572849,2.5131122543562245,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009336578947812833,-0.01392223462778024,-0.005011887799880104,-0.007446472360923754
C_dyn_ddm0.08_ddd0.16_wm0.45_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00023945857059518784,362.45,11.874401490515426,1087.4401490515427,136.2314848912551,53.787488533031016,2.5327727433786955,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009338969939688314,-0.01392223462778024,-0.0050166661893238694,-0.007452611833793523
C_dyn_ddm0.10_ddd0.20_wm0.45_wd0.15_vr1.35_hl30,C_dynamic,train,0.0,0.0002706089957671097,409.5999999999999,10.665094483723658,966.5094483723658,127.57881812203684,54.58584534619069,2.3372142963604396,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009340050038811963,-0.013986828475524292,-0.0050075331384583826,-0.007459152229430564
C_dyn_ddm0.08_ddd0.20_wm0.45_wd0.15_vr1.35_hl30,C_dynamic,train,0.0,0.000258122399038598,390.6999999999999,10.87228307138317,987.2283071383171,129.1051568565421,54.58788010313389,2.3650883055473364,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009342000611716793,-0.013986828475524292,-0.005012338766529787,-0.007476120691328289
C_dyn_ddm0.12_ddd0.20_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.0002600052985452783,393.5499999999997,11.79798379550165,1079.798379550165,135.70220598495303,53.7738211951167,2.523573794255045,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009342809983534458,-0.013941736938743364,-0.005016363928683668,-0.007456409862810457
C_dyn_ddm0.08_ddd0.20_wm0.35_wd0.25_vr1.20_hl30,C_dynamic,train,0.0,0.00023278583901011011,352.3499999999999,11.638124248297178,1063.8124248297179,134.5877188782492,53.75807937271308,2.503581237438409,0.0016358102380843844,1.667521508710526e-05,98.09829915473392,0.48711390910879404,0.009404587535998066,0.00041296785669284224,22.773170801506282,0.5466170033023577,0.4188907044299201,0.9847494553376906,459.0,110160.0,-0.009343570955342547,-0.013941736938743364,-0.005018735552160893,-0.0074684619559368115
