timestamp,variant_id,action,reason,enabled_after,off_bars_4h_counter,trend_4h_confirmed,run_len_4h,flip_count_30_4h,near_ema_ratio_30_4h,vol20_confirmed,vol20_p80_2y,vol20_p65_2y,risk_score_24,dd30_confirmed,variant
2022-10-25 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,0.9060871263615558,1.6526815734133917,1.3858632682282586,2,0.0,r2_soft_off_keep_hedgeopen
2022-11-10 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,3.3333333333333335,2.1559825711776703,1.6405506414887225,1.3753843563818806,0,-23.574116052440928,r2_soft_off_keep_hedgeopen
2022-12-13 16:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,0.6496629866317906,1.6225266800749505,1.3637146773656934,2,0.0,r2_soft_off_keep_hedgeopen
2022-12-18 08:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,3.3333333333333335,0.7976620742268394,1.6175797760919752,1.359949768677513,1,-7.2828278352571,r2_soft_off_keep_hedgeopen
2023-01-08 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,83.33333333333334,0.2665169181152976,1.6033522219453957,1.3480233862857505,4,-0.4161026425754888,r2_soft_off_keep_hedgeopen
2023-03-05 00:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,0.0,1.1976218042464744,1.5710942139391906,1.3327282068484172,0,-5.902649051262165,r2_soft_off_keep_hedgeopen
2023-03-13 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,3.3333333333333335,2.422845817173319,1.5700564196051088,1.3309459401092802,3,0.0,r2_soft_off_keep_hedgeopen
2023-04-23 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,16.666666666666664,0.8202985747581372,1.5701038563670398,1.326716767716087,0,-9.000256867923785,r2_soft_off_keep_hedgeopen
2023-04-26 04:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,6.666666666666667,0.8470662846182108,1.5674908724174412,1.3221142282775573,3,0.0,r2_soft_off_keep_hedgeopen
2023-05-10 00:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,6.666666666666667,0.81510070442475,1.5701512931289707,1.320750524592739,0,-6.560356293170255,r2_soft_off_keep_hedgeopen
2023-05-29 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.59090993736777,1.5547807062421874,1.3082293958779516,2,0.0,r2_soft_off_keep_hedgeopen
2023-06-02 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,3.3333333333333335,0.7587081401213869,1.551930037469994,1.3060993046013776,1,-3.8159803533684866,r2_soft_off_keep_hedgeopen
2023-06-20 04:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,23.333333333333332,0.5052514740386113,1.5357051362423766,1.2966552733935848,3,0.0,r2_soft_off_keep_hedgeopen
2023-07-26 08:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,43.333333333333336,0.5594491966534433,1.517252904546452,1.263065216440305,2,-2.9179173688881788,r2_soft_off_keep_hedgeopen
2023-08-02 04:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.5963529873948233,1.4982004619373437,1.2550356585206441,2,-0.2649724590252256,r2_soft_off_keep_hedgeopen
2023-08-04 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,10.0,0.5338371699498096,1.491949861248856,1.2513968160526774,1,-1.8315758285860517,r2_soft_off_keep_hedgeopen
2023-08-09 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,6.666666666666667,0.4591051036059316,1.47792106673883,1.2445726337497307,2,-0.3596014250127233,r2_soft_off_keep_hedgeopen
2023-08-17 16:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,56.666666666666664,0.5990199735778268,1.4706484424762227,1.2298065764650792,2,-5.6500038860672674,r2_soft_off_keep_hedgeopen
2023-09-18 16:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,50.0,0.5010631046399326,1.4548342388567896,1.2134611666242305,4,0.0,r2_soft_off_keep_hedgeopen
2023-09-23 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,43.333333333333336,0.398169801295513,1.4518758140243455,1.2082042928487213,2,-2.9875900107246833,r2_soft_off_keep_hedgeopen
2023-09-28 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,16.666666666666664,0.7976074418968532,1.4391225686257587,1.1932010828706612,3,0.0,r2_soft_off_keep_hedgeopen
2023-10-13 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,10.0,0.5335989131078035,1.4088426608844156,1.1733223523635665,0,-3.948136816196679,r2_soft_off_keep_hedgeopen
2023-10-16 08:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,13.333333333333334,0.5465812449872973,1.4026233904312333,1.167848196010495,3,0.0,r2_soft_off_keep_hedgeopen
2024-01-14 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,10.0,1.0436473621603204,1.3432140497896463,1.0922634613410498,0,-9.35381412197116,r2_soft_off_keep_hedgeopen
2024-01-28 12:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,0.8536509848321966,1.3188483665804578,1.086831828891786,2,0.0,r2_soft_off_keep_hedgeopen
2024-04-15 16:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,16.666666666666664,1.639458296069539,1.314405808803554,1.0618564347519148,0,-9.124465223138678,r2_soft_off_keep_hedgeopen
2024-04-23 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,13.333333333333334,0.5980415729237423,1.3319812243788745,1.0656144682635262,2,0.0,r2_soft_off_keep_hedgeopen
2024-04-26 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,20.0,0.7791681956531616,1.3286709334900313,1.0621457107708518,2,-3.8401868878972123,r2_soft_off_keep_hedgeopen
2024-05-05 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,20.0,1.127083768285707,1.3286709334900313,1.0639486108419187,3,-0.8571694773129579,r2_soft_off_keep_hedgeopen
2024-05-08 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,33.33333333333333,0.7243681210882944,1.324335956127992,1.0607153515172425,2,-3.5416434143135223,r2_soft_off_keep_hedgeopen
2024-05-15 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,6.666666666666667,1.0437175464493267,1.3054187186205612,1.0504261412969391,2,0.0,r2_soft_off_keep_hedgeopen
2024-06-15 00:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,3.0,16.666666666666664,1.2873904251983386,1.2680123488103472,1.0152820272229914,1,-5.779922928654068,r2_soft_off_keep_hedgeopen
2024-07-15 08:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.9171697604213406,1.2169297274707949,0.9771218369274457,2,0.0,r2_soft_off_keep_hedgeopen
2024-08-04 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,3.0,16.666666666666664,1.3273546260435345,1.1923317807011553,0.9575063993113735,1,-9.278626296440207,r2_soft_off_keep_hedgeopen
2024-08-22 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,1.3464333968602404,1.203851621910125,0.9587427620987398,2,-0.6794164915718826,r2_soft_off_keep_hedgeopen
2024-08-29 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,3.3333333333333335,1.433179075983802,1.2139366592869396,0.9662497920250297,0,-7.716442696860259,r2_soft_off_keep_hedgeopen
2024-09-13 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,1.1928351114751086,1.203851621910125,0.9670702191494628,2,0.0,r2_soft_off_keep_hedgeopen
2024-10-03 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,16.666666666666664,1.1010056358288032,1.1771985404876453,0.9555214711913051,0,-7.475468818969066,r2_soft_off_keep_hedgeopen
2024-10-05 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,26.666666666666668,1.0798325391201629,1.1771985404876453,0.9576455857597403,4,-3.851106059972198,r2_soft_off_keep_hedgeopen
2024-12-24 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,3.0,10.0,1.0797314993830915,1.1982730732749527,0.9801076443026049,1,-6.222827734169655,r2_soft_off_keep_hedgeopen
2024-12-25 04:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,4.0,4.0,10.0,1.4104798635894487,1.2004591519641525,0.9817144786898125,3,-0.9982007938328041,r2_soft_off_keep_hedgeopen
2024-12-29 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,4.0,10.0,0.9859533414953141,1.2080225540549585,0.9902585382950698,2,-4.421023609449404,r2_soft_off_keep_hedgeopen
2025-01-02 16:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,1.0155714570220733,1.2080225540549585,0.9916759998749359,2,-0.29664355418060895,r2_soft_off_keep_hedgeopen
2025-01-10 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,10.0,1.1044352155189143,1.2087678338267698,0.9989670454381441,0,-8.34357665462261,r2_soft_off_keep_hedgeopen
2025-01-14 16:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,1.0577715007712363,1.2048705709711767,0.9996385502870226,2,-0.09501763577056677,r2_soft_off_keep_hedgeopen
2025-02-06 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,3.0,6.666666666666667,1.630816777075184,1.2114039447401683,1.0151838963514892,1,-4.720984656359228,r2_soft_off_keep_hedgeopen
2025-03-24 16:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.4476757249332024,1.2039353763738065,1.0065655192652267,2,0.0,r2_soft_off_keep_hedgeopen
2025-03-30 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,4.0,33.33333333333333,0.7439099651101172,1.1982730732749527,0.9992314358530496,3,-5.747463019270949,r2_soft_off_keep_hedgeopen
2025-04-02 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.8939815242345704,1.1977434842656753,0.9964411912080423,2,0.0,r2_soft_off_keep_hedgeopen
2025-04-04 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,0.0,1.5812666075518889,1.2038332084089345,1.0015653462463787,1,-3.3185499377117122,r2_soft_off_keep_hedgeopen
2025-04-12 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,10.0,1.8740450774701247,1.2169297274707949,1.0149771725293877,2,-0.09685304110311765,r2_soft_off_keep_hedgeopen
2025-06-19 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,43.333333333333336,0.8069970344610855,1.2093752883830993,1.0062584521662938,2,-3.5697118262301264,r2_soft_off_keep_hedgeopen
2025-06-20 12:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,40.0,0.6503954409683934,1.2093752883830993,1.0062584521662938,5,-2.4546430656517515,r2_soft_off_keep_hedgeopen
2025-06-22 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,3.0,40.0,0.6271745244282582,1.2093752883830993,1.0046852139555882,3,-3.0538494797439086,r2_soft_off_keep_hedgeopen
2025-06-24 04:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,3.0,13.333333333333334,1.2338243030118035,1.2089507638214165,1.0046852139555882,3,-0.9993523939710425,r2_soft_off_keep_hedgeopen
2025-08-03 16:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,10.0,0.624025996879972,1.2091863918519137,0.9998928330419723,0,-3.9787867726709836,r2_soft_off_keep_hedgeopen
2025-08-06 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,40.0,0.5846256615060181,1.2091863918519137,0.9998928330419723,4,-0.13106080371824147,r2_soft_off_keep_hedgeopen
2025-08-20 00:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,13.333333333333334,0.6678661974247414,1.2086810898223206,0.9941594762296498,0,-5.149894913829344,r2_soft_off_keep_hedgeopen
2025-08-23 00:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,2.0,13.333333333333334,0.9107323515136909,1.207506401140264,0.9928280630645417,3,0.0,r2_soft_off_keep_hedgeopen
2025-08-25 08:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,13.333333333333334,1.0464189839357552,1.207506401140264,0.9936594829101094,1,-4.643213071280394,r2_soft_off_keep_hedgeopen
2025-09-10 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,16.666666666666664,0.6243291195849393,1.1986680203172182,0.9887857321304766,2,-0.24261585763959426,r2_soft_off_keep_hedgeopen
2025-09-24 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,3.3333333333333335,0.5551409207332155,1.1986680203172182,0.9887857321304766,0,-4.4590462481418625,r2_soft_off_keep_hedgeopen
2025-09-29 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,0.0,0.5166002049311564,1.1986680203172182,0.9887857321304766,2,0.0,r2_soft_off_keep_hedgeopen
2025-10-12 20:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,3.3333333333333335,1.2444935632151648,1.2010983167522873,0.9925568519961141,0,-7.369887617136406,r2_soft_off_keep_hedgeopen
2025-10-26 20:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,3.3333333333333335,0.4541999182960411,1.2039353763738065,1.0009944523876735,2,-0.08957474871995608,r2_soft_off_keep_hedgeopen
2025-10-31 12:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,2.0,13.333333333333334,0.9368230401487406,1.203851621910125,1.000349352599476,1,-4.455235992988382,r2_soft_off_keep_hedgeopen
2026-01-03 08:00:00,r2_soft_off_keep_hedgeopen,ON,bullish trend re-confirmed (>=2 bars),1,0,bullish,2.0,1.0,16.666666666666664,0.46904393946445794,1.2237162344626618,1.0175284455052902,2,-0.8241037041467725,r2_soft_off_keep_hedgeopen
2026-01-22 04:00:00,r2_soft_off_keep_hedgeopen,OFF,bearish mature run (>=12),0,0,bearish,12.0,1.0,0.0,0.8628370298760241,1.210815343966437,0.9949415193299358,0,-5.937464016162631,r2_soft_off_keep_hedgeopen
