date,timestamp_start,timestamp_end,equity_total_start,equity_total_end,equity_case1_start,equity_case1_end,equity_case2_start,equity_case2_end,return_total_pct,return_case1_pct,return_case2_pct,loss_rank_total
2023-04-08,2023-04-08 00:00:00,2023-04-08 23:59:00,7364.965944320156,7392.496568701017,5494.7403088807805,5516.385999199023,1870.225635439376,1876.110569501994,0.3738051823863886,0.3939347285122574,0.31466438867604474,808
2023-04-26,2023-04-26 00:00:00,2023-04-26 23:59:00,6805.9947920347295,6832.004097018951,5084.579535141717,5155.455659508707,1721.4152568930117,1676.5484375102442,0.3821528781459138,1.3939426825194445,-2.6063914098070518,809
2025-10-04,2025-10-04 00:00:00,2025-10-04 23:59:00,50606.202313072936,50801.86010058953,38701.44304811339,38858.413958638186,11904.759264959548,11943.446141951345,0.38662807832559043,0.405594464086656,0.3249698387910005,810
2025-02-09,2025-02-09 00:00:00,2025-02-09 23:59:00,33652.01601408775,33783.77712787703,26003.63402602236,26003.634026022355,7648.381988065392,7780.143101854674,0.3915400305708916,-1.1102230246251565e-14,1.7227318666207303,811
2022-09-05,2022-09-05 00:00:00,2022-09-05 23:59:00,3905.8589333525474,3921.164201933475,2722.968744602234,2722.968744602234,1182.8901887503134,1198.1954573312412,0.3918541053860025,0.0,1.2938875245129378,812
2023-07-02,2023-07-02 00:00:00,2023-07-02 23:59:00,8064.92776497228,8097.867911431183,6028.169961440575,6052.791236075103,2036.757803531705,2045.07667535608,0.408436968300796,0.4084369683008182,0.4084369683008182,813
2023-09-04,2023-09-04 00:00:00,2023-09-04 23:59:00,6039.875455282632,6064.5810898322525,4322.665076452912,4322.665076452912,1717.2103788297202,1741.9160133793398,0.40904211903927123,0.0,1.4387075022488816,814
2023-12-10,2023-12-10 00:00:00,2023-12-10 23:59:00,12505.285456835414,12556.866593633384,9741.384936233571,9783.446499099637,2763.9005206018437,2773.420094533749,0.41247468501228735,0.4317821658973209,0.34442534602627806,815
2023-08-17,2023-08-17 00:00:00,2023-08-17 23:59:00,5999.302177516597,6024.122191653081,4322.665076452912,4322.665076452912,1676.6371010636851,1701.4571152001686,0.4137150188817218,0.0,1.4803450383352068,816
2023-05-22,2023-05-22 00:00:00,2023-05-22 23:59:00,6944.185133387422,6972.995334852054,5016.592113777273,5016.592113777274,1927.5930196101492,1956.40322107478,0.4148823931279244,2.220446049250313e-14,1.4946205537960333,817
2025-06-08,2025-06-08 00:00:00,2025-06-08 23:59:00,51533.92641612477,51748.45739811265,36868.92840227542,37069.36408796998,14664.998013849352,14679.093310142667,0.4162907756253498,0.543643914755565,0.09611522810983875,818
2022-12-31,2022-12-31 00:00:00,2022-12-31 23:59:00,3510.390270891723,3525.022860100761,2096.1750329018523,2096.1750329018523,1414.215237989871,1428.8478271989086,0.41683653610744553,0.0,1.034679079673606,819
2022-11-26,2022-11-26 00:00:00,2022-11-26 23:59:00,3694.6763955382007,3710.196629599796,2258.156038880098,2258.156038880098,1436.5203566581026,1452.0405907196985,0.42007018748213554,0.0,1.0804047425893692,820
2025-11-28,2025-11-28 00:00:00,2025-11-28 23:59:00,41099.96567983065,41272.9349342544,28029.25868571668,28029.258685716683,13070.70699411397,13243.676248537717,0.42085011888131074,2.220446049250313e-14,1.323335107287149,821
2022-07-02,2022-07-02 00:00:00,2022-07-02 23:59:00,4307.7636082735935,4326.104706674855,2960.313218104561,2964.16585801991,1347.4503901690323,1361.938848654945,0.42576845131510055,0.13014298256641688,1.0752498638629149,822
2023-11-11,2023-11-11 00:00:00,2023-11-11 23:59:00,9631.043237075148,9672.660984670549,7503.661183515404,7536.086069323705,2127.3820535597424,2136.5749153468446,0.43212086760435753,0.43212086760437973,0.43212086760437973,823
2022-09-01,2022-09-01 00:00:00,2022-09-01 23:59:00,3846.4490870211994,3863.078636426615,2722.968744602234,2722.968744602234,1123.4803424189647,1140.1098918243808,0.4323350973636231,0.0,1.4801816086617903,824
2023-06-03,2023-06-03 00:00:00,2023-06-03 23:59:00,6560.411988277025,6588.977523760277,4774.465822718935,4774.465822718935,1785.9461655580903,1814.5117010413423,0.4354228901217949,0.0,1.5994622925448398,825
2024-05-02,2024-05-02 00:00:00,2024-05-02 23:59:00,26049.83397075056,26163.46652404719,20334.037380290247,20334.037380290247,5715.796590460311,5829.429143756944,0.43621219783673837,0.0,1.9880440372263442,826
2023-05-16,2023-05-16 00:00:00,2023-05-16 23:59:00,6786.70258552654,6816.511792520676,5016.592113777274,5016.592113777274,1770.1104717492665,1799.9196787434023,0.4392296055186984,0.0,1.6840308822464456,827
2025-02-05,2025-02-05 00:00:00,2025-02-05 23:59:00,33072.14479750292,33217.42846989331,26003.63402602236,26003.634026022355,7068.510771480562,7213.794443870954,0.4392931673465439,-1.1102230246251565e-14,2.0553646600719677,828
2022-03-12,2022-03-12 00:00:00,2022-03-12 23:59:00,1405.3110317582411,1411.498556450652,806.9550766707138,806.9550766707138,598.3559550875274,604.543479779938,0.44029574610748856,0.0,1.0340875928118054,829
2025-06-19,2025-06-19 00:00:00,2025-06-19 23:59:00,47738.45226725361,47949.223278385456,34789.00831777371,35016.03679387439,12949.4439494799,12933.186484511069,0.44151203300828445,0.6525867999079615,-0.1255456607423322,830
2025-03-09,2025-03-09 00:00:00,2025-03-09 23:59:00,36871.92724090127,37035.89532815961,26003.63402602236,26003.63402602236,10868.293214878911,11032.261302137254,0.444696275806411,0.0,1.5086829552396264,831
2022-11-25,2022-11-25 00:00:00,2022-11-25 23:59:00,3677.546477758142,3694.123817545296,2258.156038880098,2258.156038880098,1419.3904388780438,1435.9677786651976,0.45077172749314887,0.0,1.167919645862714,832
2025-06-27,2025-06-27 00:00:00,2025-06-27 23:59:00,46940.24776978909,47153.07211431561,34850.77710587444,35030.315304521486,12089.470663914652,12122.756809794122,0.45339416521676945,0.5151626837519796,0.27533170644786775,833
2023-03-24,2023-03-24 00:00:00,2023-03-24 23:59:00,6741.201182361776,6771.896536439151,5033.37165433821,5057.636066604439,1707.829528023566,1714.2604698347116,0.4553395344095046,0.4820707456663964,0.37655642472631534,834
2025-11-30,2025-11-30 00:00:00,2025-11-30 23:59:00,41295.75198471067,41483.97263601834,28029.258685716683,28029.258685716683,13266.493298993986,13454.71395030166,0.45578695691839144,0.0,1.4187671682760916,835
2025-05-09,2025-05-09 00:00:00,2025-05-09 23:59:00,47101.65716487083,47316.583397570896,33581.74102272841,33734.97548452793,13519.916142142414,13581.607913042964,0.4563029108461292,0.4563029108461292,0.4563029108461292,836
2023-05-12,2023-05-12 00:00:00,2023-05-12 23:59:00,6818.994495386562,6850.179272809714,5016.592113777274,5016.592113777274,1802.4023816092888,1833.58715903244,0.4573222260884746,0.0,1.7301784408045195,837
2022-02-24,2022-02-24 00:00:00,2022-02-24 23:59:00,2187.820183648919,2197.9631109404118,1059.1344450733716,1059.1344450733716,1128.6857385755477,1138.8286658670395,0.463608817913741,0.0,0.8986493711077292,838
2025-08-24,2025-08-24 00:00:00,2025-08-24 23:59:00,44683.08207279239,44894.85952657855,33090.20035132945,33090.200351329455,11592.881721462934,11804.659175249091,0.47395444531144193,2.220446049250313e-14,1.8267887042621611,839
2023-11-25,2023-11-25 00:00:00,2023-11-25 23:59:00,9490.855589915758,9536.181362781106,7345.164754530535,7381.904561220505,2145.6908353852223,2154.2768015606007,0.4775730958703761,0.5001903690085241,0.4001492681883434,840
2025-05-14,2025-05-14 00:00:00,2025-05-14 23:59:00,49910.40802436278,50150.37248103487,35657.869190930935,35879.56805574457,14252.538833431843,14270.804425290306,0.4807904126028273,0.6217389592926503,0.12815675910047286,841
2024-03-09,2024-03-09 00:00:00,2024-03-09 23:59:00,28725.66315722784,28865.49002887087,22180.233434469308,22288.199354576314,6545.429722758532,6577.290674294555,0.48676638334752553,0.48676638334752553,0.4867663833474811,842
2023-04-23,2023-04-23 00:00:00,2023-04-23 23:59:00,6739.69369651024,6772.984387617936,5098.718839758891,5098.718839758891,1640.9748567513489,1674.2655478590448,0.493949615617284,0.0,2.0287142713205197,843
2024-12-29,2024-12-29 00:00:00,2024-12-29 23:59:00,29535.482397261632,29682.273570073467,22517.89151533684,22517.89151533684,7017.590881924797,7164.38205473663,0.49699940849938784,0.0,2.091760196364878,844
2022-08-30,2022-08-30 00:00:00,2022-08-30 23:59:00,3839.411265382727,3858.517621560364,2722.968744602234,2722.9687446022344,1116.4425207804927,1135.54887695813,0.49763765475987487,2.220446049250313e-14,1.7113604885167,845
2023-01-07,2023-01-07 00:00:00,2023-01-07 23:59:00,3439.948693368961,3457.181478471499,2096.175032901852,2096.175032901852,1343.773660467109,1361.0064455696472,0.5009605269914896,0.0,1.2824172410514256,846
2024-04-26,2024-04-26 00:00:00,2024-04-26 23:59:00,25735.266981021145,25865.653119913288,20334.037380290247,20334.037380290243,5401.229600730898,5531.615739623045,0.5066438167837806,-2.220446049250313e-14,2.4140084486410807,847
2023-01-17,2023-01-17 00:00:00,2023-01-17 23:59:00,5425.870116868788,5453.374797352698,3580.354122470446,3561.3913957851046,1845.5159943983415,1891.983401567593,0.5069174140088561,-0.5296327133210266,2.51785448136419,848
2022-09-14,2022-09-14 00:00:00,2022-09-14 23:59:00,3624.972852527698,3643.413025264695,2537.292100360196,2537.292100360196,1087.680752167502,1106.120924904499,0.508698229950566,0.0,1.6953662828223859,849
2025-11-04,2025-11-04 00:00:00,2025-11-04 23:59:00,37998.8446389228,38193.10421762762,28029.258685716683,28029.258685716683,9969.585953206117,10163.84553191094,0.5112249610500941,0.0,1.9485220310714313,850
2023-06-14,2023-06-14 00:00:00,2023-06-14 23:59:00,6895.994112504728,6931.274786468013,4774.465822718936,4774.465822718936,2121.528289785792,2156.808963749077,0.5116111381143762,0.0,1.6629839033090343,851
2024-01-06,2024-01-06 00:00:00,2024-01-06 23:59:00,12683.04018152721,12748.148565515556,9757.397342954248,9807.486940072864,2925.642838572964,2940.661625442692,0.5133499780531681,0.5133499780531681,0.5133499780531459,852
2023-07-19,2023-07-19 00:00:00,2023-07-19 23:59:00,7332.9976236401935,7370.698045248175,5439.892187875192,5469.543478762894,1893.1054357650016,1901.1545664852808,0.5141201939905526,0.5450712967030924,0.42518132208662074,853
2024-08-29,2024-08-29 00:00:00,2024-08-29 23:59:00,23089.538238847963,23209.663277223903,18986.109088824054,18986.109088824054,4103.429150023905,4223.554188399843,0.5202574305874563,0.0,2.927430546113796,854
2025-10-22,2025-10-22 00:00:00,2025-10-22 23:59:00,40517.84726398031,40729.06270819901,30483.815439160862,30483.815439160862,10034.031824819444,10245.247269038147,0.5212898968758095,0.0,2.104990774458737,855
2025-02-18,2025-02-18 00:00:00,2025-02-18 23:59:00,34627.295000571394,34809.12410380869,26003.634026022355,26003.63402602236,8623.660974549035,8805.490077786333,0.525103399599347,2.220446049250313e-14,2.1084908575827566,856
2024-01-17,2024-01-17 00:00:00,2024-01-17 23:59:00,12502.280660512006,12568.475795799866,9490.482714609518,9490.482714609518,3011.797945902489,3077.993081190349,0.5294644800043269,0.0,2.1978610941652876,857
2025-04-07,2025-04-07 00:00:00,2025-04-07 23:59:00,27764.706608755103,27914.71174302177,16549.217825263393,16549.217825263393,11215.48878349171,11365.493917758376,0.5402727152152398,0.0,1.3374819159684082,858
2023-03-07,2023-03-07 00:00:00,2023-03-07 23:59:00,5568.379109217785,5598.645349627269,3921.262852136681,3921.262852136681,1647.1162570811043,1677.382497490588,0.5435377120674323,0.0,1.8375290923980936,859
2025-05-07,2025-05-07 00:00:00,2025-05-07 23:59:00,39610.72664683029,39827.77651756794,26739.00774488917,26875.10878140424,12871.71890194111,12952.667736163705,0.5479573062944887,0.5089980818046014,0.6288890772030875,860
2023-11-06,2023-11-06 00:00:00,2023-11-06 23:59:00,9592.505871062667,9645.16803379786,7498.517014635126,7539.683330153217,2093.988856427544,2105.484703644643,0.5489927600050404,0.5489927600050182,0.5489927600050182,861
2025-02-27,2025-02-27 00:00:00,2025-02-27 23:59:00,35960.74261741698,36158.2489120964,26003.63402602236,26003.63402602236,9957.108591394624,10154.614886074038,0.549227519522244,0.0,1.983570761195752,862
2025-04-20,2025-04-20 00:00:00,2025-04-20 23:59:00,25486.98243479129,25627.776396336176,14784.766332587811,14893.364039287066,10702.216102203478,10734.41235704911,0.552415186478461,0.73452433576775,0.3008372708807716,863
2025-06-28,2025-06-28 00:00:00,2025-06-28 23:59:00,47134.63700698521,47395.67812678362,35016.63148228808,35210.39440511313,12118.005524697131,12185.28372167049,0.5538201551434918,0.55334540937515,0.5551919978600717,864
2022-12-09,2022-12-09 00:00:00,2022-12-09 23:59:00,3716.3206376725566,3736.9189222289815,2258.156038880098,2258.156038880098,1458.1645987924585,1478.7628833488834,0.5542655374678684,0.0,1.412617243175629,865
2023-06-18,2023-06-18 00:00:00,2023-06-18 23:59:00,6672.041939261517,6709.412004698263,4774.465822718936,4774.465822718935,1897.5761165425808,1934.946181979328,0.5600993785252362,-2.220446049250313e-14,1.969357914602976,866
2025-07-21,2025-07-21 00:00:00,2025-07-21 23:59:00,53485.10134218236,53785.3308747431,39833.47030076951,40069.17273475276,13651.631041412857,13716.158139990346,0.5613330161608143,0.5917195569543399,0.472669517523161,867
2022-04-21,2022-04-21 00:00:00,2022-04-21 23:59:00,1787.2468423440894,1797.3422595906316,1308.061605748307,1272.4421582134596,479.1852365957823,524.900101377172,0.5648585862544575,-2.723071098357832,9.54012379558189,868
2023-03-11,2023-03-11 00:00:00,2023-03-11 23:59:00,5716.361422397738,5748.684304300823,3921.262852136681,3921.262852136681,1795.0985702610576,1827.421452164142,0.5654450360055518,0.0,1.8006187759585623,869
2024-12-24,2024-12-24 00:00:00,2024-12-24 23:59:00,38005.485208011465,38221.05953741017,30358.378892356555,30944.609501549912,7647.106315654907,7276.450035860254,0.5672189901505531,1.9310339701338775,-4.847013556433211,870
2022-09-02,2022-09-02 00:00:00,2022-09-02 23:59:00,3866.274084564183,3888.5160854164674,2722.968744602234,2722.968744602234,1143.3053399619491,1165.5473408142334,0.575282568328106,0.0,1.9454121374981481,871
2022-01-03,2022-01-03 00:00:00,2022-01-03 23:59:00,2028.245402570684,2039.9470148217488,1000.0,1000.0,1028.245402570684,1039.9470148217492,0.5769327634729704,0.0,1.138017463711516,872
2024-09-06,2024-09-06 00:00:00,2024-09-06 23:59:00,23927.615685146597,24067.231394293456,18986.109088824054,18986.109088824054,4941.506596322537,5081.122305469398,0.5834919407934569,0.0,2.8253672523833817,873
2022-10-19,2022-10-19 00:00:00,2022-10-19 23:59:00,3442.767560722196,3462.9460535378494,2254.6872758751465,2254.687275875147,1188.0802848470494,1208.2587776627024,0.5861125521765098,2.220446049250313e-14,1.6984115529070198,874
2025-03-13,2025-03-13 00:00:00,2025-03-13 23:59:00,36956.10123982906,37174.20442977805,26003.634026022355,26003.634026022355,10952.46721380671,11170.5704037557,0.5901682878656445,0.0,1.9913612676607517,875
2022-11-03,2022-11-03 00:00:00,2022-11-03 23:59:00,3566.558118364758,3587.8177296490885,2388.266571562767,2410.53799164724,1178.291546801991,1177.279738001848,0.5960820090064267,0.932534933481044,-0.08587083586308886,876
2025-07-05,2025-07-05 00:00:00,2025-07-05 23:59:00,49159.19291512955,49452.32758840714,36536.486357725626,36766.32969367173,12622.70655740392,12685.997894735412,0.5962967573199807,0.6290789259145724,0.5014086087137049,877
2022-04-24,2022-04-24 00:00:00,2022-04-24 23:59:00,1886.5405830120071,1897.818917224145,1353.9378559673391,1353.5151025190708,532.6027270446679,544.3038147050743,0.5978315183726934,-0.031223992032214376,2.1969635276435806,878
2025-09-15,2025-09-15 00:00:00,2025-09-15 23:59:00,46078.03860697359,46356.83787945726,34395.39339494827,34509.87223280143,11682.645212025323,11846.96564665584,0.6050588977141835,0.33283188983666,1.4065344932445267,879
2022-04-04,2022-04-04 00:00:00,2022-04-04 23:59:00,1799.8243126826974,1810.9261592096848,1220.197200654842,1249.8412081336237,579.6271120278553,561.0849510760611,0.6168294565617849,2.4294439835522263,-3.198980959831832,880
2025-02-07,2025-02-07 00:00:00,2025-02-07 23:59:00,33428.79249793612,33636.69931957571,26003.634026022355,26003.634026022355,7425.158471913763,7633.065293553353,0.6219393705364284,0.0,2.800032112796158,881
2023-06-12,2023-06-12 00:00:00,2023-06-12 23:59:00,6803.668046055858,6846.243552430349,4774.465822718935,4774.465822718935,2029.202223336924,2071.7777297114144,0.625772834392957,0.0,2.0981401402407895,882
2024-08-25,2024-08-25 00:00:00,2024-08-25 23:59:00,29852.07597235299,30039.503723868453,25479.27232763674,25611.12316090917,4372.803644716252,4428.380562959284,0.6278549997294824,0.5174827270455928,1.2709676161697159,883
2025-12-22,2025-12-22 00:00:00,2025-12-22 23:59:00,40188.40588696058,40441.25758308023,28029.25868571668,28029.258685716683,12159.1472012439,12411.998897363548,0.6291657768931147,2.220446049250313e-14,2.079518340675901,884
2023-04-28,2023-04-28 00:00:00,2023-04-28 23:59:00,7123.38970152478,7168.232872288287,5374.982211340386,5416.828371352223,1748.4074901843935,1751.404500936064,0.6295201111053528,0.7785357861008091,0.1714137447074382,885
2024-08-09,2024-08-09 00:00:00,2024-08-09 23:59:00,27481.54460643983,27656.71352032105,23732.47222490391,23732.472224903915,3749.07238153592,3924.241295417136,0.6374056349080615,2.220446049250313e-14,4.672326806596683,886
2025-12-10,2025-12-10 00:00:00,2025-12-10 23:59:00,39568.57931833199,39821.42035300144,28029.258685716683,28029.25868571668,11539.320632615309,11792.161667284756,0.638994472445753,-1.1102230246251565e-14,2.191125827241547,887
2022-05-25,2022-05-25 00:00:00,2022-05-25 23:59:00,2940.580126866401,2959.4334739212927,2136.111500064961,2142.923414118188,804.4686268014398,816.5100598031052,0.6411437961727273,0.3188931875990342,1.4968182226747562,888
2025-03-06,2025-03-06 00:00:00,2025-03-06 23:59:00,34734.046195283845,34957.16494857128,26003.634026022355,26003.63402602236,8730.41216926149,8953.53092254892,0.642363265232615,2.220446049250313e-14,2.55564971002169,889
2025-02-06,2025-02-06 00:00:00,2025-02-06 23:59:00,33217.42846989331,33432.540143328864,26003.634026022355,26003.634026022355,7213.794443870954,7428.906117306506,0.6475867740048491,0.0,2.9819490298661933,890
2025-07-03,2025-07-03 00:00:00,2025-07-03 23:59:00,50123.44323222242,50453.20089008844,37288.42678302608,37533.74401361838,12835.016449196342,12919.456876470062,0.6578910717251585,0.6578910717251585,0.6578910717251585,891
2025-08-25,2025-08-25 00:00:00,2025-08-25 23:59:00,44897.00825959511,45197.405304275,33090.200351329455,33090.20035132945,11806.807908265651,12107.20495294555,0.669080315870918,-2.220446049250313e-14,2.5442697722692698,892
2022-09-03,2022-09-03 00:00:00,2022-09-03 23:59:00,3889.230856710397,3915.384705719094,2722.968744602234,2722.968744602234,1166.262112108163,1192.4159611168604,0.6724684127086933,0.0,2.242536110636495,893
2025-03-21,2025-03-21 00:00:00,2025-03-21 23:59:00,36968.94434048924,37219.52081454069,26003.63402602236,26003.63402602236,10965.310314466882,11215.886788518332,0.6778026219618427,0.0,2.285174489962727,894
2023-02-14,2023-02-14 00:00:00,2023-02-14 23:59:00,5390.949040949807,5427.567580251046,3580.547674902504,3646.519431659536,1810.4013660473024,1781.04814859151,0.6792596075956947,1.8425046318878868,-1.6213651848860478,895
2025-05-15,2025-05-15 00:00:00,2025-05-15 23:59:00,50154.982403412665,50498.01486270189,35883.06105101714,36142.98099335878,14271.921352395528,14355.033869343117,0.6839449299973932,0.7243527578990605,0.5823498805480609,896
2025-01-30,2025-01-30 00:00:00,2025-01-30 23:59:00,43522.02327531804,43821.35947065502,35094.88024651078,35336.25615549236,8427.143028807259,8485.103315162658,0.6877809734244122,0.68778097342439,0.6877809734244344,897
2025-10-17,2025-10-17 00:00:00,2025-10-17 23:59:00,41102.12066173683,41388.18861324544,30483.81543916087,30483.81543916087,10618.305222575957,10904.373174084569,0.6959931675129205,0.0,2.6941017941393586,898
2025-11-08,2025-11-08 00:00:00,2025-11-08 23:59:00,38513.53616908558,38786.028974449626,28029.258685716683,28029.258685716683,10484.277483368898,10756.770288732949,0.7075247626385783,0.0,2.599061363992927,899
2023-08-24,2023-08-24 00:00:00,2023-08-24 23:59:00,6101.159346515993,6144.830786783952,4322.665076452912,4322.665076452912,1778.4942700630804,1822.1657103310397,0.715789209683515,0.0,2.4555288708582923,900
2022-01-26,2022-01-26 00:00:00,2022-01-26 23:59:00,2375.7498223106995,2392.834931454629,1000.0,1000.0,1375.7498223106998,1392.8349314546297,0.719145971662627,0.0,1.2418761657722044,901
2022-03-26,2022-03-26 00:00:00,2022-03-26 23:59:00,1682.8727792652794,1695.0684382716354,1119.2888639373398,1127.4002705049538,563.5839153279397,567.6681677666816,0.7246928678518616,0.7246928678518616,0.7246928678518616,902
2024-10-17,2024-10-17 00:00:00,2024-10-17 23:59:00,27004.274341758504,27200.212514294257,22373.21435537176,22535.55038703336,4631.0599863867465,4664.6621272609,0.7255820691791648,0.7255820691791648,0.7255820691791648,903
2025-06-02,2025-06-02 00:00:00,2025-06-02 23:59:00,55689.02760483453,56094.16670506104,39557.0261380248,39864.85927520166,16132.001466809734,16229.307429859382,0.7275025577773597,0.778200909499005,0.6031859298416764,904
2023-06-13,2023-06-13 00:00:00,2023-06-13 23:59:00,6846.233960070449,6896.122399728337,4774.465822718936,4774.465822718935,2071.768137351513,2121.656577009402,0.728699018304857,-2.220446049250313e-14,2.408012690149053,905
2024-02-09,2024-02-09 00:00:00,2024-02-09 23:59:00,13583.37713771224,13683.422652933205,10210.482716290247,10285.635532695267,3372.894421421993,3397.7871202379347,0.7365290251950984,0.7360358809002987,0.7380218798976657,906
2025-02-13,2025-02-13 00:00:00,2025-02-13 23:59:00,34207.67914065575,34459.79437073475,26003.63402602236,26003.63402602236,8204.045114633393,8456.160344712393,0.7370135490406771,0.0,3.0730600155928878,907
2022-11-17,2022-11-17 00:00:00,2022-11-17 23:59:00,3543.412685215113,3569.5905051594964,2258.156038880098,2258.156038880098,1285.2566463350151,1311.434466279398,0.7387742346131487,0.0,2.036777636515663,908
2025-10-16,2025-10-16 00:00:00,2025-10-16 23:59:00,40796.00363022002,41097.39881022816,30483.81543916087,30483.81543916087,10312.188191059156,10613.583371067289,0.7387860407603197,0.0,2.9227082984137898,909
2022-04-20,2022-04-20 00:00:00,2022-04-20 23:59:00,1771.677325218517,1785.0355853597582,1297.1098984941152,1306.5061921178865,474.56742672440174,478.5293932418717,0.7539894511882306,0.7244022757578072,0.8348585036306755,910
2023-06-01,2023-06-01 00:00:00,2023-06-01 23:59:00,6522.981578856405,6572.190989988132,4774.465822718935,4774.465822718936,1748.5157561374697,1797.7251672691964,0.7544005841015222,2.220446049250313e-14,2.814353314174989,911
2025-08-21,2025-08-21 00:00:00,2025-08-21 23:59:00,46876.68130113708,47231.40934816992,34617.16557165933,34617.16557165933,12259.515729477744,12614.243776510595,0.7567260249377483,0.0,2.8934915119029903,912
2022-03-15,2022-03-15 00:00:00,2022-03-15 23:59:00,1375.5134222329634,1385.9520993821136,806.9550766707139,806.9550766707138,568.5583455622495,578.9970227113998,0.758893150762896,-1.1102230246251565e-14,1.8359904890372203,913
2025-02-26,2025-02-26 00:00:00,2025-02-26 23:59:00,35698.79996527118,35969.73147191381,26003.63402602236,26003.63402602236,9695.165939248822,9966.097445891448,0.7589372945482786,0.0,2.794500974406411,914
2025-09-04,2025-09-04 00:00:00,2025-09-04 23:59:00,45116.44141116432,45460.02181713871,33090.200351329455,33090.20035132945,12026.241059834863,12369.82146580926,0.7615414585631974,-2.220446049250313e-14,2.8569226599147735,915
2025-10-30,2025-10-30 00:00:00,2025-10-30 23:59:00,37262.84712096145,37549.61626451994,28029.258685716683,28029.25868571668,9233.588435244768,9520.35757880326,0.7695846284305308,-1.1102230246251565e-14,3.1057171929375516,916
2024-06-01,2024-06-01 00:00:00,2024-06-01 23:59:00,26187.751052622127,26390.472290343707,21741.109625104746,21929.646356138684,4446.641427517382,4460.8259342050205,0.774107090426468,0.86719001138853,0.3189937151185651,917
2024-08-18,2024-08-18 00:00:00,2024-08-18 23:59:00,28192.360296271974,28411.571930409817,23732.47222490391,23732.47222490391,4459.888071368067,4679.099705505905,0.7775568694290191,0.0,4.915182413324448,918
2025-11-12,2025-11-12 00:00:00,2025-11-12 23:59:00,38490.61227682496,38790.55100713469,28029.258685716683,28029.25868571668,10461.353591108273,10761.29232141802,0.7792516475252809,-1.1102230246251565e-14,2.867112058660193,919
2023-08-31,2023-08-31 00:00:00,2023-08-31 23:59:00,5996.587013320597,6043.696198515511,4322.665076452912,4322.665076452912,1673.921936867685,1721.0311220625988,0.7855999602818686,0.0,2.8143000075061098,920
2023-08-22,2023-08-22 00:00:00,2023-08-22 23:59:00,6095.73998022069,6143.674863867717,4322.665076452912,4322.665076452912,1773.074903767778,1821.009787414805,0.7863669349835289,0.0,2.7034889245324933,921
2023-11-29,2023-11-29 00:00:00,2023-11-29 23:59:00,9898.310120248145,9976.220690112354,7671.670128237416,7734.886644939728,2226.6399920107283,2241.334045172626,0.787109808823172,0.8240254813567827,0.6599204727580688,922
2024-07-10,2024-07-10 00:00:00,2024-07-10 23:59:00,36062.15836064298,36346.31693310433,31038.465500038765,31323.89122579415,5023.692860604216,5022.425707310184,0.7879688442926858,0.9195871031544067,-0.025223542306263003,923
2025-06-24,2025-06-24 00:00:00,2025-06-24 23:59:00,46297.91098043176,46663.44499888388,34284.870336519314,34597.78606286925,12013.040643912438,12065.658936014634,0.7895259434202551,0.9126933346357946,0.43800977339454317,924
2025-12-23,2025-12-23 00:00:00,2025-12-23 23:59:00,40447.61754061736,40768.06695950036,28029.25868571668,28029.25868571668,12418.35885490068,12738.808273783676,0.792257834620802,0.0,2.580449016067332,925
2022-06-09,2022-06-09 00:00:00,2022-06-09 23:59:00,2925.4506655632918,2948.8344990946907,2089.0582436247014,2098.5263255698765,836.3924219385897,850.3081735248142,0.7993241453926991,0.45322249746120313,1.6637826002739997,926
2022-10-08,2022-10-08 00:00:00,2022-10-08 23:59:00,3524.52289257515,3552.8426280569656,2333.8401732432108,2333.8401732432108,1190.682719331939,1219.0024548137546,0.8035055054252727,0.0,2.378445157724718,927
2023-03-10,2023-03-10 00:00:00,2023-03-10 23:59:00,5670.307146393429,5716.302004452647,3921.262852136681,3921.262852136681,1749.0442942567486,1795.0391523159665,0.8111528506612453,0.0,2.6297137362529366,928
2023-01-22,2023-01-22 00:00:00,2023-01-22 23:59:00,6188.429825803376,6238.64226477126,4185.198738451249,4225.127021513682,2003.231087352127,2013.5152432575776,0.8113922332692036,0.9540355323056637,0.5133784100287864,929
2024-12-23,2024-12-23 00:00:00,2024-12-23 23:59:00,37680.71352673414,37990.86965383563,30358.378892356555,30358.378892356555,7322.334634377585,7632.490761479074,0.82311638520709,0.0,4.235754613635634,930
2024-04-25,2024-04-25 00:00:00,2024-04-25 23:59:00,25526.16125383818,25736.555754865298,20334.037380290247,20334.037380290243,5192.1238735479365,5402.518374575056,0.8242308701841283,-2.220446049250313e-14,4.052185698014776,931
2024-06-07,2024-06-07 00:00:00,2024-06-07 23:59:00,29123.114481852208,29365.13990398573,24398.11939352369,24637.519148228705,4724.995088328517,4727.620755757027,0.8310423745521378,0.9812221624284634,0.055569738791794165,932
2022-12-05,2022-12-05 00:00:00,2022-12-05 23:59:00,3715.92628064011,3746.847759582736,2258.156038880098,2258.156038880098,1457.7702417600117,1488.691720702638,0.8321338101815012,0.0,2.1211490025543123,933
2022-01-23,2022-01-23 00:00:00,2022-01-23 23:59:00,2468.6370271498527,2489.1913366181025,1000.0,1000.0,1468.6370271498524,1489.1913366181022,0.8326177255787437,0.0,1.3995499969205571,934
