episode_id,start,end,bars_4h,duration_hours,duration_days,max_drawdown_pct,avg_drawdown_pct,avg_ema_state,mixed_ratio_pct,risk_breach_ratio_pct,avg_risk_gap_pct,avg_retrace_12_pct,long_trap_ratio_pct
36,2023-04-29 16:00:00,2023-04-30 00:00:00,3,8.0,0.3333333333333333,20.49288086886137,20.226538750081424,1.0,0.0,0.0,1.4450842601524558,1.1334931224421423,0.0
37,2023-04-30 08:00:00,2023-04-30 08:00:00,1,0.0,0.0,20.358495483701905,20.358495483701905,1.0,0.0,0.0,1.8556256043457564,0.5089674404017295,0.0
38,2023-04-30 20:00:00,2023-05-05 08:00:00,28,108.0,4.5,28.911975410087994,25.070652057097227,0.4642857142857143,53.57142857142857,39.285714285714285,0.15219953129832733,2.165459288888967,17.857142857142858
39,2023-05-06 12:00:00,2023-06-20 12:00:00,271,1080.0,45.0,28.968376249662537,26.78379986093106,-0.6531365313653137,26.56826568265683,38.00738007380074,0.19601235178704737,1.768477986153067,5.535055350553505
40,2023-07-17 16:00:00,2023-07-17 16:00:00,1,0.0,0.0,20.952558906434422,20.952558906434422,0.0,100.0,0.0,0.0581785194346069,1.6334057827833763,0.0
41,2023-07-18 04:00:00,2023-07-18 20:00:00,5,16.0,0.6666666666666666,22.340305749302065,21.085247733658584,0.0,100.0,20.0,0.2872989191639511,1.5936257669242284,20.0
42,2023-07-19 12:00:00,2023-07-19 12:00:00,1,0.0,0.0,20.354259155772542,20.354259155772542,0.0,100.0,0.0,0.8913731524134318,0.7412957425224018,0.0
43,2023-07-19 20:00:00,2023-07-20 00:00:00,2,4.0,0.16666666666666666,20.73398234996052,20.55612103439843,0.0,100.0,0.0,0.9692722703884109,0.5936094657539939,0.0
44,2023-07-20 12:00:00,2023-07-23 12:00:00,19,72.0,3.0,22.029155592439196,21.17984243409501,0.0,100.0,15.789473684210526,0.38455239365046334,1.0081563235280058,15.789473684210526
45,2023-07-24 00:00:00,2023-10-23 08:00:00,549,2192.0,91.33333333333333,50.52728702832168,37.446848332236314,-0.20947176684881602,45.173041894353375,36.247723132969035,0.00975886968455237,1.2038654112276685,8.561020036429873
46,2023-11-14 16:00:00,2023-11-14 16:00:00,1,0.0,0.0,20.378395719278004,20.378395719278004,1.0,0.0,100.0,-3.1856141342853106,4.922981634081969,100.0
47,2023-11-16 12:00:00,2023-11-16 20:00:00,3,8.0,0.3333333333333333,21.74366568450551,20.81476802618945,1.0,0.0,100.0,-1.280951754156164,4.505845668714937,100.0
48,2024-01-12 20:00:00,2024-02-07 16:00:00,156,620.0,25.833333333333332,30.314922996435723,23.809361846401956,-0.03205128205128205,66.02564102564102,23.717948717948715,0.583808120009262,1.7449184207156394,1.9230769230769231
49,2024-03-16 20:00:00,2024-03-16 20:00:00,1,0.0,0.0,22.228329609763076,22.228329609763076,1.0,0.0,100.0,-4.901407850307778,8.543079259119311,100.0
50,2024-03-17 04:00:00,2024-03-17 04:00:00,1,0.0,0.0,20.939897967290435,20.939897967290435,0.0,100.0,100.0,-1.5018667044338587,5.5656039636416965,100.0
51,2024-03-19 08:00:00,2024-03-19 08:00:00,1,0.0,0.0,22.587955243903078,22.587955243903078,0.0,100.0,100.0,-3.0627913102338136,7.930529124833215,100.0
52,2024-03-19 20:00:00,2024-03-20 12:00:00,5,16.0,0.6666666666666666,27.695275864040553,24.01905747997315,0.0,100.0,100.0,-3.096104446621015,7.937944520946523,60.0
53,2024-03-22 08:00:00,2024-03-23 00:00:00,5,16.0,0.6666666666666666,23.112203674497145,21.973556405892168,0.0,100.0,100.0,-0.7291473158668447,5.632596047193064,100.0
54,2024-04-02 12:00:00,2024-04-02 20:00:00,3,8.0,0.3333333333333333,22.900665090892698,21.844717822530978,0.3333333333333333,66.66666666666666,100.0,-5.062723225934927,8.271606668254785,33.33333333333333
55,2024-04-03 04:00:00,2024-04-04 04:00:00,7,24.0,1.0,22.34508740308649,21.02031773182665,0.0,100.0,85.71428571428571,-1.5703343331351118,4.128572522853214,85.71428571428571
56,2024-04-13 16:00:00,2024-05-20 12:00:00,222,884.0,36.833333333333336,33.13206591483995,27.551337631428535,-0.45045045045045046,48.64864864864865,33.33333333333333,0.8555082778825818,2.243773508206385,0.45045045045045046
57,2024-05-21 16:00:00,2024-05-21 16:00:00,1,0.0,0.0,20.408924573289774,20.408924573289774,1.0,0.0,100.0,-0.7460783830372644,3.006723429858749,100.0
58,2024-05-22 20:00:00,2024-05-22 20:00:00,1,0.0,0.0,20.754632844938477,20.754632844938477,1.0,0.0,100.0,-0.927301380696372,3.1446901695199765,100.0
59,2024-05-23 12:00:00,2024-05-25 04:00:00,11,40.0,1.6666666666666667,26.955207262764212,23.737374519715527,1.0,0.0,54.54545454545454,-0.1651864699483453,3.106817875742951,54.54545454545454
60,2024-05-28 00:00:00,2024-06-03 08:00:00,39,152.0,6.333333333333333,27.149318507320334,24.332192107116573,0.3076923076923077,69.23076923076923,38.46153846153847,0.3242309287840958,1.5938545273723195,38.46153846153847
61,2024-06-03 20:00:00,2024-06-03 20:00:00,1,0.0,0.0,20.57071987299502,20.57071987299502,1.0,0.0,0.0,0.2837493498666366,1.14659009332377,0.0
62,2024-06-04 04:00:00,2024-06-04 08:00:00,2,4.0,0.16666666666666666,20.178223986244085,20.09231346506347,1.0,0.0,0.0,0.4994081312280485,0.8991385498923188,0.0
63,2024-06-11 00:00:00,2024-06-18 08:00:00,45,176.0,7.333333333333333,30.725178820653692,25.554542722372943,0.044444444444444446,95.55555555555556,64.44444444444444,-0.506364062343992,2.4833755779438116,2.2222222222222223
64,2024-06-18 20:00:00,2024-06-20 20:00:00,13,48.0,2.0,24.962230154825097,21.501814365814372,-0.5384615384615384,46.15384615384615,53.84615384615385,0.24717043375772768,1.7374602481641,0.0
65,2024-07-14 20:00:00,2024-07-19 08:00:00,28,108.0,4.5,29.348384158611996,24.313277871928285,0.0,100.0,10.714285714285714,2.107309410811299,1.139069269303524,10.714285714285714
66,2024-07-23 16:00:00,2024-07-24 04:00:00,4,12.0,0.5,20.85288552470139,20.3358895669794,1.0,0.0,100.0,-0.5679517293380023,3.3965847184849025,100.0
67,2024-07-24 16:00:00,2024-07-25 16:00:00,7,24.0,1.0,26.023976996744665,23.92906110492199,1.0,0.0,100.0,-1.3609342523836279,3.536619441036536,100.0
68,2024-07-30 00:00:00,2024-07-30 16:00:00,5,16.0,0.6666666666666666,21.176077303780172,20.80737755352079,1.0,0.0,100.0,-2.0140707396925923,4.491739024786511,100.0
69,2024-07-31 20:00:00,2024-08-24 00:00:00,140,556.0,23.166666666666668,31.490997358996374,23.809800991020342,-0.5071428571428571,49.28571428571429,35.714285714285715,0.7606869295249524,3.0233781093786813,1.4285714285714286
70,2024-08-24 08:00:00,2024-08-25 16:00:00,9,32.0,1.3333333333333333,20.584389736682308,20.32003502590682,0.0,100.0,0.0,1.580807605272976,0.3990154621949324,0.0
71,2024-08-26 04:00:00,2024-08-26 04:00:00,1,0.0,0.0,20.077208945121818,20.077208945121818,0.0,100.0,0.0,0.21012010702334288,1.0364201881769457,0.0
72,2024-08-26 12:00:00,2024-09-27 08:00:00,192,764.0,31.833333333333332,44.87463383715762,32.15228752306495,-0.171875,41.14583333333333,30.208333333333332,0.6780296242327161,1.907857438129492,4.166666666666666
73,2024-09-27 16:00:00,2024-09-27 16:00:00,1,0.0,0.0,20.040322398515265,20.040322398515265,1.0,0.0,0.0,1.417242812458915,0.5474884045229894,0.0
74,2024-09-28 12:00:00,2024-09-28 12:00:00,1,0.0,0.0,20.05429159170934,20.05429159170934,1.0,0.0,0.0,1.0620611874168486,0.6773065217062172,0.0
75,2024-09-29 04:00:00,2024-09-29 04:00:00,1,0.0,0.0,20.168970622747587,20.168970622747587,1.0,0.0,0.0,0.5877146594019589,0.9147347859662914,0.0
76,2024-09-29 20:00:00,2024-11-10 04:00:00,249,992.0,41.333333333333336,38.05754681550839,30.12836652072826,0.6666666666666666,33.33333333333333,32.1285140562249,0.7841333808494754,1.3685011387342236,24.497991967871485
77,2024-11-26 16:00:00,2024-11-26 20:00:00,2,4.0,0.16666666666666666,20.937535773051007,20.552832100055895,1.0,0.0,100.0,-3.6549900380800233,6.489701632270935,100.0
78,2024-12-19 16:00:00,2025-11-14 00:00:00,1972,7904.0,329.3333333333333,76.43850084548454,45.252599159805676,0.06947261663286004,40.11156186612576,31.49087221095335,0.5519133733628605,1.737558666642,10.04056795131846
