variant,source_group,case3_name,case3_source_variant,w1,w2,w3,rebalance_rule,final_equity,total_return_pct,total_cagr_pct,total_mdd_pct,total_calmar_ratio,rebalance_count,fee_paid,ref85_cagr_pct,ref85_mdd_pct,ref119_cagr_pct,ref119_mdd_pct,delta_cagr_vs_85,delta_mdd_vs_85,delta_calmar_vs_85,delta_cagr_vs_119,delta_mdd_vs_119,delta_calmar_vs_119,meets_target,dominates_119,dominates_85
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_28_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.28,0.22,1h,63217.031063850845,3060.8515531925423,131.47611929012078,43.26073146047351,3.039156178166982,36069,802.9944294143573,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.518379598025462,-1.8509438262509548,0.33569329595419806,-0.7799375354766198,0.4225213096775633,-0.04818235348593447,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w49_25_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.25,0.26,90min,63949.62987528955,3097.481493764478,132.12522065107106,43.47565487036,3.0390622302310355,24046,656.364412321799,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.167480958975744,-1.6360204163644596,0.33559934801825175,-0.1308361745263369,0.6374447195640585,-0.048276301421880774,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w51_27_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,90min,62485.185129569174,3024.2592564784586,130.82197459377593,43.05503155633059,3.0384828407944937,24046,624.8522512282864,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.864234901680618,-2.0566437303938727,0.33501995858170996,-1.4340822318214634,0.21682140553464535,-0.04885569085842256,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w49_25_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.25,0.26,4h,62963.28739362086,3048.1643696810434,131.24996829215146,43.19801439138678,3.0383333618760333,9018,376.8969489551388,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.292228600056148,-1.913660895337685,0.33487047966324957,-1.0060885334459329,0.35980424059083305,-0.04900516977688296,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w50_25_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.25,0.25,45min,64571.70461080091,3128.5852305400454,132.67199032213094,43.67461780632459,3.037736721829275,48092,1001.8176463229892,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.714250630035622,-1.4370574803998721,0.33427383961649104,0.4159334965335404,0.8364076555286459,-0.049601809823641485,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w46_30_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.30000000000000004,0.24,4h,63170.24434928825,3058.5122174644125,131.4344720038098,43.27063057918152,3.0374984197028523,9018,380.080342264779,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.476732311714471,-1.8410447075429417,0.33403553749006853,-0.82158482178761,0.43242042838557637,-0.04984011195006399,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w49_25_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.25,0.26,2h,63305.19150940753,3065.2595754703766,131.5545321233059,43.311473664955045,3.037406049514119,18035,550.7507174954488,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.596792431210588,-1.8002016217694177,0.3339431673013351,-0.7015247022914934,0.4732635141591004,-0.04993248213879742,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w48_24_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.24,0.28,90min,64597.36955460781,3129.8684777303906,132.69446260660604,43.69358141461434,3.036932618259195,24046,669.3310016377025,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.736722914510722,-1.41809387211012,0.3334697360464114,0.43840578100864036,0.8553712638183981,-0.050405913393721136,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w49_28_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.28,0.23,2h,62586.86971260529,3029.3434856302642,130.91320891812487,43.12195336186397,3.0358830876595073,18035,537.90428813055,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.95546922602955,-1.9897219248604898,0.33242020544672357,-1.3428479074725317,0.28374321106802824,-0.051455443993408956,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w49_29_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,45min,63662.03083304559,3083.1015416522796,131.8710750161907,43.44632126351703,3.0352644638506177,48092,966.2955744555132,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.913335324095385,-1.6653540232074349,0.3318015816378339,-0.38498180940669613,0.6081111127210832,-0.05207406780229862,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w47_30_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.30000000000000004,0.23,4h,62749.46075548341,3037.4730377741703,131.05885739968238,43.18070902005267,3.0351251837671316,9018,375.6324219265062,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.101117707587065,-1.9309662666717955,0.33166230155434784,-1.1971994259150165,0.34249886925672257,-0.05221334788578469,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w50_28_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.28,0.22,90min,62685.685206511014,3034.284260325551,131.00176157745062,43.1690716149255,3.0346207754015584,24046,628.2850091165344,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.044021885355306,-1.9426036717989632,0.33115789318877464,-1.254295248146775,0.33086146412955486,-0.05271775625135788,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w49_29_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,1h,63387.63257260162,3069.381628630081,131.62778319257802,43.38135673098339,3.0342016274140216,36069,806.1863140040191,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.670043500482706,-1.7303185557410714,0.3307387452012378,-0.6282736330193757,0.5431465801874467,-0.05313690423889472,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w46_31_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.31000000000000005,0.23,90min,63678.0257199386,3083.9012859969303,131.88523218272888,43.473483604895335,3.0336936736277083,24046,645.7387860407517,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.927492490633568,-1.6381916818291273,0.3302307914149245,-0.3708246428685129,0.6352734540993907,-0.05364485802520802,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w51_26_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,45min,63685.82288321704,3084.291144160852,131.892132520955,43.47599962776594,3.033676825149343,48092,972.2298953896259,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.934392828859671,-1.635675658958526,0.33021394293655915,-0.3639243046424099,0.6377894769699921,-0.05366170650357338,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w48_24_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.24,0.28,2h,63916.10588207603,3095.8052941038018,132.09564075803252,43.562417109069465,3.0323303784383193,18035,560.4911244568952,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.1379010659372,-1.5492581776549983,0.32886749622553557,-0.16041606756488136,0.7242069582735198,-0.055008153214596955,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w48_24_28,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.24,0.28,4h,63500.36908873905,3075.0184544369527,131.72783592837624,43.4465339790095,3.031952698275504,9018,381.85993041838253,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.77009623628092,-1.6651413077149613,0.3284898160627203,-0.5282208972211606,0.6083238282135568,-0.05538583337741221,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w46_31_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.31000000000000005,0.23,1h,64216.03056320844,3110.8015281604225,132.35986299973547,43.66527978111865,3.031238175118011,36069,824.6658918797701,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.402123307640153,-1.446395505605814,0.3277752929052271,0.10380617413807158,0.8270696303227041,-0.056100356534905416,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w48_29_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.29000000000000004,0.23,2h,62766.90152594154,3038.345076297077,131.07446380863848,43.241644735509595,3.0312090257057562,18035,540.4939641700789,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.116724116543168,-1.8700305512148674,0.3277461434929725,-1.1815930169589137,0.4034345847136507,-0.05612950594716004,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w46_28_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.28,0.26,3h,62874.28387609825,3043.714193804912,131.17047978948207,43.273608358953965,3.031188864617547,12023,436.6471469705064,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.212740097386757,-1.8380669277704982,0.32772598240476336,-1.0855770361153247,0.4353982081580199,-0.056149667035369166,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w49_29_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,90min,62870.45189913086,3043.522594956543,131.16705556202203,43.28571981129602,3.030261622859559,24046,631.2680493289363,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.209315869926712,-1.8259554754284437,0.32679874064677517,-1.0890012635753692,0.44750966050007435,-0.05707690879335736,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w48_30_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.30000000000000004,0.22,45min,63812.2985270563,3090.614926352815,132.00397179702495,43.56726560045176,3.029888839194355,48092,969.1603216926467,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.04623210492963,-1.5444096862727008,0.3264259569815713,-0.2520850285724521,0.7290554496558173,-0.05744969245856124,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w49_26_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.26,0.25,3h,62060.442847725135,3003.0221423862567,130.43966402370683,43.05149207764314,3.029852340273354,12023,426.558243687899,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.48192433161151,-2.0601832090813232,0.3263894580605702,-1.8163928018905722,0.21328192684719482,-0.057486191379562346,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w47_28_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.28,0.25,3h,62474.024323557875,3023.701216177894,130.81195395546334,43.18258137496006,3.0292759207608704,12023,431.7514889664345,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.854214263368021,-1.9290939117644044,0.32581303854808663,-1.44410287013406,0.3443712241641137,-0.058062610892045896,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w48_30_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.30000000000000004,0.22,1h,63542.836504393366,3077.141825219668,131.7654905479899,43.50898792379038,3.0284659983079396,36069,808.8267283336118,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.807750855894596,-1.602687362934084,0.32500311609515586,-0.49056627760748484,0.670777772994434,-0.05887253334497666,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w50_25_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.25,0.25,1h,64202.86501878856,3110.143250939428,132.34828427965607,43.702888515034275,3.0283646865613196,36069,832.5727213267984,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.390544587560754,-1.4087867716901883,0.3249018043485359,0.09222745405867272,0.8646783642383298,-0.058973845091596644,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w50_27_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.27,0.23,3h,61442.41610820291,2972.1208054101457,129.8798246975685,42.90263700021713,3.027315656539041,12023,418.49365928832253,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,7.922085005473178,-2.2090382865073295,0.32385277432625736,-2.376232128028903,0.06442684942118859,-0.06002287511387516,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w48_28_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.28,0.24,3h,62063.914514116084,3003.1957257058043,130.44279688760417,43.092127203707854,3.0270679437793047,12023,426.5698325002769,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.485057195508858,-2.019548083016609,0.3236050615665209,-1.813259937993223,0.253917052911909,-0.060270587873611614,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w51_26_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,1h,63370.47176690368,3068.523588345184,131.6125413078543,43.48809530321023,3.0264039018084756,36069,809.5686296037782,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.65480161575897,-1.623579983514233,0.3229410195956919,-0.6435155177431113,0.649885152414285,-0.060934629844440646,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w46_30_24,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.30000000000000004,0.24,2h,63384.93550762168,3069.2467753810843,131.62538792024856,43.49959388403336,3.0258992364653317,18035,550.1588382187514,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.66764822815324,-1.6120814026911034,0.3224363542525479,-0.6306689053488412,0.6613837332374146,-0.06143929518758462,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w46_24_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.24000000000000005,0.3,3h,63512.18474827446,3075.6092374137233,131.73831444282067,43.536942320800684,3.0258972592083007,12023,443.3091627652917,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.78057475072535,-1.5747329659237792,0.3224343769955169,-0.5177423827767313,0.6987321700047389,-0.06144127244461561,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w48_25_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.25,0.27,3h,62629.20291357601,3031.4601456788005,130.9511584024013,43.28519763042152,3.025310396419832,12023,433.49172521886146,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.993418710305974,-1.8264776563029415,0.32184751420704805,-1.3048984231961072,0.4469874796255766,-0.06202813523308448,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w48_30_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.48,0.30000000000000004,0.22,90min,63039.33401160877,3051.9667005804386,131.3178177111072,43.40723137405045,3.0252520963502674,24046,633.8072472668122,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.360078019011894,-1.7044439126740158,0.3217892141374836,-0.9382391144901874,0.5690212232545022,-0.0620864353026489,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w51_27_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,4h,61735.89452331013,2986.7947261655067,130.14620092977162,43.03047471509514,3.0245123204303437,9018,364.0533359362393,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.188461237676307,-2.0812005716293243,0.32104943821755993,-2.109855895825774,0.1922645642991938,-0.06282621122257259,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w49_28_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.28,0.23,3h,61644.147672708394,2982.20738363542,130.06302991006038,43.01797264652845,3.023457915573259,12023,421.11073680382884,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.105290217965063,-2.093702640196014,0.3199950333604753,-2.1930269155370183,0.17976249573250414,-0.06388061607965723,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w47_30_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.30000000000000004,0.23,2h,62931.02056269594,3046.551028134797,131.22116081485981,43.4103378119507,3.0228090226640703,18035,542.6939313167361,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.263421122764498,-1.7013374747737657,0.3193461404512865,-1.034896010737583,0.5721276611547523,-0.06452950898884602,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w47_31_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.31000000000000005,0.22,45min,63947.34474492825,3097.367237246412,132.12320473928833,43.71919176835536,3.022087083387511,48092,971.3955698267854,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.16546504719301,-1.3924835183691044,0.31862420117472734,-0.13285208630907164,0.8809816175594136,-0.06525144826540519,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w51_26_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,4h,61946.88286652116,2997.344143326058,130.33711322623077,43.13651232965272,3.0215032738433742,9018,366.17075598543465,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.379373534135453,-1.9751629570717455,0.3180403916305905,-1.918943599366628,0.29830217885677257,-0.06583525780954202,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w50_28_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.28,0.22,4h,61946.40575054018,2997.320287527009,130.33668206463963,43.14330654163755,3.0210174535151095,9018,366.64116861651695,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.378942372544316,-1.968368745086913,0.3175545713023258,-1.9193747609577656,0.3050963908416051,-0.06632107813780674,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w46_31_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.31000000000000005,0.23,4h,62908.81966852163,3045.4409834260814,131.201333603355,43.43278376500582,3.02079033923368,9018,377.2760047696591,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.243593911259694,-1.67889152171864,0.3173274570208964,-1.0547232222423872,0.5945736142098781,-0.06654819241923615,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w47_23_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.23000000000000004,0.3,4h,63984.59275030319,3099.2296375151595,132.15605763961693,43.79006789080838,3.0179459408272975,9018,385.80126126452086,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.198317947521616,-1.3216073959160823,0.31448305861451376,-0.0999991859804652,0.9518577400124357,-0.06939259082561877,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w51_26_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,2h,62179.634541671614,3008.9817270835806,130.54714788996887,43.25991124071865,3.0177396149414792,18035,531.5538435562976,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.589408197873553,-1.8517640460058118,0.3142767327286955,-1.7089089356285285,0.4217010899227063,-0.06959891671143703,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w50_25_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.25,0.25,4h,62554.17732035479,3027.7088660177396,130.8838886120459,43.378483678279345,3.0172536592740014,9018,372.5383938171214,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.926148919950577,-1.733191608445118,0.3137907770612176,-1.3721682135515039,0.5402735274834001,-0.07008487237891492,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w47_23_30,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.23000000000000004,0.3,2h,64470.91544776465,3123.5457723882328,132.58367363025144,43.9419839175289,3.017243688384367,18035,568.6451133276945,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.625933938156123,-1.1696913691955615,0.3137808061715832,0.32761680465404197,1.1037737667329566,-0.07009484326854931,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb4h_w49_29_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.29000000000000004,0.22,4h,62140.69951366605,3007.0349756833025,130.51205449327713,43.25653959099242,3.017163548617617,9018,368.93667952935937,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.554314801181818,-1.855135695732045,0.3137006664048334,-1.7440023323202638,0.418329440196473,-0.07017498303529912,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w51_27_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.27,0.22,2h,61921.82078555455,2996.0910392777273,130.31446164746944,43.19449005478817,3.016923257623316,18035,526.7491401287766,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,8.356721955374127,-1.917185231936294,0.31346037541053207,-1.9415951781279546,0.356279903992224,-0.07041527402960046,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb45min_w50_24_26,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.24,0.26,45min,64879.09046076655,3143.9545230383274,132.94069491880757,44.067156573397014,3.016774969299081,48092,1012.8042700125407,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.98295522671225,-1.0445187133274487,0.3133120870862971,0.6846380932101681,1.2289464226010693,-0.07056356235383543,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w50_25_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.25,0.25,90min,63488.262130393996,3074.4131065197,131.71709754955322,43.663523649961476,3.016639211381407,24046,647.1361455353624,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.7593578574579,-1.4481516367629865,0.31317632916862337,-0.5389592760441815,0.8253134991655315,-0.07069932027150916,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w51_26_23,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.51,0.26,0.23,90min,62762.40694729719,3038.1203473648593,131.07044226863715,43.4536024361717,3.016330866034972,24046,631.4640062616785,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.112702576541835,-1.658072850552763,0.3128679838221884,-1.185614556960246,0.615392285375755,-0.07100766561794414,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb2h_w50_25_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.5,0.25,0.25,2h,62865.06140835373,3043.2530704176866,131.16223839022484,43.4930311348262,3.0157069987517895,18035,543.4846980526905,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.204498698129527,-1.6186441518982662,0.31224411653900574,-1.0938184353725546,0.6548209840302519,-0.07163153290112678,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb1h_w47_31_22,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.31000000000000005,0.22,1h,63682.52340768848,3084.126170384424,131.88921262718037,43.73583200257247,3.015587141898269,36069,810.9235265165751,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.931472935085054,-1.3758432841519905,0.3121242596854854,-0.3668441984170272,0.8976218517765275,-0.07175138975464712,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w46_29_25,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.46,0.29000000000000004,0.25,3h,62657.25647178956,3032.862823589478,130.97629624335042,43.436352153907556,3.0153613217625534,12023,433.8648252339729,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.018556551255102,-1.6753231328169065,0.3118984395497697,-1.279760582246979,0.5981420031116116,-0.07197720989036283,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb90min_w49_24_27,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.49,0.24,0.27,90min,64158.11311942615,3107.905655971307,132.30891282018115,43.878499091800414,3.015347278478487,24046,660.959796163719,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,10.351173128085833,-1.2331761949240487,0.3118843962657034,0.05285599458375145,1.0402889410044693,-0.07199125317442912,False,False,True
lv3p0_g12_body25_tp20_lb5_none_case3_rb3h_w47_24_29,study120_live,lv3p0_g12_body25_tp20_lb5_none_case3,lv3p0_g12_body25_tp20_lb5_none,0.47,0.24000000000000005,0.29,3h,63147.221228090784,3057.361061404539,131.41396935460773,43.60213452073415,3.0139343130579164,12023,439.26472111937454,121.95773969209532,45.11167528672446,132.2560568255974,42.838210150795945,9.456229662512413,-1.509540765990316,0.3104714308451326,-0.842087470989668,0.7639243699382021,-0.0734042185949999,False,False,True
