start_timestamp,end_timestamp,final_equity,total_contributed,net_profit,money_multiple,twr_final_index,twr_cagr_pct,twr_mdd_pct,twr_calmar_ratio,xirr_pct,variant,w1,w2,w3,threshold_pct,rebalance_count,fee_paid,turnover_notional
2022-01-01 08:00:00,2026-03-15 05:15:00,157401.28784274298,52000.0,105401.28784274298,3.0269478431296726,7.864073636815511,63.407619418099806,76.51978667549575,0.828643442081172,55.888857475410525,eth_w05_90_05_thr02,0.05,0.9,0.05,2.0,52,48.57649313819804,121441.23284549509
2022-01-01 08:00:00,2026-03-15 05:15:00,156899.54952677203,52000.0,104899.54952677203,3.0172990293610007,7.733501858720279,62.757435045894795,76.55663030447494,0.8197517941463844,55.71181684530693,eth_w00_90_10_thr02,0.0,0.9,0.1,2.0,55,43.93883333689271,109847.08334223178
2022-01-01 08:00:00,2026-03-15 05:15:00,156500.17300137226,52000.0,104500.17300137226,3.009618711564851,7.669202494710027,62.43417746441375,76.1805751967924,0.8195550808474672,55.57056735505712,eth_w05_85_10_thr04,0.05,0.85,0.1,4.0,27,35.638094269015156,89095.23567253788
2022-01-01 08:00:00,2026-03-15 05:15:00,158918.94632719926,52000.0,106918.94632719926,3.05613358321537,7.648430610725136,62.32930801775516,76.16333798847923,0.8183636597858059,56.42160602663158,eth_w00_85_15_thr04,0.0,0.85,0.15,4.0,29,41.794701429771806,104486.75357442953
2022-01-01 08:00:00,2026-03-15 05:15:00,155364.66070125002,52000.0,103364.66070125002,2.9877819365625005,7.365096109873292,60.876721058567675,74.44593449119003,0.8177306319631444,55.167365269934486,eth_w30_60_10_thr04,0.3,0.6,0.1,4.0,104,185.81751139887405,464543.77849718503
2022-01-01 08:00:00,2026-03-15 05:15:00,160194.05120547817,52000.0,108194.05120547817,3.0806548308745803,7.650037063119706,62.337426129540205,76.23859711455167,0.8176622929705228,56.86603958018628,eth_w05_80_15_thr04,0.05,0.8,0.15,4.0,41,79.22271258751736,198056.78146879343
2022-01-01 08:00:00,2026-03-15 05:15:00,161864.85563938983,52000.0,109864.85563938983,3.1127856853728813,7.435705100163346,61.2426460123241,75.17885990937963,0.8146258946483866,57.44408576098445,eth_w20_60_20_thr04,0.2,0.6,0.2,4.0,109,215.78422115326103,539460.5528831527
2022-01-01 08:00:00,2026-03-15 05:15:00,159488.8293623367,52000.0,107488.82936233669,3.0670928723526285,7.556289847421747,61.86149061754411,76.18869600351502,0.8119510355537531,56.620591783453534,eth_w00_80_20_thr04,0.0,0.8,0.2,4.0,42,70.41569278797793,176039.23196994484
2022-01-01 08:00:00,2026-03-15 05:15:00,153818.66878094463,52000.0,101818.66878094463,2.9580513227104737,7.5757710547730195,61.96076152908674,77.06347812620417,0.8040223856444133,54.61455627180021,eth_w00_95_05_thr04,0.0,0.95,0.05,4.0,3,6.839327942424919,17098.3198560623
2022-01-01 08:00:00,2026-03-15 05:15:00,156194.4843733241,52000.0,104194.48437332411,3.003740084102387,7.250625098240035,60.27776502196885,74.98470560987252,0.8038674624606734,55.462255749207756,eth_w25_60_15_thr04,0.25,0.6,0.15,4.0,101,171.9232940322563,429808.2350806408
2022-01-01 08:00:00,2026-03-15 05:15:00,152988.8729034403,52000.0,100988.8729034403,2.942093709681544,7.408220632225698,61.10052613923496,76.13417432301284,0.8025374502651733,54.31598363316758,eth_w05_90_05_thr04,0.05,0.9,0.05,4.0,9,17.173333920131615,42933.33480032903
2022-01-01 08:00:00,2026-03-15 05:15:00,150234.63249420607,52000.0,98234.63249420607,2.8891275479655016,7.423675013272666,61.18048878068867,76.3642050883589,0.8011671006055576,53.31546945386187,eth_w10_90_00_thr04,0.1,0.9,0.0,4.0,11,17.35911099713363,43397.77749283407
2022-01-01 08:00:00,2026-03-15 05:15:00,159950.70627596515,52000.0,107950.70627596515,3.0759751206916373,7.026111809194935,59.081784564812565,73.79914524403569,0.8005754588273832,56.78144385055668,eth_w30_50_20_thr02,0.3,0.5,0.2,2.0,406,445.745239651793,1114363.0991294836
2022-01-01 08:00:00,2026-03-15 05:15:00,149796.11589523073,52000.0,97796.11589523073,2.880694536446745,7.500570878511598,61.5764814567046,77.09772514034925,0.7986809123694678,53.15480298799755,eth_w05_95_00_thr04,0.05,0.95,0.0,4.0,2,2.758708514251686,6896.771285629215
2022-01-01 08:00:00,2026-03-15 05:15:00,150406.50657887958,52000.0,98406.50657887958,2.892432818824607,7.419268542882839,61.15770216107212,76.85312756402065,0.7957737583304748,53.37833804737262,eth_w05_95_00_thr02,0.05,0.95,0.0,2.0,14,10.151333923313455,25378.33480828363
2022-01-01 08:00:00,2026-03-15 05:15:00,154515.9633856897,52000.0,102515.96338568971,2.9714608343401867,7.371642595940699,60.910759788073854,76.68254652421824,0.7943236440229164,54.864446099728625,eth_w00_90_10_thr04,0.0,0.9,0.1,4.0,13,22.364637745227757,55911.594363069395
2022-01-01 08:00:00,2026-03-15 05:15:00,151287.9237941551,52000.0,99287.9237941551,2.909383149887598,7.289142314331628,60.48010095233509,76.91185571463217,0.7863560226232976,53.69983318779261,eth_w00_95_05_thr02,0.0,0.95,0.05,2.0,14,9.269553047083553,23173.882617708878
2022-01-01 08:00:00,2026-03-15 05:15:00,154108.7949300284,52000.0,102108.79493002841,2.9636306717313157,6.826846051793766,57.99565641660125,75.15219224988485,0.7717094429363118,54.71864013206098,eth_w25_55_20_thr04,0.25,0.55,0.2,4.0,105,185.91886429944162,464797.1607486041
2022-01-01 08:00:00,2026-03-15 05:15:00,147757.4279553542,52000.0,95757.42795535419,2.8414889991414265,7.173670114166456,59.87104529644882,77.71780132061478,0.7703646304848297,52.40280776216455,case2_only_thr2,0.0,1.0,0.0,2.0,0,0.0,0.0
2022-01-01 08:00:00,2026-03-15 05:15:00,147757.4279553542,52000.0,95757.42795535419,2.8414889991414265,7.173670114166456,59.87104529644882,77.71780132061478,0.7703646304848297,52.40280776216455,case2_only_thr4,0.0,1.0,0.0,4.0,0,0.0,0.0
2022-01-01 08:00:00,2026-03-15 05:15:00,147757.4279553542,52000.0,95757.42795535419,2.8414889991414265,7.173670114166456,59.87104529644882,77.71780132061478,0.7703646304848297,52.40280776216455,eth_w00_100_00_thr02,0.0,1.0,0.0,2.0,0,0.0,0.0
2022-01-01 08:00:00,2026-03-15 05:15:00,147757.4279553542,52000.0,95757.42795535419,2.8414889991414265,7.173670114166456,59.87104529644882,77.71780132061478,0.7703646304848297,52.40280776216455,eth_w00_100_00_thr04,0.0,1.0,0.0,4.0,0,0.0,0.0
2022-01-01 08:00:00,2026-03-15 05:15:00,150034.48689860242,52000.0,98034.48689860242,2.8852785942038928,6.681879357048999,57.19021559205479,74.86391796132423,0.763922289260897,53.24218609048894,eth_w30_55_15_thr04,0.3,0.55,0.15,4.0,103,179.03605746707817,447590.14366769546
