variant,episode_id,peak_idx,trough_idx,recovery_idx,peak_time,trough_time,recovery_time,peak_equity,trough_equity,recovery_equity,depth_pct,days_to_trough,days_to_recovery,recovered,btc_peak_to_trough_pct,btc_peak_to_recovery_pct,bullish_4h_share_pct,bearish_4h_share_pct,long_share_pct,short_share_pct,flat_share_pct,short_gate_open_share_pct,avg_bearish_ob_above_count,avg_bullish_ob_below_count,side_change_count,bulltrim_events_pt,unlock_events_pt,slow_bear_entries_pt,episode_label,is_representative
combo_trim2p0_unlock24h,U17,4708,4712,4713.0,2021-02-20 01:00:00,2021-02-20 02:00:00,2021-02-20 02:15:00,1597.908390787448,1588.5189143550188,1603.2937970292364,0.587610434150243,0.041666666666666664,0.052083333333333336,True,-0.41552966946075687,0.23833022977013396,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U18,4713,4740,4753.0,2021-02-20 02:15:00,2021-02-20 09:00:00,2021-02-20 12:15:00,1603.2937970292364,1556.9065676866694,1624.3795209542554,2.8932457312888293,0.28125,0.4166666666666667,True,-2.0479779298194667,0.9309264175663579,100.0,0.0,100.0,0.0,0.0,0.0,0.21428571428571427,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U19,4755,4795,4842.0,2021-02-20 12:45:00,2021-02-20 22:45:00,2021-02-21 10:30:00,1641.6516346666576,1552.815888327074,1641.9704045246149,5.411364047258549,0.4166666666666667,0.90625,True,-3.8567498388037857,0.0138391992970055,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U20,4843,4857,4867.0,2021-02-21 10:45:00,2021-02-21 14:15:00,2021-02-21 16:45:00,1648.6882286758266,1622.8871166632914,1649.2792560602652,1.564947912150605,0.14583333333333334,0.25,True,-1.1167280823435766,0.025580946949732564,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U21,4869,4873,4875.0,2021-02-21 17:15:00,2021-02-21 18:15:00,2021-02-21 18:45:00,1656.7593210919504,1644.4451813338114,1659.0127633582633,0.7432666653127917,0.041666666666666664,0.0625,True,-0.5311272640486475,0.09719433505757102,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4.8,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U22,4876,5311,6488.0,2021-02-21 19:00:00,2021-02-26 07:45:00,2021-03-10 14:00:00,1680.592480321022,1106.9795533677775,1681.2762673616762,34.131589523932334,4.53125,16.791666666666668,True,-24.48904585316286,-3.6772196439065596,100.0,0.0,100.0,0.0,0.0,0.0,4.486238532110092,4.947247706422019,0,0,0,0,fast_selloff_long_stuck,0
combo_trim2p0_unlock24h,U23,6488,6489,6491.0,2021-03-10 14:00:00,2021-03-10 14:15:00,2021-03-10 14:45:00,1681.2762673616762,1667.9263076774569,1687.3044648523946,0.7940372408377971,0.010416666666666666,0.03125,True,-0.4592616341126732,0.20738038884222654,100.0,0.0,100.0,0.0,0.0,0.0,3.5,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U24,6491,6492,6498.0,2021-03-10 14:45:00,2021-03-10 15:00:00,2021-03-10 16:30:00,1687.3044648523946,1671.6055280501448,1687.9569297963299,0.930415175759236,0.010416666666666666,0.07291666666666667,True,-0.5389528151589884,0.022399467094880166,100.0,0.0,100.0,0.0,0.0,0.0,3.5,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U25,6500,6501,6502.0,2021-03-10 17:00:00,2021-03-10 17:15:00,2021-03-10 17:30:00,1719.9669735976336,1718.0602054994038,1726.2421055643626,0.11086073904322813,0.010416666666666666,0.020833333333333332,True,-0.06473447727390891,0.21303974409274673,100.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U26,6502,6508,6509.0,2021-03-10 17:30:00,2021-03-10 19:00:00,2021-03-10 19:15:00,1726.2421055643626,1705.7403448636455,1739.4670482126103,1.1876526840952306,0.0625,0.07291666666666667,True,-0.694551882252048,0.4480302420413418,100.0,0.0,100.0,0.0,0.0,0.0,2.7142857142857144,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U27,6509,6561,6603.0,2021-03-10 19:15:00,2021-03-11 08:15:00,2021-03-11 18:45:00,1739.4670482126103,1588.4557675465762,1758.3296392639957,8.681468316471175,0.5416666666666666,0.9791666666666666,True,-5.093091732729327,0.6361703981182965,100.0,0.0,100.0,0.0,0.0,0.0,3.6792452830188678,4.9245283018867925,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U28,6603,6608,6613.0,2021-03-11 18:45:00,2021-03-11 20:00:00,2021-03-11 21:15:00,1758.3296392639957,1702.1566953655636,1764.534513722906,3.1946765068434524,0.052083333333333336,0.10416666666666667,True,-1.8825442394260539,0.20794620787729645,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U29,6614,6615,6617.0,2021-03-11 21:30:00,2021-03-11 21:45:00,2021-03-11 22:15:00,1765.2665349624594,1753.5541951296052,1765.5553139835677,0.66348846482287,0.010416666666666666,0.03125,True,-0.39160948354081127,0.009655509055184197,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U30,6617,6619,6620.0,2021-03-11 22:15:00,2021-03-11 22:45:00,2021-03-11 23:00:00,1765.5553139835677,1749.8026508518092,1774.1913048527376,0.8922214448334853,0.020833333333333332,0.03125,True,-0.5266493955095042,0.2887219343695957,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U31,6621,6678,6761.0,2021-03-11 23:15:00,2021-03-12 13:30:00,2021-03-13 10:15:00,1775.0271625560526,1644.6535082124742,1836.2142194757305,7.344882213286208,0.59375,1.4583333333333333,True,-4.344945668595212,2.0391730160192134,100.0,0.0,100.0,0.0,0.0,0.0,1.2758620689655173,4.655172413793103,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U32,6762,6763,6764.0,2021-03-13 10:30:00,2021-03-13 10:45:00,2021-03-13 11:00:00,1863.2302976293543,1848.8853676505832,1864.6225328026756,0.7698957019442232,0.010416666666666666,0.020833333333333332,True,-0.4644198189251103,0.045073876836765336,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U33,6765,6766,6767.0,2021-03-13 11:15:00,2021-03-13 11:30:00,2021-03-13 11:45:00,1865.477504680912,1863.5981163467586,1877.7684357546273,0.10074569805519351,0.010416666666666666,0.020833333333333332,True,-0.060801317239322916,0.397631924067543,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U34,6767,6768,6770.0,2021-03-13 11:45:00,2021-03-13 12:00:00,2021-03-13 12:30:00,1877.7684357546273,1837.6240190260066,1889.5391513108898,2.1378789825321376,0.010416666666666666,0.03125,True,-1.2935944526706655,0.3792938990863526,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U35,6770,6786,6792.0,2021-03-13 12:30:00,2021-03-13 16:30:00,2021-03-13 18:00:00,1889.5391513108898,1851.9653328095224,1896.4615822283317,1.9885175956952383,0.16666666666666666,0.22916666666666666,True,-1.2061857379767837,0.22222222222221255,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U36,6792,6793,6799.0,2021-03-13 18:00:00,2021-03-13 18:15:00,2021-03-13 19:45:00,1896.4615822283317,1881.790161477932,1906.6819832186807,0.7736207729112432,0.010416666666666666,0.07291666666666667,True,-0.46993414303206915,0.3273653903431706,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U37,6803,8025,9729.0,2021-03-13 20:45:00,2021-03-26 14:15:00,2021-04-13 08:15:00,1966.9226301800936,1460.2944867306353,2000.6949572290464,25.75740070686313,12.729166666666666,30.479166666666668,True,-13.901952071541546,0.6320113583074161,89.53393295175798,10.466067048242028,87.57154538021258,0.0,12.428454619787408,0.0,4.544562551103843,4.944399018806214,2,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U38,9730,9731,9733.0,2021-04-13 08:30:00,2021-04-13 08:45:00,2021-04-13 09:15:00,2035.253860296716,2020.8389167711641,2035.8399301013112,0.7082626794993718,0.010416666666666666,0.03125,True,-0.40614649681528503,0.016512738853502462,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U39,9733,9734,9736.0,2021-04-13 09:15:00,2021-04-13 09:30:00,2021-04-13 10:00:00,2035.8399301013112,2018.4064727605792,2052.781699177822,0.8563275080209487,0.010416666666666666,0.03125,True,-0.49111317128047727,0.47726195531088145,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U40,9736,9741,9745.0,2021-04-13 10:00:00,2021-04-13 11:15:00,2021-04-13 12:15:00,2052.781699177822,2032.2641695866805,2060.4034324321774,0.9994988555947715,0.052083333333333336,0.09375,True,-0.5752482881514753,0.21368990783414699,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U41,9745,9750,9759.0,2021-04-13 12:15:00,2021-04-13 13:30:00,2021-04-13 15:45:00,2060.4034324321774,2035.2188204434037,2079.595099186694,1.2223146007403374,0.052083333333333336,0.14583333333333334,True,-0.704593248478147,0.5369278203810612,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U42,9760,9774,9792.0,2021-04-13 16:00:00,2021-04-13 19:30:00,2021-04-14 00:00:00,2079.71039160727,2031.8306926916716,2088.091133297085,2.302229152136681,0.14583333333333334,0.3333333333333333,True,-1.3323400426064502,0.23320943934430627,100.0,0.0,100.0,0.0,0.0,0.0,0.2,4.866666666666666,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U43,9792,9803,9806.0,2021-04-14 00:00:00,2021-04-14 02:45:00,2021-04-14 03:30:00,2088.091133297085,2056.6468210617413,2089.491031952805,1.5058879248097456,0.11458333333333333,0.14583333333333334,True,-0.8729595758431352,0.03886410132216689,100.0,0.0,100.0,0.0,0.0,0.0,0.0,4.75,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U44,9806,9807,9808.0,2021-04-14 03:30:00,2021-04-14 03:45:00,2021-04-14 04:00:00,2089.491031952805,2085.5524394087142,2095.003592101328,0.18849530741511522,0.010416666666666666,0.020833333333333332,True,-0.1093010504444214,0.1529806925003374,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U45,9808,9810,9811.0,2021-04-14 04:00:00,2021-04-14 04:30:00,2021-04-14 04:45:00,2095.003592101328,2087.8905018789255,2100.891417775648,0.3395263974353413,0.020833333333333332,0.03125,True,-0.1970959587655141,0.16314521678206795,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U46,9813,9816,9819.0,2021-04-14 05:15:00,2021-04-14 06:00:00,2021-04-14 06:45:00,2137.829074756086,2105.104112398069,2142.397254341949,1.5307567262715205,0.03125,0.0625,True,-0.8961389448700618,0.12509483095095586,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U47,9819,9830,9840.0,2021-04-14 06:45:00,2021-04-14 09:30:00,2021-04-14 12:00:00,2142.397254341949,2075.379013610727,2142.9742816037533,3.1281892560027225,0.11458333333333333,0.21875,True,-1.8329316844475585,0.01578154752215344,100.0,0.0,100.0,0.0,0.0,0.0,0.25,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U48,9840,10322,14042.0,2021-04-14 12:00:00,2021-04-19 12:30:00,2021-05-28 06:30:00,2142.9742816037533,1369.9038775065465,2169.5255359508033,36.07464684637552,5.020833333333333,43.770833333333336,True,-11.61440620208134,-43.34335506959012,72.87784679089026,27.12215320910973,72.67080745341616,3.5196687370600417,23.809523809523807,3.5196687370600417,3.7743271221532093,4.9523809523809526,2,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U49,14042,14045,14052.0,2021-05-28 06:30:00,2021-05-28 07:15:00,2021-05-28 09:00:00,2169.5255359508033,2115.665374598761,2267.7860098659603,2.482577893624005,0.03125,0.10416666666666667,True,1.303482299361769,-2.3780245966613434,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U50,14054,14058,14063.0,2021-05-28 09:30:00,2021-05-28 10:30:00,2021-05-28 11:45:00,2286.9018248856446,2220.7989758718213,2287.452982523889,2.8904978908365964,0.041666666666666664,0.09375,True,1.6465429700605272,-0.013728678085522805,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U51,14064,14079,14101.0,2021-05-28 12:00:00,2021-05-28 15:45:00,2021-05-28 21:15:00,2319.0076026471847,2145.853935299659,2345.491347076283,7.4667140870891435,0.15625,0.3854166666666667,True,4.347821164984911,-0.6649965104451594,0.0,100.0,0.0,100.0,0.0,0.0,4.9375,3.9375,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U52,14103,14105,14107.0,2021-05-28 21:45:00,2021-05-28 22:15:00,2021-05-28 22:45:00,2362.518624051659,2291.6931768696472,2371.165825279903,2.997878893354422,0.020833333333333332,0.041666666666666664,True,1.7980438354376904,-0.2195262787720531,0.0,100.0,0.0,100.0,0.0,0.0,5.0,2.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U53,14107,14134,14164.0,2021-05-28 22:45:00,2021-05-29 05:30:00,2021-05-29 13:00:00,2371.165825279903,2123.721969278048,2385.2378152870233,10.43553569150506,0.28125,0.59375,True,6.295671564491778,-0.3580312268613106,0.0,100.0,0.0,100.0,0.0,0.0,4.857142857142857,2.857142857142857,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U54,14166,14169,14173.0,2021-05-29 13:30:00,2021-05-29 14:15:00,2021-05-29 15:15:00,2443.0902064032007,2353.963845985657,2452.752935304365,3.64809945142216,0.03125,0.07291666666666667,True,2.309896874752626,-0.2504299197882198,0.0,100.0,0.0,100.0,0.0,0.0,5.0,1.75,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U55,14173,14180,14184.0,2021-05-29 15:15:00,2021-05-29 17:00:00,2021-05-29 18:00:00,2452.752935304365,2382.9373802366003,2486.3588987847256,2.8464161254423748,0.07291666666666667,0.11458333333333333,True,1.8139594815417714,-0.8731557893133957,0.0,100.0,0.0,100.0,0.0,0.0,5.0,1.75,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U56,14185,14206,14211.0,2021-05-29 18:15:00,2021-05-29 23:30:00,2021-05-30 00:45:00,2499.574283873511,2359.6737940333996,2511.8011919710066,5.596972682216583,0.21875,0.2708333333333333,True,3.6796821059178697,-0.32159383422085686,0.0,100.0,0.0,100.0,0.0,0.0,4.954545454545454,1.4545454545454546,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U57,14211,16713,17319.0,2021-05-30 00:45:00,2021-06-25 02:15:00,2021-07-01 09:45:00,2511.8011919710066,1627.0694212693088,2517.1639017959874,35.223001467224016,26.0625,32.375,True,5.532468204539032,-1.408270582101634,2.556931681981622,97.44306831801838,0.0,29.524570515381544,70.47542948461846,9.308829404714343,4.927686775868957,3.3415900918897323,6,0,1,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U58,17319,17320,17322.0,2021-07-01 09:45:00,2021-07-01 10:00:00,2021-07-01 10:30:00,2517.1639017959874,2497.9310246768014,2520.4069860513196,0.7640693204547966,0.010416666666666666,0.03125,True,0.44742081447963766,-0.07544494720965744,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U59,17322,17333,17338.0,2021-07-01 10:30:00,2021-07-01 13:15:00,2021-07-01 14:30:00,2520.4069860513196,2445.1625038105544,2523.6474768766193,2.9854100015271556,0.11458333333333333,0.16666666666666666,True,1.7517590193989685,-0.07544153220875316,0.0,100.0,0.0,100.0,0.0,0.0,4.833333333333333,4.583333333333333,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U60,17338,17355,17358.0,2021-07-01 14:30:00,2021-07-01 18:45:00,2021-07-01 19:30:00,2523.6474768766193,2466.6801927881556,2536.3747347598996,2.2573392128035663,0.17708333333333334,0.20833333333333334,True,1.3272507552870128,-0.29652567975830824,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.611111111111111,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U61,17359,17377,17390.0,2021-07-01 19:45:00,2021-07-02 00:15:00,2021-07-02 03:30:00,2547.4499777126343,2424.303546061146,2554.967034661119,4.834105977698611,0.1875,0.3229166666666667,True,2.8851236646490364,-0.17611260512984117,0.0,100.0,0.0,100.0,0.0,0.0,4.631578947368421,4.052631578947368,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U62,17390,17396,17399.0,2021-07-02 03:30:00,2021-07-02 05:00:00,2021-07-02 05:45:00,2554.967034661119,2515.098234775298,2560.4754800496244,1.560442829396791,0.0625,0.09375,True,0.9357100315382949,-0.12928173466385529,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.285714285714286,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U63,17399,17400,17401.0,2021-07-02 05:45:00,2021-07-02 06:00:00,2021-07-02 06:15:00,2560.4754800496244,2550.919987095789,2562.075626379524,0.373192128895139,0.010416666666666666,0.020833333333333332,True,0.22455516350414761,-0.03760361945501778,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U64,17401,17656,17983.0,2021-07-02 06:15:00,2021-07-04 22:00:00,2021-07-08 07:45:00,2562.075626379524,2167.754963695625,2605.511689274709,15.39067225900409,2.65625,6.0625,True,9.270065983510968,-1.0211363674469176,0.0,100.0,0.0,100.0,0.0,10.15625,4.98046875,4.92578125,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U65,17983,17984,17985.0,2021-07-08 07:45:00,2021-07-08 08:00:00,2021-07-08 08:15:00,2605.511689274709,2604.055478311599,2608.947984067444,0.0558896346197324,0.010416666666666666,0.020833333333333332,True,0.03458717755080443,-0.08161711532467253,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U66,17987,18328,18484.0,2021-07-08 08:45:00,2021-07-11 22:00:00,2021-07-13 13:00:00,2619.441001977939,2331.9229748822713,2626.690935633101,10.976312384152298,3.5520833333333335,5.177083333333333,True,6.851649163227891,-0.172768303829951,0.0,100.0,0.0,100.0,0.0,3.8011695906432745,4.93859649122807,4.701754385964913,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U67,18484,18498,18534.0,2021-07-13 13:00:00,2021-07-13 16:30:00,2021-07-14 01:30:00,2626.690935633101,2561.47784075709,2626.7622549589883,2.4827090995497514,0.14583333333333334,0.5208333333333334,True,1.556739054057621,-0.0017025043839491438,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.8,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U68,18534,18540,18542.0,2021-07-14 01:30:00,2021-07-14 03:00:00,2021-07-14 03:30:00,2626.7622549589883,2594.3858744363447,2703.8078743571523,1.232558464760991,0.0625,0.08333333333333333,True,0.7728882395185765,-1.8392313216611722,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.4285714285714284,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U69,18542,18562,18564.0,2021-07-14 03:30:00,2021-07-14 08:30:00,2021-07-14 09:00:00,2703.8078743571523,2671.680463117605,2715.2513843744673,1.1882283332422694,0.20833333333333334,0.22916666666666666,True,0.7813150412605996,-0.27829775747193475,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U70,18564,18629,18689.0,2021-07-14 09:00:00,2021-07-15 01:15:00,2021-07-15 16:15:00,2715.2513843744673,2526.3900291357268,2721.712915299825,6.955575322623398,0.6770833333333334,1.3020833333333333,True,4.605787228606051,-0.15757822226593055,0.0,100.0,0.0,100.0,0.0,19.696969696969695,4.803030303030303,3.772727272727273,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U71,18689,18691,18692.0,2021-07-15 16:15:00,2021-07-15 16:45:00,2021-07-15 17:00:00,2721.712915299825,2705.619385234681,2728.2950407216827,0.5913015283381284,0.020833333333333332,0.03125,True,0.3930945099162031,-0.16077251892150368,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U72,18693,18694,18695.0,2021-07-15 17:15:00,2021-07-15 17:30:00,2021-07-15 17:45:00,2753.7677104984687,2745.005807134503,2764.1968034707843,0.3181787385537982,0.010416666666666666,0.020833333333333332,True,0.21570382590974102,-0.29662867402003856,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U73,18798,18800,18804.0,2021-07-16 19:30:00,2021-07-16 20:00:00,2021-07-16 21:00:00,2764.1968034707843,2746.9179038020106,2780.9456052970017,0.6250965794865948,0.020833333333333332,0.0625,True,-0.07967616302630987,-0.49733447871729286,0.0,100.0,0.0,66.66666666666666,33.33333333333333,66.66666666666666,5.0,5.0,1,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U74,18805,18809,18811.0,2021-07-16 21:15:00,2021-07-16 22:15:00,2021-07-16 22:45:00,2805.294814743815,2772.149294030876,2826.2784790105447,1.1815343092902775,0.041666666666666664,0.0625,True,0.4100955427977393,-0.2596220244019398,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U75,18812,18813,18814.0,2021-07-16 23:00:00,2021-07-16 23:15:00,2021-07-16 23:30:00,2844.1056698432276,2829.343164848772,2858.189966490787,0.519056136028484,0.010416666666666666,0.020833333333333332,True,0.18353154634678237,-0.17509987254225035,0.0,100.0,0.0,100.0,0.0,0.0,5.0,4.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U76,18817,18921,19052.0,2021-07-17 00:15:00,2021-07-18 02:15:00,2021-07-19 11:00:00,2926.941425415742,2670.0993350666145,2927.9510889697663,8.775101821952092,1.0833333333333333,2.4479166666666665,True,3.226358157270859,-0.012683031193205796,0.0,100.0,0.0,100.0,0.0,0.0,4.923809523809524,4.523809523809524,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U77,19052,19053,19056.0,2021-07-19 11:00:00,2021-07-19 11:15:00,2021-07-19 12:00:00,2927.9510889697663,2885.9786611254276,2929.855681583041,1.4335085036924933,0.010416666666666666,0.041666666666666664,True,0.527309453324043,-0.023927843617610467,0.0,100.0,0.0,100.0,0.0,0.0,5.0,3.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U78,19060,19061,19063.0,2021-07-19 13:00:00,2021-07-19 13:15:00,2021-07-19 13:45:00,3062.789616885443,3047.484035282383,3072.450261345545,0.499726834604608,0.010416666666666666,0.03125,True,0.19560110928606989,-0.12346037032897605,0.0,100.0,0.0,100.0,0.0,0.0,5.0,1.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U79,19065,19106,19113.0,2021-07-19 14:15:00,2021-07-20 00:30:00,2021-07-20 02:15:00,3087.1107801224225,3001.7534153202846,3089.7318259141834,2.764959565161862,0.4270833333333333,0.5,True,1.0942446743904766,-0.03360067881215123,0.0,100.0,0.0,100.0,0.0,0.0,5.0,1.1904761904761905,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U80,19275,19276,19277.0,2021-07-21 18:45:00,2021-07-21 19:00:00,2021-07-21 19:15:00,3340.2313913523935,3336.3032792361632,3352.494954416598,0.11759999999999549,0.010416666666666666,0.020833333333333332,True,-0.8204080552212112,-0.9839353364983983,0.0,100.0,0.0,50.0,50.0,100.0,5.0,5.0,1,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U81,19278,19279,19280.0,2021-07-21 19:30:00,2021-07-21 19:45:00,2021-07-21 20:00:00,3382.1802061709404,3365.5167491770217,3411.0668207377503,0.49268388962585563,0.010416666666666666,0.020833333333333332,True,0.1704805538914389,-0.2955332769902008,0.0,100.0,0.0,100.0,0.0,100.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U82,19280,19281,19282.0,2021-07-21 20:00:00,2021-07-21 20:15:00,2021-07-21 20:30:00,3411.0668207377503,3392.0598723827316,3434.3413902029806,0.5572141899849337,0.010416666666666666,0.020833333333333332,True,0.19503274012455663,-0.2388233488741509,0.0,100.0,0.0,100.0,0.0,100.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U83,19282,19534,19699.0,2021-07-21 20:30:00,2021-07-24 11:30:00,2021-07-26 04:45:00,3434.3413902029806,2701.389977969978,3453.9851978227407,21.341833235445552,2.625,4.34375,True,6.870905219783263,22.049688751507723,5.928853754940711,94.0711462450593,2.766798418972332,81.42292490118577,15.810276679841898,16.99604743083004,4.8893280632411065,4.869565217391305,2,1,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U84,19699,19700,19704.0,2021-07-26 04:45:00,2021-07-26 05:00:00,2021-07-26 06:00:00,3453.9851978227407,3425.351986246221,3465.485344805335,0.8289905699239597,0.010416666666666666,0.052083333333333336,True,-0.47316095320312224,0.19003877695376037,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
combo_trim2p0_unlock24h,U85,19706,19713,19750.0,2021-07-26 06:30:00,2021-07-26 08:15:00,2021-07-26 17:30:00,3564.5190185884467,3360.878510772489,3565.9579129531503,5.712986990783387,0.07291666666666667,0.4583333333333333,True,-3.3047752798235797,0.02335106397910458,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,0,0,0,mixed_trend_whipsaw,0
