timestamp,variant,equity,spread_side,gross_exposure,pair
2023-10-17 00:00:00,eth_btc_mr_42_e15_x03_s30,720.2224152182815,1,1.0,ETHUSDT/BTCUSDT
2023-10-17 04:00:00,eth_btc_mr_42_e15_x03_s30,718.5933550699459,1,1.0,ETHUSDT/BTCUSDT
2023-10-17 08:00:00,eth_btc_mr_42_e15_x03_s30,717.2138185018919,1,1.0,ETHUSDT/BTCUSDT
2023-10-17 12:00:00,eth_btc_mr_42_e15_x03_s30,714.7268134428432,1,1.0,ETHUSDT/BTCUSDT
2023-10-17 16:00:00,eth_btc_mr_42_e15_x03_s30,711.518950040356,1,1.0,ETHUSDT/BTCUSDT
2023-10-17 20:00:00,eth_btc_mr_42_e15_x03_s30,713.0967829837195,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 00:00:00,eth_btc_mr_42_e15_x03_s30,712.4179431990561,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 04:00:00,eth_btc_mr_42_e15_x03_s30,713.5314036728356,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 08:00:00,eth_btc_mr_42_e15_x03_s30,716.9674534519837,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 12:00:00,eth_btc_mr_42_e15_x03_s30,716.1894012531402,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 16:00:00,eth_btc_mr_42_e15_x03_s30,714.5651596133531,1,1.0,ETHUSDT/BTCUSDT
2023-10-18 20:00:00,eth_btc_mr_42_e15_x03_s30,713.7227252898233,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 00:00:00,eth_btc_mr_42_e15_x03_s30,711.2532961678443,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 04:00:00,eth_btc_mr_42_e15_x03_s30,710.9853261973227,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 08:00:00,eth_btc_mr_42_e15_x03_s30,709.9337288748634,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 12:00:00,eth_btc_mr_42_e15_x03_s30,708.7939131917012,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 16:00:00,eth_btc_mr_42_e15_x03_s30,709.4357328336631,1,1.0,ETHUSDT/BTCUSDT
2023-10-19 20:00:00,eth_btc_mr_42_e15_x03_s30,709.5922860193174,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 00:00:00,eth_btc_mr_42_e15_x03_s30,707.6716904620921,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 04:00:00,eth_btc_mr_42_e15_x03_s30,706.8553420829392,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 08:00:00,eth_btc_mr_42_e15_x03_s30,706.2286406499468,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 12:00:00,eth_btc_mr_42_e15_x03_s30,707.9873905275941,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 16:00:00,eth_btc_mr_42_e15_x03_s30,708.1720068304047,1,1.0,ETHUSDT/BTCUSDT
2023-10-20 20:00:00,eth_btc_mr_42_e15_x03_s30,706.2498168997325,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 00:00:00,eth_btc_mr_42_e15_x03_s30,705.5806180868246,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 04:00:00,eth_btc_mr_42_e15_x03_s30,706.4784277790864,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 08:00:00,eth_btc_mr_42_e15_x03_s30,705.6554502142003,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 12:00:00,eth_btc_mr_42_e15_x03_s30,708.5025511946101,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 16:00:00,eth_btc_mr_42_e15_x03_s30,707.4110649659939,1,1.0,ETHUSDT/BTCUSDT
2023-10-21 20:00:00,eth_btc_mr_42_e15_x03_s30,708.879433780223,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 00:00:00,eth_btc_mr_42_e15_x03_s30,708.952879285095,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 04:00:00,eth_btc_mr_42_e15_x03_s30,710.2527471389504,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 08:00:00,eth_btc_mr_42_e15_x03_s30,708.7519167301984,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 12:00:00,eth_btc_mr_42_e15_x03_s30,709.1173340736148,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 16:00:00,eth_btc_mr_42_e15_x03_s30,710.9694463387725,1,1.0,ETHUSDT/BTCUSDT
2023-10-22 20:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 00:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 04:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 08:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 12:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 16:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-23 20:00:00,eth_btc_mr_42_e15_x03_s30,715.0747233372219,0,0.0,ETHUSDT/BTCUSDT
2023-10-24 00:00:00,eth_btc_mr_42_e15_x03_s30,714.788693447887,1,1.0,ETHUSDT/BTCUSDT
2023-10-24 04:00:00,eth_btc_mr_42_e15_x03_s30,715.4762266321912,1,1.0,ETHUSDT/BTCUSDT
2023-10-24 08:00:00,eth_btc_mr_42_e15_x03_s30,717.076007236421,1,1.0,ETHUSDT/BTCUSDT
2023-10-24 12:00:00,eth_btc_mr_42_e15_x03_s30,712.934517474151,1,1.0,ETHUSDT/BTCUSDT
2023-10-24 16:00:00,eth_btc_mr_42_e15_x03_s30,711.4708277273025,1,1.0,ETHUSDT/BTCUSDT
2023-10-24 20:00:00,eth_btc_mr_42_e15_x03_s30,711.6987295154811,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 00:00:00,eth_btc_mr_42_e15_x03_s30,711.6177870127776,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 04:00:00,eth_btc_mr_42_e15_x03_s30,709.2881064866343,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 08:00:00,eth_btc_mr_42_e15_x03_s30,709.0946648241584,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 12:00:00,eth_btc_mr_42_e15_x03_s30,706.4877685039548,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 16:00:00,eth_btc_mr_42_e15_x03_s30,704.2910299004664,1,1.0,ETHUSDT/BTCUSDT
2023-10-25 20:00:00,eth_btc_mr_42_e15_x03_s30,706.2278097155349,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 00:00:00,eth_btc_mr_42_e15_x03_s30,708.9918738659187,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 04:00:00,eth_btc_mr_42_e15_x03_s30,717.1080224394532,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 08:00:00,eth_btc_mr_42_e15_x03_s30,715.4439284396906,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 12:00:00,eth_btc_mr_42_e15_x03_s30,709.1357867842848,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 16:00:00,eth_btc_mr_42_e15_x03_s30,711.9994545917065,1,1.0,ETHUSDT/BTCUSDT
2023-10-26 20:00:00,eth_btc_mr_42_e15_x03_s30,713.0770725025066,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 00:00:00,eth_btc_mr_42_e15_x03_s30,711.0097643973204,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 04:00:00,eth_btc_mr_42_e15_x03_s30,709.9110058199628,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 08:00:00,eth_btc_mr_42_e15_x03_s30,709.778958147257,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 12:00:00,eth_btc_mr_42_e15_x03_s30,710.61617360581,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 16:00:00,eth_btc_mr_42_e15_x03_s30,712.0692834989783,1,1.0,ETHUSDT/BTCUSDT
2023-10-27 20:00:00,eth_btc_mr_42_e15_x03_s30,711.1750498725198,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 00:00:00,eth_btc_mr_42_e15_x03_s30,711.4663542970868,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 04:00:00,eth_btc_mr_42_e15_x03_s30,711.0956492257109,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 08:00:00,eth_btc_mr_42_e15_x03_s30,709.8193638689714,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 12:00:00,eth_btc_mr_42_e15_x03_s30,710.2300904846456,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 16:00:00,eth_btc_mr_42_e15_x03_s30,708.3674910815653,1,1.0,ETHUSDT/BTCUSDT
2023-10-28 20:00:00,eth_btc_mr_42_e15_x03_s30,708.5092874871277,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 00:00:00,eth_btc_mr_42_e15_x03_s30,709.3375991750427,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 04:00:00,eth_btc_mr_42_e15_x03_s30,709.8518102026306,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 08:00:00,eth_btc_mr_42_e15_x03_s30,709.1088299601231,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 12:00:00,eth_btc_mr_42_e15_x03_s30,707.7624572176143,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 16:00:00,eth_btc_mr_42_e15_x03_s30,706.8504616462637,1,1.0,ETHUSDT/BTCUSDT
2023-10-29 20:00:00,eth_btc_mr_42_e15_x03_s30,707.6476426232923,1,1.0,ETHUSDT/BTCUSDT
2023-10-30 00:00:00,eth_btc_mr_42_e15_x03_s30,707.8071096598934,1,1.0,ETHUSDT/BTCUSDT
2023-10-30 04:00:00,eth_btc_mr_42_e15_x03_s30,709.5023332473512,1,1.0,ETHUSDT/BTCUSDT
2023-10-30 08:00:00,eth_btc_mr_42_e15_x03_s30,710.7266302972126,1,1.0,ETHUSDT/BTCUSDT
2023-10-30 12:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-30 16:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-30 20:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 00:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 04:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 08:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 12:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 16:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-10-31 20:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 00:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 04:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 08:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 12:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 16:00:00,eth_btc_mr_42_e15_x03_s30,710.9567550920614,0,0.0,ETHUSDT/BTCUSDT
2023-11-01 20:00:00,eth_btc_mr_42_e15_x03_s30,710.6723723900245,-1,1.0,ETHUSDT/BTCUSDT
2023-11-02 00:00:00,eth_btc_mr_42_e15_x03_s30,709.5853218026621,0,0.0,ETHUSDT/BTCUSDT
2023-11-02 04:00:00,eth_btc_mr_42_e15_x03_s30,709.5853218026621,0,0.0,ETHUSDT/BTCUSDT
2023-11-02 08:00:00,eth_btc_mr_42_e15_x03_s30,709.5853218026621,0,0.0,ETHUSDT/BTCUSDT
2023-11-02 12:00:00,eth_btc_mr_42_e15_x03_s30,709.301487673941,1,1.0,ETHUSDT/BTCUSDT
2023-11-02 16:00:00,eth_btc_mr_42_e15_x03_s30,707.4538203688808,1,1.0,ETHUSDT/BTCUSDT
2023-11-02 20:00:00,eth_btc_mr_42_e15_x03_s30,705.7361887662632,1,1.0,ETHUSDT/BTCUSDT
2023-11-03 00:00:00,eth_btc_mr_42_e15_x03_s30,707.894644921198,1,1.0,ETHUSDT/BTCUSDT
2023-11-03 04:00:00,eth_btc_mr_42_e15_x03_s30,710.1264955285146,1,1.0,ETHUSDT/BTCUSDT
2023-11-03 08:00:00,eth_btc_mr_42_e15_x03_s30,710.4978707497302,1,1.0,ETHUSDT/BTCUSDT
2023-11-03 12:00:00,eth_btc_mr_42_e15_x03_s30,709.6253660023945,0,0.0,ETHUSDT/BTCUSDT
2023-11-03 16:00:00,eth_btc_mr_42_e15_x03_s30,709.6253660023945,0,0.0,ETHUSDT/BTCUSDT
2023-11-03 20:00:00,eth_btc_mr_42_e15_x03_s30,709.6253660023945,0,0.0,ETHUSDT/BTCUSDT
2023-11-04 00:00:00,eth_btc_mr_42_e15_x03_s30,709.3415158559935,-1,1.0,ETHUSDT/BTCUSDT
2023-11-04 04:00:00,eth_btc_mr_42_e15_x03_s30,710.1302493464682,-1,1.0,ETHUSDT/BTCUSDT
2023-11-04 08:00:00,eth_btc_mr_42_e15_x03_s30,708.890885426444,-1,1.0,ETHUSDT/BTCUSDT
2023-11-04 12:00:00,eth_btc_mr_42_e15_x03_s30,709.9635676692469,-1,1.0,ETHUSDT/BTCUSDT
2023-11-04 16:00:00,eth_btc_mr_42_e15_x03_s30,709.3612840577582,-1,1.0,ETHUSDT/BTCUSDT
2023-11-04 20:00:00,eth_btc_mr_42_e15_x03_s30,708.9874788344063,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 00:00:00,eth_btc_mr_42_e15_x03_s30,704.7858055904932,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 04:00:00,eth_btc_mr_42_e15_x03_s30,704.3738747673956,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 08:00:00,eth_btc_mr_42_e15_x03_s30,703.0955884258574,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 12:00:00,eth_btc_mr_42_e15_x03_s30,703.5817652780919,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 16:00:00,eth_btc_mr_42_e15_x03_s30,701.9889277373601,-1,1.0,ETHUSDT/BTCUSDT
2023-11-05 20:00:00,eth_btc_mr_42_e15_x03_s30,701.6147737364367,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 00:00:00,eth_btc_mr_42_e15_x03_s30,702.1242699983463,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 04:00:00,eth_btc_mr_42_e15_x03_s30,703.0476549452383,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 08:00:00,eth_btc_mr_42_e15_x03_s30,702.6014996155213,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 12:00:00,eth_btc_mr_42_e15_x03_s30,700.5604976482132,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 16:00:00,eth_btc_mr_42_e15_x03_s30,700.2465447277633,-1,1.0,ETHUSDT/BTCUSDT
2023-11-06 20:00:00,eth_btc_mr_42_e15_x03_s30,700.2213586231906,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 00:00:00,eth_btc_mr_42_e15_x03_s30,700.9407599660682,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 04:00:00,eth_btc_mr_42_e15_x03_s30,700.7995795820384,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 08:00:00,eth_btc_mr_42_e15_x03_s30,701.0967636396005,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 12:00:00,eth_btc_mr_42_e15_x03_s30,703.9542656055901,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 16:00:00,eth_btc_mr_42_e15_x03_s30,705.5884569389582,-1,1.0,ETHUSDT/BTCUSDT
2023-11-07 20:00:00,eth_btc_mr_42_e15_x03_s30,706.671095757207,-1,1.0,ETHUSDT/BTCUSDT
2023-11-08 00:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-08 04:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-08 08:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-08 12:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-08 16:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-08 20:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-09 00:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-09 04:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-09 08:00:00,eth_btc_mr_42_e15_x03_s30,705.710036215575,0,0.0,ETHUSDT/BTCUSDT
2023-11-09 12:00:00,eth_btc_mr_42_e15_x03_s30,705.4277522010888,1,1.0,ETHUSDT/BTCUSDT
2023-11-09 16:00:00,eth_btc_mr_42_e15_x03_s30,708.771575719973,0,0.0,ETHUSDT/BTCUSDT
2023-11-09 20:00:00,eth_btc_mr_42_e15_x03_s30,708.488067089685,-1,1.0,ETHUSDT/BTCUSDT
2023-11-10 00:00:00,eth_btc_mr_42_e15_x03_s30,708.5327057053677,0,0.0,ETHUSDT/BTCUSDT
2023-11-10 04:00:00,eth_btc_mr_42_e15_x03_s30,708.2492926230856,-1,1.0,ETHUSDT/BTCUSDT
2023-11-10 08:00:00,eth_btc_mr_42_e15_x03_s30,715.348889507307,-1,1.0,ETHUSDT/BTCUSDT
2023-11-10 12:00:00,eth_btc_mr_42_e15_x03_s30,717.7223440950293,-1,1.0,ETHUSDT/BTCUSDT
2023-11-10 16:00:00,eth_btc_mr_42_e15_x03_s30,718.322926686281,-1,1.0,ETHUSDT/BTCUSDT
2023-11-10 20:00:00,eth_btc_mr_42_e15_x03_s30,720.8382799811086,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 00:00:00,eth_btc_mr_42_e15_x03_s30,723.6958571037928,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 04:00:00,eth_btc_mr_42_e15_x03_s30,721.8136452183647,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 08:00:00,eth_btc_mr_42_e15_x03_s30,721.1361154108406,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 12:00:00,eth_btc_mr_42_e15_x03_s30,719.9813055817137,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 16:00:00,eth_btc_mr_42_e15_x03_s30,719.5984447149332,-1,1.0,ETHUSDT/BTCUSDT
2023-11-11 20:00:00,eth_btc_mr_42_e15_x03_s30,723.4185578653551,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 00:00:00,eth_btc_mr_42_e15_x03_s30,722.2883619462561,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 04:00:00,eth_btc_mr_42_e15_x03_s30,722.5735506724841,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 08:00:00,eth_btc_mr_42_e15_x03_s30,723.600159281218,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 12:00:00,eth_btc_mr_42_e15_x03_s30,722.8986376087556,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 16:00:00,eth_btc_mr_42_e15_x03_s30,723.8148141592176,-1,1.0,ETHUSDT/BTCUSDT
2023-11-12 20:00:00,eth_btc_mr_42_e15_x03_s30,724.1539495148634,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 00:00:00,eth_btc_mr_42_e15_x03_s30,723.6167308083297,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 04:00:00,eth_btc_mr_42_e15_x03_s30,722.5667482468594,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 08:00:00,eth_btc_mr_42_e15_x03_s30,721.3308182674758,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 12:00:00,eth_btc_mr_42_e15_x03_s30,711.3944974449124,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 16:00:00,eth_btc_mr_42_e15_x03_s30,712.3581029606127,-1,1.0,ETHUSDT/BTCUSDT
2023-11-13 20:00:00,eth_btc_mr_42_e15_x03_s30,716.3953315173494,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 00:00:00,eth_btc_mr_42_e15_x03_s30,715.95027734174,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 04:00:00,eth_btc_mr_42_e15_x03_s30,717.4473488553423,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 08:00:00,eth_btc_mr_42_e15_x03_s30,718.2977015745992,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 12:00:00,eth_btc_mr_42_e15_x03_s30,715.978572218653,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 16:00:00,eth_btc_mr_42_e15_x03_s30,717.943562915797,-1,1.0,ETHUSDT/BTCUSDT
2023-11-14 20:00:00,eth_btc_mr_42_e15_x03_s30,720.4534880065376,-1,1.0,ETHUSDT/BTCUSDT
2023-11-15 00:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-15 04:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-15 08:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-15 12:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-15 16:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-15 20:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 00:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 04:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 08:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 12:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 16:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-16 20:00:00,eth_btc_mr_42_e15_x03_s30,720.7024562544048,0,0.0,ETHUSDT/BTCUSDT
2023-11-17 00:00:00,eth_btc_mr_42_e15_x03_s30,720.414175271903,1,1.0,ETHUSDT/BTCUSDT
2023-11-17 04:00:00,eth_btc_mr_42_e15_x03_s30,720.3757517087047,1,1.0,ETHUSDT/BTCUSDT
2023-11-17 08:00:00,eth_btc_mr_42_e15_x03_s30,718.2658576889254,1,1.0,ETHUSDT/BTCUSDT
2023-11-17 12:00:00,eth_btc_mr_42_e15_x03_s30,712.8365081821361,1,1.0,ETHUSDT/BTCUSDT
2023-11-17 16:00:00,eth_btc_mr_42_e15_x03_s30,713.8753424306142,1,1.0,ETHUSDT/BTCUSDT
2023-11-17 20:00:00,eth_btc_mr_42_e15_x03_s30,715.0103150029348,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 00:00:00,eth_btc_mr_42_e15_x03_s30,713.8403983019358,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 04:00:00,eth_btc_mr_42_e15_x03_s30,712.3988410947386,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 08:00:00,eth_btc_mr_42_e15_x03_s30,712.4021397963834,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 12:00:00,eth_btc_mr_42_e15_x03_s30,713.1158482721725,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 16:00:00,eth_btc_mr_42_e15_x03_s30,714.997931786416,1,1.0,ETHUSDT/BTCUSDT
2023-11-18 20:00:00,eth_btc_mr_42_e15_x03_s30,715.7870362786349,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 00:00:00,eth_btc_mr_42_e15_x03_s30,715.0277644716238,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 04:00:00,eth_btc_mr_42_e15_x03_s30,715.2457706151899,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 08:00:00,eth_btc_mr_42_e15_x03_s30,714.9845071869967,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 12:00:00,eth_btc_mr_42_e15_x03_s30,716.588370413815,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 16:00:00,eth_btc_mr_42_e15_x03_s30,715.8608729194569,1,1.0,ETHUSDT/BTCUSDT
2023-11-19 20:00:00,eth_btc_mr_42_e15_x03_s30,716.9807289867339,1,1.0,ETHUSDT/BTCUSDT
2023-11-20 00:00:00,eth_btc_mr_42_e15_x03_s30,717.2243975551601,1,1.0,ETHUSDT/BTCUSDT
2023-11-20 04:00:00,eth_btc_mr_42_e15_x03_s30,719.4736662322946,1,1.0,ETHUSDT/BTCUSDT
2023-11-20 08:00:00,eth_btc_mr_42_e15_x03_s30,721.3197458127186,1,1.0,ETHUSDT/BTCUSDT
2023-11-20 12:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-20 16:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-20 20:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 00:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 04:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 08:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 12:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 16:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-21 20:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-22 00:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-22 04:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-22 08:00:00,eth_btc_mr_42_e15_x03_s30,721.1830133056548,0,0.0,ETHUSDT/BTCUSDT
2023-11-22 12:00:00,eth_btc_mr_42_e15_x03_s30,720.8945401003325,-1,1.0,ETHUSDT/BTCUSDT
2023-11-22 16:00:00,eth_btc_mr_42_e15_x03_s30,721.2563773444261,-1,1.0,ETHUSDT/BTCUSDT
