episode_id,peak_idx,trough_idx,recovery_idx,peak_time,trough_time,recovery_time,peak_equity,trough_equity,recovery_equity,depth_pct,days_to_trough,days_to_recovery,recovered,btc_peak_to_trough_pct,btc_peak_to_recovery_pct,bullish_4h_share_pct,bearish_4h_share_pct,long_share_pct,short_share_pct,flat_share_pct,short_gate_open_share_pct,avg_bearish_ob_above_count,avg_bullish_ob_below_count,side_change_count,episode_label
U90,21278,21378,21489.0,2021-08-11 15:30:00,2021-08-12 16:30:00,2021-08-13 20:15:00,4444.944445424886,3935.1300981489585,4631.433909175606,11.469532488773215,1.0416666666666667,2.1979166666666665,True,-5.984221221455233,2.189020792604035,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.96039603960396,0,혼합형 추세/휩쏘
U91,21489,21491,21493.0,2021-08-13 20:15:00,2021-08-13 20:45:00,2021-08-13 21:15:00,4631.433909175606,4584.296764398173,4643.589802769786,1.0177656790923084,0.020833333333333332,0.041666666666666664,True,-0.5414453416741072,0.13962983951472108,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U92,21493,21498,21541.0,2021-08-13 21:15:00,2021-08-13 22:30:00,2021-08-14 09:15:00,4643.589802769786,4589.605962635631,4647.053274928128,1.1625454104915778,0.052083333333333336,0.5,True,-0.6192259414225854,0.039728033472807844,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U93,21541,21542,21543.0,2021-08-14 09:15:00,2021-08-14 09:30:00,2021-08-14 09:45:00,4647.053274928128,4634.381234614195,4700.269278422651,0.2726898007023415,0.010416666666666666,0.020833333333333332,True,-0.14529792452746548,0.6101759991166578,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U94,21543,22001,22139.0,2021-08-14 09:45:00,2021-08-19 04:15:00,2021-08-20 14:45:00,4700.269278422651,3962.5405894958362,4784.935578862117,15.695455839380912,4.770833333333333,6.208333333333333,True,-8.40751457521881,0.9648982961611319,100.0,0.0,100.0,0.0,0.0,0.0,4.93681917211329,4.891067538126362,0,혼합형 추세/휩쏘
U95,22139,22141,22144.0,2021-08-20 14:45:00,2021-08-20 15:15:00,2021-08-20 16:00:00,4784.935578862117,4748.192498239708,4810.263244929992,0.7678908110012039,0.020833333333333332,0.052083333333333336,True,-0.4147401780216553,0.2858878612224114,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U96,22145,22157,22167.0,2021-08-20 16:15:00,2021-08-20 19:15:00,2021-08-20 21:45:00,4838.943128916262,4760.434112313847,4854.028109549039,1.622441399099428,0.125,0.22916666666666666,True,-0.8808066769917855,0.16924109151603695,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U97,22168,22171,22176.0,2021-08-20 22:00:00,2021-08-20 22:45:00,2021-08-21 00:00:00,4912.790410480908,4854.427530508849,4921.123535436917,1.1879782179909038,0.03125,0.08333333333333333,True,-0.6494032288734464,0.0927226047725771,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U98,22176,22196,22220.0,2021-08-21 00:00:00,2021-08-21 05:00:00,2021-08-21 11:00:00,4921.123535436917,4800.912417254468,4928.059598953598,2.4427575799878087,0.20833333333333334,0.4583333333333333,True,-1.3363489093036196,0.07710602027100055,100.0,0.0,100.0,0.0,0.0,0.0,4.809523809523809,5.0,0,혼합형 추세/휩쏘
U99,22220,22222,22242.0,2021-08-21 11:00:00,2021-08-21 11:30:00,2021-08-21 16:30:00,4928.059598953598,4763.9522996721635,4974.790027411224,3.3300591436897453,0.020833333333333332,0.22916666666666666,True,-1.822923261533238,0.5190871181831813,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U100,22242,22243,22247.0,2021-08-21 16:30:00,2021-08-21 16:45:00,2021-08-21 17:45:00,4974.790027411224,4944.990305665491,4982.2349422876605,0.5990146635644122,0.010416666666666666,0.052083333333333336,True,-0.3293094256987872,0.08227193069969552,100.0,0.0,100.0,0.0,0.0,0.0,4.5,5.0,0,혼합형 추세/휩쏘
U101,22247,22332,22374.0,2021-08-21 17:45:00,2021-08-22 15:00:00,2021-08-23 01:30:00,4982.2349422876605,4714.6684952157575,5017.478826430788,5.370410070405995,0.8854166666666666,1.3229166666666667,True,-2.954380641350607,0.3891513684840975,100.0,0.0,100.0,0.0,0.0,0.0,4.976744186046512,4.883720930232558,0,혼합형 추세/휩쏘
U102,22375,22377,22379.0,2021-08-23 01:45:00,2021-08-23 02:15:00,2021-08-23 02:45:00,5032.95046114338,5014.015354272446,5044.542788177831,0.37622279450437723,0.020833333333333332,0.041666666666666664,True,-0.20791094954945022,0.12728587895747268,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U103,22380,22382,22383.0,2021-08-23 03:00:00,2021-08-23 03:30:00,2021-08-23 03:45:00,5073.939441283757,5046.747810736775,5101.1949062307085,0.5359076682259767,0.020833333333333332,0.03125,True,-0.2972313564029161,0.2979291293906172,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U104,22384,22386,22388.0,2021-08-23 04:00:00,2021-08-23 04:30:00,2021-08-23 05:00:00,5107.773497107559,5085.033859998447,5109.155967826898,0.44519666195043106,0.020833333333333332,0.041666666666666664,True,-0.24765076395730778,0.015056085906306471,100.0,0.0,100.0,0.0,0.0,0.0,4.666666666666667,5.0,0,혼합형 추세/휩쏘
U105,22388,22389,22390.0,2021-08-23 05:00:00,2021-08-23 05:15:00,2021-08-23 05:30:00,5109.155967826898,5099.589927031478,5124.127870379731,0.18723328971866904,0.010416666666666666,0.020833333333333332,True,-0.10416528060973596,0.1630300836082954,100.0,0.0,100.0,0.0,0.0,0.0,4.0,5.0,0,혼합형 추세/휩쏘
U106,22390,22398,22416.0,2021-08-23 05:30:00,2021-08-23 07:30:00,2021-08-23 12:00:00,5124.127870379731,5062.018823049465,5127.801084137972,1.2120901137009144,0.08333333333333333,0.2708333333333333,True,-0.6752089233695191,0.03993277652158955,100.0,0.0,100.0,0.0,0.0,0.0,4.666666666666667,5.0,0,혼합형 추세/휩쏘
U107,22416,22754,23475.0,2021-08-23 12:00:00,2021-08-27 00:30:00,2021-09-03 12:45:00,5127.801084137972,4424.5429711946545,5188.367162828976,13.71461375751749,3.5208333333333335,11.03125,True,-7.6423102612432015,0.6581719515844853,100.0,0.0,100.0,0.0,0.0,0.0,4.920353982300885,4.926253687315635,0,혼합형 추세/휩쏘
U108,23475,23476,23477.0,2021-09-03 12:45:00,2021-09-03 13:00:00,2021-09-03 13:15:00,5188.367162828976,5180.0595716329535,5198.628086664063,0.16011957009404165,0.010416666666666666,0.020833333333333332,True,-0.08968834138198822,0.1107764234061559,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U109,23477,23479,23482.0,2021-09-03 13:15:00,2021-09-03 13:45:00,2021-09-03 14:30:00,5198.628086664063,5173.012253876327,5219.735386973958,0.49274216890889955,0.020833333333333332,0.052083333333333336,True,-0.2762412466239317,0.22762121375428102,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U110,23482,23641,23698.0,2021-09-03 14:30:00,2021-09-05 06:15:00,2021-09-05 20:30:00,5219.735386973958,4976.8600858102345,5221.305713213207,4.653019418758808,1.65625,2.25,True,-2.613220008175199,0.016895945895289977,100.0,0.0,100.0,0.0,0.0,0.0,4.825,4.825,0,혼합형 추세/휩쏘
U111,23698,23699,23700.0,2021-09-05 20:30:00,2021-09-05 20:45:00,2021-09-05 21:00:00,5221.305713213207,5211.263650178013,5394.127320010469,0.19232857807541803,0.010416666666666666,0.020833333333333332,True,-0.1080294571568885,1.8591622360724314,100.0,0.0,100.0,0.0,0.0,0.0,4.5,5.0,0,혼합형 추세/휩쏘
U112,23700,23702,23757.0,2021-09-05 21:00:00,2021-09-05 21:30:00,2021-09-06 11:15:00,5394.127320010469,5332.957550279754,5418.90053871861,1.1340067837070644,0.020833333333333332,0.59375,True,-0.6460349242947361,0.26163846199038776,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U113,23757,23766,23799.0,2021-09-06 11:15:00,2021-09-06 13:30:00,2021-09-06 21:45:00,5418.90053871861,5275.183770627413,5427.474410554503,2.6521388806516333,0.09375,0.4375,True,-1.5138811987785883,0.09031530242080699,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U114,23802,23805,23807.0,2021-09-06 22:30:00,2021-09-06 23:15:00,2021-09-06 23:45:00,5527.185567146767,5486.523054366235,5537.271402341939,0.7356820625351923,0.03125,0.052083333333333336,True,-0.42349942159418674,0.10504381257752105,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U115,23807,23811,23818.0,2021-09-06 23:45:00,2021-09-07 00:45:00,2021-09-07 02:30:00,5537.271402341939,5493.967969242671,5539.095242341065,0.7820355903262022,0.041666666666666664,0.11458333333333333,True,-0.45053130929790797,0.018975332068316142,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U116,23819,23820,23821.0,2021-09-07 02:45:00,2021-09-07 03:00:00,2021-09-07 03:15:00,5550.257143135721,5548.962216736341,5559.522250331287,0.023330926225306747,0.010416666666666666,0.020833333333333332,True,-0.013454308410643101,0.096264629191678,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U117,23821,26309,27538.0,2021-09-07 03:15:00,2021-10-03 01:15:00,2021-10-15 20:30:00,5559.522250331287,2810.9153535842756,5579.691677259743,49.43962399976408,25.916666666666668,38.71875,True,-10.5284729847412,18.15989549808792,32.50301325833668,67.49698674166332,28.605865809562076,44.11410204901567,27.280032141422257,6.388107673764563,4.910405785456007,4.943752511048614,8,혼합형 추세/휩쏘
U118,27538,27539,27540.0,2021-10-15 20:30:00,2021-10-15 20:45:00,2021-10-15 21:00:00,5579.691677259743,5567.63816357484,5587.981322793836,0.21602472649210336,0.010416666666666666,0.020833333333333332,True,-0.10569672841628241,0.07269153506512804,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U119,27540,27732,27748.0,2021-10-15 21:00:00,2021-10-17 21:00:00,2021-10-18 01:00:00,5587.981322793836,5050.674527301877,5599.930690612429,9.615400704727485,2.0,2.1666666666666665,True,-4.708197065664166,0.10470736453005447,100.0,0.0,100.0,0.0,0.0,0.0,1.8860103626943006,4.94300518134715,0,혼합형 추세/휩쏘
U120,27748,27797,27853.0,2021-10-18 01:00:00,2021-10-18 13:15:00,2021-10-19 03:15:00,5599.930690612429,5218.850003065589,5611.3867359064025,6.805096502099106,0.5104166666666666,1.09375,True,-3.3357595554687647,0.10027958331673137,100.0,0.0,100.0,0.0,0.0,0.0,1.42,5.0,0,혼합형 추세/휩쏘
U121,27854,27898,27908.0,2021-10-19 03:30:00,2021-10-19 14:30:00,2021-10-19 17:00:00,5668.3362535727265,5456.9018737611505,5756.447310710933,3.7300959285594626,0.4583333333333333,0.5625,True,-1.8397579125329688,0.7666823848426318,100.0,0.0,100.0,0.0,0.0,0.0,1.0222222222222221,5.0,0,혼합형 추세/휩쏘
U122,27909,27911,27912.0,2021-10-19 17:15:00,2021-10-19 17:45:00,2021-10-19 18:00:00,5756.730514382476,5738.185241697654,5762.73808646008,0.32214939779600105,0.020833333333333332,0.03125,True,-0.16013664151969254,0.05187480564696756,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U123,27912,27913,27915.0,2021-10-19 18:00:00,2021-10-19 18:15:00,2021-10-19 18:45:00,5762.73808646008,5742.922965054477,5795.058020304592,0.3438490715404918,0.010416666666666666,0.03125,True,-0.171012950150784,0.27893481560326006,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U124,27915,27916,27917.0,2021-10-19 18:45:00,2021-10-19 19:00:00,2021-10-19 19:15:00,5795.058020304592,5777.366012875319,5815.735542568053,0.3052947419557195,0.010416666666666666,0.020833333333333332,True,-0.1522648512087943,0.17795944656924245,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U125,27918,27919,27920.0,2021-10-19 19:30:00,2021-10-19 19:45:00,2021-10-19 20:00:00,5865.126262884907,5846.3617357447,5883.678844051575,0.3199338991037748,0.010416666666666666,0.020833333333333332,True,-0.16052736757156127,0.15871420548410065,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U126,27921,27926,27935.0,2021-10-19 20:15:00,2021-10-19 21:30:00,2021-10-19 23:45:00,5922.170790815232,5846.076704952697,5945.694966757801,1.2849019143546303,0.052083333333333336,0.14583333333333334,True,-0.6478107242252173,0.20026804030062184,100.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,0,혼합형 추세/휩쏘
U127,27935,27959,27989.0,2021-10-19 23:45:00,2021-10-20 05:45:00,2021-10-20 13:15:00,5945.694966757801,5821.638968779349,5952.870068810342,2.086484400428301,0.25,0.5625,True,-1.0540133525640982,0.06096161001987177,100.0,0.0,100.0,0.0,0.0,0.0,1.04,4.4,0,혼합형 추세/휩쏘
U128,27996,28708,29853.0,2021-10-20 15:00:00,2021-10-28 01:00:00,2021-11-08 23:15:00,6400.9549179234655,4820.064518246245,6563.422469365265,24.697727447673966,7.416666666666667,19.34375,True,-12.931481691550362,1.3289638341593024,100.0,0.0,100.0,0.0,0.0,0.0,3.901823281907433,4.963534361851332,0,혼합형 추세/휩쏘
U129,29853,29857,29871.0,2021-11-08 23:15:00,2021-11-09 00:15:00,2021-11-09 03:45:00,6563.422469365265,6486.994020458264,6631.955930757871,1.1644602989329234,0.041666666666666664,0.1875,True,-0.6169755748175465,0.5532425731731072,100.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0,혼합형 추세/휩쏘
U130,29872,29979,30009.0,2021-11-09 04:00:00,2021-11-10 06:45:00,2021-11-10 14:15:00,6687.948037302338,6315.063812146049,6760.358648314374,5.575465345671205,1.1145833333333333,1.4270833333333333,True,-2.980183560136751,0.5787236304434229,100.0,0.0,100.0,0.0,0.0,0.0,1.4537037037037037,4.898148148148148,0,혼합형 추세/휩쏘
U131,30009,31076,38507.0,2021-11-10 14:15:00,2021-11-21 17:00:00,2022-02-07 02:45:00,6760.358648314374,5194.051883131719,6785.804460752664,23.16898920108621,11.114583333333334,88.52083333333333,True,-12.98106519047476,-38.19115190823204,50.09363295880149,49.9063670411985,50.09363295880149,6.086142322097379,43.82022471910113,2.4344569288389515,3.506554307116105,4.955992509363296,2,혼합형 추세/휩쏘
U132,38507,38508,38510.0,2022-02-07 02:45:00,2022-02-07 03:00:00,2022-02-07 03:30:00,6785.804460752664,6683.468787819675,6798.504992295965,1.5080846128837422,0.010416666666666666,0.03125,True,-0.5324199244286065,0.06607682199848419,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U133,38512,38513,38517.0,2022-02-07 04:00:00,2022-02-07 04:15:00,2022-02-07 05:15:00,6896.592104908211,6860.89697430695,6898.5154701543715,0.5175763631991015,0.010416666666666666,0.052083333333333336,True,-0.18464611285600174,0.00994930990092513,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U134,38517,38535,38554.0,2022-02-07 05:15:00,2022-02-07 09:45:00,2022-02-07 14:30:00,6898.5154701543715,6667.661976254405,6906.159266778193,3.346422790508008,0.1875,0.3854166666666667,True,-1.1940552949116556,0.03953639894165306,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U135,38556,38557,38559.0,2022-02-07 15:00:00,2022-02-07 15:15:00,2022-02-07 15:45:00,7154.724877722014,7086.6350390428315,7266.41099531415,0.9516765472170285,0.010416666666666666,0.03125,True,-0.34757841718029425,0.5701244815190742,100.0,0.0,100.0,0.0,0.0,0.0,4.0,5.0,0,혼합형 추세/휩쏘
U136,38560,38563,38567.0,2022-02-07 16:00:00,2022-02-07 16:45:00,2022-02-07 17:45:00,7343.8512786524825,7215.730772572035,7399.755289164097,1.7445955973111271,0.03125,0.07291666666666667,True,-0.6477634276745303,0.28264463338145696,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U137,38569,38571,38574.0,2022-02-07 18:15:00,2022-02-07 18:45:00,2022-02-07 19:30:00,7539.438561430961,7381.59619287289,7577.206050360832,2.0935560025057476,0.020833333333333332,0.052083333333333336,True,-0.7902197199602279,0.18907860290238165,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U138,38575,38593,38615.0,2022-02-07 19:45:00,2022-02-08 00:15:00,2022-02-08 05:45:00,7597.749035971222,7254.356100461461,7635.83257083356,4.519666731343475,0.1875,0.4166666666666667,True,-1.7141533211283866,0.1901058845828585,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U139,38617,38670,38850.0,2022-02-08 06:15:00,2022-02-08 19:30:00,2022-02-10 16:30:00,8012.234246518608,6903.238099373814,8012.839248732187,13.841284628275364,0.5520833333333334,2.4270833333333335,True,-5.423683603883056,0.002958838580768841,100.0,0.0,100.0,0.0,0.0,0.0,4.962962962962963,5.0,0,혼합형 추세/휩쏘
U140,38850,38851,38852.0,2022-02-10 16:30:00,2022-02-10 16:45:00,2022-02-10 17:00:00,8012.839248732187,7987.695537333451,8045.857018791262,0.3137927845328292,0.010416666666666666,0.020833333333333332,True,-0.12296480985165559,0.16147273378439575,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U141,38853,40085,40603.0,2022-02-10 17:15:00,2022-02-23 13:15:00,2022-02-28 22:45:00,8143.126926920982,5572.020156780083,8199.097604182884,31.573949334387528,12.833333333333334,18.229166666666668,True,-14.099032536566469,-4.519400280179342,55.39334955393349,44.6066504460665,55.39334955393349,3.8929440389294405,40.71370640713706,1.5409570154095702,4.9391727493917275,4.924574209245742,2,혼합형 추세/휩쏘
U142,40603,40617,40643.0,2022-02-28 22:45:00,2022-03-01 02:15:00,2022-03-01 08:45:00,8199.097604182884,7910.700407424049,8211.090461262658,3.517426071519192,0.14583333333333334,0.4166666666666667,True,-1.2819953076995572,0.05331115099236339,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U143,40643,40650,40652.0,2022-03-01 08:45:00,2022-03-01 10:30:00,2022-03-01 11:00:00,8211.090461262658,7980.124575778077,8229.700067076097,2.8128527699725847,0.07291666666666667,0.09375,True,-1.0261521819514008,0.08268012209098341,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U144,40652,40653,40654.0,2022-03-01 11:00:00,2022-03-01 11:15:00,2022-03-01 11:30:00,8229.700067076097,8179.867678175664,8259.4754363776,0.6055188949083745,0.010416666666666666,0.020833333333333332,True,-0.22121609186434021,0.13217890966168433,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U145,40654,40655,40657.0,2022-03-01 11:30:00,2022-03-01 11:45:00,2022-03-01 12:15:00,8259.4754363776,8184.520079629024,8384.935195569871,0.9075074721869858,0.010416666666666666,0.03125,True,-0.33230281265683725,0.5562061560814735,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U146,40658,40659,40660.0,2022-03-01 12:30:00,2022-03-01 12:45:00,2022-03-01 13:00:00,8672.712072134926,8590.312873060971,8747.047108689718,0.9500972520314566,0.010416666666666666,0.020833333333333332,True,-0.35873188055174365,0.3236238671476599,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U147,40661,40675,40764.0,2022-03-01 13:15:00,2022-03-01 16:45:00,2022-03-02 15:00:00,8810.061301708005,8092.505917551461,9137.280203927652,8.1447263484697,0.14583333333333334,1.0729166666666667,True,-3.105369127516777,1.4161073825503356,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U148,40764,42122,54202.0,2022-03-02 15:00:00,2022-03-16 18:30:00,2022-07-20 14:30:00,9137.280203927652,4455.37135849317,9156.89303945453,51.23963303020922,14.145833333333334,139.97916666666666,True,-12.509430216398654,-47.16872918183221,25.82781456953642,74.17218543046357,16.99779249448124,24.429727740986017,58.572479764532744,4.856512141280353,4.933038999264165,4.945548197203826,6,느린 약세장 숏 기회 부족
U149,54204,54205,54206.0,2022-07-20 15:00:00,2022-07-20 15:15:00,2022-07-20 15:30:00,9340.536243370616,9294.797946743101,9419.9868189779,0.48967527597761906,0.010416666666666666,0.020833333333333332,True,-0.19224156146550042,0.3339368503043172,100.0,0.0,100.0,0.0,0.0,0.0,4.0,5.0,0,혼합형 추세/휩쏘
U150,54206,57569,59375.0,2022-07-20 15:30:00,2022-08-24 16:15:00,2022-09-12 11:45:00,9419.9868189779,6494.881018649899,9467.571140785518,31.05212200971408,35.03125,53.84375,True,-10.12392172408525,-7.589741048606546,76.63495838287753,23.365041617122472,75.83234244946492,8.888228299643282,15.279429250891797,2.2592152199762188,4.942033293697978,4.916171224732461,4,혼합형 추세/휩쏘
U151,59375,59377,59384.0,2022-09-12 11:45:00,2022-09-12 12:15:00,2022-09-12 14:00:00,9467.571140785518,9332.83961127898,9476.00610963787,1.4230844162989809,0.020833333333333332,0.09375,True,-0.5281760944461089,0.03306686208883747,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U152,59385,59393,59404.0,2022-09-12 14:15:00,2022-09-12 16:15:00,2022-09-12 19:00:00,9497.777448162196,9114.21433751118,9501.197030129366,4.038451234980622,0.08333333333333333,0.19791666666666666,True,-1.5018700848902444,0.01338962928578713,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U153,59404,59433,59449.0,2022-09-12 19:00:00,2022-09-13 02:15:00,2022-09-13 06:15:00,9501.197030129366,9154.90736292051,9519.548786686515,3.6446951485242574,0.3020833333333333,0.46875,True,-1.3557415969011721,0.0718480569786184,100.0,0.0,100.0,0.0,0.0,0.0,4.833333333333333,5.0,0,혼합형 추세/휩쏘
U154,59449,59459,59466.0,2022-09-13 06:15:00,2022-09-13 08:45:00,2022-09-13 10:30:00,9519.548786686515,9252.707407181606,9584.17888586605,2.803088523251207,0.10416666666666667,0.17708333333333334,True,-1.0439474681709693,0.2528484470110781,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.909090909090909,0,혼합형 추세/휩쏘
U155,59467,59468,59469.0,2022-09-13 10:45:00,2022-09-13 11:00:00,2022-09-13 11:15:00,9698.164951438417,9646.529263734135,9747.06497356896,0.5324274021202613,0.010416666666666666,0.020833333333333332,True,-0.20060935645580535,0.1899810461799989,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U156,59470,64822,71206.0,2022-09-13 11:30:00,2022-11-08 05:30:00,2023-01-13 17:30:00,9757.551691601619,6135.066269740795,9831.147936020685,37.12494216124643,55.75,122.25,True,-13.668797744915684,-14.597075989802633,30.655707080141976,69.34429291985802,29.235942462170744,19.18550345600598,51.57855408182328,3.866990472632169,4.958341117130581,4.443302820848123,12,느린 약세장 숏 기회 부족
U157,71206,71212,71216.0,2023-01-13 17:30:00,2023-01-13 19:00:00,2023-01-13 20:00:00,9831.147936020685,9745.082410852328,9850.837746814597,0.8754371893135549,0.0625,0.10416666666666667,True,-0.35955404950981373,0.08225768902454522,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U158,71217,71218,71219.0,2023-01-13 20:15:00,2023-01-13 20:30:00,2023-01-13 20:45:00,9879.196027769349,9838.33038272538,9982.226987395354,0.4136535496319649,0.010416666666666666,0.020833333333333332,True,-0.1703814996669828,0.4295679021906862,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U159,71219,71222,71223.0,2023-01-13 20:45:00,2023-01-13 21:30:00,2023-01-13 21:45:00,9982.226987395354,9965.50922351373,10422.337600990088,0.1674752928653378,0.03125,0.041666666666666664,True,-0.06940338791352474,1.827108449219872,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U160,71226,71229,71233.0,2023-01-13 22:30:00,2023-01-13 23:15:00,2023-01-14 00:15:00,10557.565735499214,10447.971505608573,10906.16207125306,1.0380634384509424,0.03125,0.07291666666666667,True,-0.44436410743067256,1.4134293360647865,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U161,71235,71274,71429.0,2023-01-14 00:45:00,2023-01-14 10:30:00,2023-01-16 01:15:00,12109.098059001863,11114.70069626531,12204.203560195096,8.211985383975984,0.40625,2.0208333333333335,True,-3.79328263026123,0.36279465255797394,100.0,0.0,100.0,0.0,0.0,0.0,4.75,5.0,0,혼합형 추세/휩쏘
U162,71429,71430,71434.0,2023-01-16 01:15:00,2023-01-16 01:30:00,2023-01-16 02:30:00,12204.203560195096,12038.883450699042,12298.070708508207,1.3546161261621115,0.010416666666666666,0.052083333333333336,True,-0.6283594875222343,0.356776398158698,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U163,71434,71485,71501.0,2023-01-16 02:30:00,2023-01-16 15:15:00,2023-01-16 19:15:00,12298.070708508207,11574.87262651799,12348.100164865067,5.880581589841438,0.53125,0.6979166666666666,True,-2.739006453549453,0.18947921356746722,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U164,71501,71525,71577.0,2023-01-16 19:15:00,2023-01-17 01:15:00,2023-01-17 14:15:00,12348.100164865067,11865.761718058235,12378.192139851988,3.9061753659827336,0.25,0.7916666666666666,True,-1.8233311487688364,0.1137533938769808,100.0,0.0,100.0,0.0,0.0,0.0,5.0,4.84,0,혼합형 추세/휩쏘
U165,71577,71583,71672.0,2023-01-17 14:15:00,2023-01-17 15:45:00,2023-01-18 14:00:00,12378.192139851988,11998.513146807125,12416.08573798367,3.0673218573047834,0.0625,0.9895833333333334,True,-1.4336280703066806,0.14308225359225268,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U166,71673,71683,71889.0,2023-01-18 14:15:00,2023-01-18 16:45:00,2023-01-20 20:15:00,12580.662835751647,11208.939350442459,13018.9159200262,10.903427770204866,0.10416666666666667,2.25,True,-5.140186915887856,1.6422426194210749,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U167,71889,71890,71891.0,2023-01-20 20:15:00,2023-01-20 20:30:00,2023-01-20 20:45:00,13018.9159200262,12964.304558012896,13261.880755105793,0.41947703133483616,0.010416666666666666,0.020833333333333332,True,-0.20133584736826693,0.89573907604652,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
U168,71899,71900,71903.0,2023-01-20 22:45:00,2023-01-20 23:00:00,2023-01-20 23:45:00,13942.851003883909,13861.615054948023,13949.166603572525,0.5826351361945759,0.010416666666666666,0.041666666666666664,True,-0.2896272814770895,0.02251675511484308,100.0,0.0,100.0,0.0,0.0,0.0,5.0,5.0,0,혼합형 추세/휩쏘
