policy_name,family,segment,tc_bps,turnover_mean,turnover_total,q1_p,q5_p,p_tail_1pct,p_tail_5pct,cvar_1pct,cvar_5pct,final_equity,total_return_pct,cagr_pct,mdd_pct,calmar,event_count,event_mean_return,event_worst_return,event_loss_pct,event_bar_neg_pct,event_mean_worst_dd,event_worst_dd_min,cvar1_loss,cvar5_loss,event_worst_loss
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.00023274957651865297,352.29999999999995,-0.003456493583365009,-0.0016007885180811343,0.010000369968103464,0.05000052852586209,-0.005441696252673684,-0.002876302931595398,9.748044373233215,874.8044373233215,120.57761137487253,58.34555923918974,2.0666116315821097,459.0,-0.014872457578029406,-0.09658697202549593,0.8976034858387799,0.4782135076252723,-0.026621673790270892,-0.19020572658761947,0.005441696252673684,0.002876302931595398,0.09658697202549593
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.20_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.00023274957651865297,352.29999999999995,-0.003456493583365009,-0.0016007885180811343,0.010000369968103464,0.05000052852586209,-0.005441696252673684,-0.002876302931595398,9.748044373233215,874.8044373233215,120.57761137487253,58.34555923918974,2.0666116315821097,459.0,-0.014872457578029406,-0.09658697202549593,0.8976034858387799,0.4782135076252723,-0.026621673790270892,-0.19020572658761947,0.005441696252673684,0.002876302931595398,0.09658697202549593
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.30_rc0.30_vr1.40_hl30,C_dynamic,train,1.0,0.00023274957651865297,352.29999999999995,-0.003456493583365009,-0.0016007885180811343,0.010000369968103464,0.05000052852586209,-0.005441696252673684,-0.002876302931595398,9.748044373233215,874.8044373233215,120.57761137487253,58.34555923918974,2.0666116315821097,459.0,-0.014872457578029406,-0.09658697202549593,0.8976034858387799,0.4782135076252723,-0.026621673790270892,-0.19020572658761947,0.005441696252673684,0.002876302931595398,0.09658697202549593
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.0001848519202665885,279.80000000000007,-0.0034416758213200367,-0.001590317100331844,0.010000369968103464,0.05000052852586209,-0.00544211551380699,-0.002866430743327066,8.710876833884575,771.0876833884574,112.1233210416484,59.06546402720947,1.8982890067535396,459.0,-0.014983604453135959,-0.09661085608032449,0.9041394335511983,0.49015068990559185,-0.02665761683637767,-0.19020167247960362,0.00544211551380699,0.002866430743327066,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.0001848519202665885,279.80000000000007,-0.0034416758213200367,-0.001590317100331844,0.010000369968103464,0.05000052852586209,-0.00544211551380699,-0.002866430743327066,8.710876833884575,771.0876833884574,112.1233210416484,59.06546402720947,1.8982890067535396,459.0,-0.014983604453135959,-0.09661085608032449,0.9041394335511983,0.49015068990559185,-0.02665761683637767,-0.19020167247960362,0.00544211551380699,0.002866430743327066,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.20_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.0001848519202665885,279.80000000000007,-0.0034416758213200367,-0.001590317100331844,0.010000369968103464,0.05000052852586209,-0.00544211551380699,-0.002866430743327066,8.710876833884575,771.0876833884574,112.1233210416484,59.06546402720947,1.8982890067535396,459.0,-0.014983604453135959,-0.09661085608032449,0.9041394335511983,0.49015068990559185,-0.02665761683637767,-0.19020167247960362,0.00544211551380699,0.002866430743327066,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.45_ac0.30_rc0.30_vr1.40_hl60,C_dynamic,train,1.0,0.0001848519202665885,279.80000000000007,-0.0034416758213200367,-0.001590317100331844,0.010000369968103464,0.05000052852586209,-0.00544211551380699,-0.002866430743327066,8.710876833884575,771.0876833884574,112.1233210416484,59.06546402720947,1.8982890067535396,459.0,-0.014983604453135959,-0.09661085608032449,0.9041394335511983,0.49015068990559185,-0.02665761683637767,-0.19020167247960362,0.00544211551380699,0.002866430743327066,0.09661085608032449
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.20_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.00024153631897592823,365.5999999999999,-0.003456839476579555,-0.0016009244798790305,0.010000369968103464,0.05000052852586209,-0.005442313059917885,-0.002876443383747903,9.760078004443939,876.0078004443939,120.67217195324251,58.35643169297651,2.0678469956511414,459.0,-0.014865393606337738,-0.09658697202549593,0.8954248366013072,0.47824074074074074,-0.026616739212499938,-0.19020572658761947,0.005442313059917885,0.002876443383747903,0.09658697202549593
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.35_ac0.30_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.00024153631897592823,365.5999999999999,-0.003456839476579555,-0.0016009244798790305,0.010000369968103464,0.05000052852586209,-0.005442313059917885,-0.002876443383747903,9.760078004443939,876.0078004443939,120.67217195324251,58.35643169297651,2.0678469956511414,459.0,-0.014865393606337738,-0.09658697202549593,0.8954248366013072,0.47824074074074074,-0.026616739212499938,-0.19020572658761947,0.005442313059917885,0.002876443383747903,0.09658697202549593
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.20_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.00024153631897592823,365.5999999999999,-0.003456839476579555,-0.0016009244798790305,0.010000369968103464,0.05000052852586209,-0.005442313059917885,-0.002876443383747903,9.760078004443939,876.0078004443939,120.67217195324251,58.35643169297651,2.0678469956511414,459.0,-0.014865393606337738,-0.09658697202549593,0.8954248366013072,0.47824074074074074,-0.026616739212499938,-0.19020572658761947,0.005442313059917885,0.002876443383747903,0.09658697202549593
C_dyn_ddm0.10_ddd0.20_cm0.45_cd0.25_bc0.45_ac0.30_rc0.20_vr1.40_hl30,C_dynamic,train,1.0,0.00024153631897592823,365.5999999999999,-0.003456839476579555,-0.0016009244798790305,0.010000369968103464,0.05000052852586209,-0.005442313059917885,-0.002876443383747903,9.760078004443939,876.0078004443939,120.67217195324251,58.35643169297651,2.0678469956511414,459.0,-0.014865393606337738,-0.09658697202549593,0.8954248366013072,0.47824074074074074,-0.026616739212499938,-0.19020572658761947,0.005442313059917885,0.002876443383747903,0.09658697202549593
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.20_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.000189014061430561,286.1000000000001,-0.0034415355732076683,-0.0015904821228068045,0.010000369968103464,0.05000052852586209,-0.005442357310332848,-0.002866546374022168,8.71258161971675,771.2581619716749,112.13774262621303,59.0614054775777,1.8986636318498284,459.0,-0.014984419199745863,-0.09661085608032449,0.9041394335511983,0.490159767610748,-0.02665292852147323,-0.19020167247960362,0.005442357310332848,0.002866546374022168,0.09661085608032449
C_dyn_ddm0.12_ddd0.24_cm0.40_cd0.20_bc0.35_ac0.30_rc0.20_vr1.40_hl60,C_dynamic,train,1.0,0.000189014061430561,286.1000000000001,-0.0034415355732076683,-0.0015904821228068045,0.010000369968103464,0.05000052852586209,-0.005442357310332848,-0.002866546374022168,8.71258161971675,771.2581619716749,112.13774262621303,59.0614054775777,1.8986636318498284,459.0,-0.014984419199745863,-0.09661085608032449,0.9041394335511983,0.490159767610748,-0.02665292852147323,-0.19020167247960362,0.005442357310332848,0.002866546374022168,0.09661085608032449
