entry_time,exit_time,side,avg_entry,exit_price,quantity,num_entries,entry_scale_used,pnl,return_pct,reason
2023-04-27 15:44:00,2023-04-27 17:46:00,LONG,28952.0,29340.0,0.07572582688033933,1,0.44,28.492902525303997,2.8492902525303996,Take Profit
2023-04-27 19:10:00,2023-04-30 15:02:00,LONG,29207.44,29567.6,0.40601620801132027,5,0.48,141.42882754455883,14.142882754455883,Take Profit
2023-05-01 16:00:00,2023-05-02 16:00:00,SHORT,28161.8,28518.5,0.45070735818080887,1,0.52,-170.98580597265314,-17.098580597265315,Trend Up
2023-04-30 15:48:00,2023-05-03 22:17:00,LONG,28772.752,29166.5,0.45070735818080887,5,0.52,172.20689840402474,17.220689840402475,Take Profit
2023-05-04 05:08:00,2023-05-05 01:34:00,LONG,28804.300000000003,29150.0,0.3310404227779239,5,0.4,110.58074282473673,11.058074282473672,Take Profit
2023-05-05 05:09:00,2023-05-05 14:46:00,LONG,29054.9,29417.4,0.1482631810350074,2,0.44,52.0007962044785,5.20007962044785,Take Profit
2023-05-05 15:09:00,2023-05-05 16:03:00,LONG,29170.8,29579.0,0.08172225505635049,1,0.48,32.392119481077614,3.2392119481077613,Take Profit
2023-05-05 17:41:00,2023-05-06 00:36:00,LONG,29370.95,29753.8,0.35232175554267214,4,0.52,130.6932196894853,13.06932196894853,Take Profit
2023-05-08 04:00:00,2023-05-28 20:00:00,SHORT,28182.6,27533.9,0.4849426550365262,1,0.56,303.7745773464561,30.377457734645613,Trend Up
2023-05-31 08:00:00,2023-06-20 00:00:00,SHORT,27139.2,26814.1,0.4849426550365262,1,0.56,147.18915453238284,14.718915453238285,Trend Up
2023-05-06 01:06:00,2023-06-21 01:04:00,LONG,28370.7544,28725.8,0.4849426550365262,5,0.56,166.60460963501603,16.660460963501603,Take Profit
2023-06-21 02:33:00,2023-06-21 12:30:00,LONG,28759.4,29115.5,0.07432583604060977,1,0.4,25.601816662364882,2.5601816662364882,Take Profit
2023-06-21 17:10:00,2023-06-22 02:34:00,LONG,29952.649999999998,30324.5,0.15730826404145828,2,0.44,56.58696020264652,5.658696020264652,Take Profit
2023-06-22 03:26:00,2023-06-23 15:05:00,LONG,29997.94,30407.8,0.43001342520211755,5,0.48,171.01499756099577,17.101499756099578,Take Profit
2023-06-23 16:23:00,2023-06-23 17:04:00,LONG,30797.4,31178.2,0.09437142677054675,1,0.52,34.75970682696914,3.475970682696914,Take Profit
2023-06-23 18:17:00,2023-06-27 14:06:00,LONG,30537.76,30911.7,0.2028152535058028,2,0.56,73.33299018724223,7.333299018724223,Take Profit
2023-06-27 15:07:00,2023-06-29 10:35:00,LONG,30324.519999999997,30708.8,0.5180025591103063,5,0.6,192.69512862002716,19.269512862002717,Take Profit
2023-06-29 13:58:00,2023-06-30 02:38:00,LONG,30344.649999999998,30716.4,0.43168113747874254,4,0.6,155.17358666122328,15.517358666122327,Take Profit
2023-06-30 04:16:00,2023-06-30 04:41:00,LONG,30700.8,31106.9,0.11017488562483421,1,0.6,43.371141392388154,4.337114139238815,Take Profit
2023-06-30 04:59:00,2023-06-30 14:13:00,LONG,29845.995000000003,30224.5,0.4415736512051783,4,0.6,161.79929772107448,16.17992977210745,Take Profit
2023-06-30 14:49:00,2023-06-30 16:42:00,LONG,30000.0,30414.1,0.10797588664152091,1,0.6,43.399218892692105,4.339921889269211,Take Profit
2023-06-30 18:09:00,2023-07-02 22:27:00,LONG,30350.0,30723.0,0.10756305450403375,1,0.6,38.799155440593616,3.879915544059362,Take Profit
2023-07-02 22:43:00,2023-07-03 15:04:00,LONG,30528.5,30910.3,0.10767101915170325,1,0.6,39.77753771080627,3.9777537710806268,Take Profit
2023-07-03 16:07:00,2023-07-03 19:02:00,LONG,30902.1,31276.6,0.10711609704419102,1,0.6,38.774887414724596,3.8774887414724595,Take Profit
2023-07-03 20:16:00,2023-07-06 08:49:00,LONG,30855.18,31235.3,0.5347190244457892,5,0.6,196.57655191462422,19.65765519146242,Take Profit
2023-07-06 09:40:00,2023-07-10 19:50:00,LONG,30334.295999999995,30702.7,0.5521755030095523,5,0.6,196.6423524842338,19.66423524842338,Take Profit
2023-07-10 20:43:00,2023-07-13 15:44:00,LONG,30597.2,31006.4,0.32167006060735986,3,0.6,127.63785657364548,12.763785657364549,Take Profit
2023-07-13 18:31:00,2023-07-13 19:25:00,LONG,31111.7,31650.6,0.10853645045948512,1,0.6,57.11619564105111,5.711619564105111,Take Profit
2023-07-24 12:00:00,2023-08-02 00:00:00,SHORT,29242.8,29737.2,0.5407525636269724,1,0.6,-280.1055019382635,-28.01055019382635,Trend Up
2023-08-02 16:00:00,2023-08-08 20:00:00,SHORT,29292.0,29892.4,0.5407525636269724,1,0.6,-337.4694856123247,-33.74694856123247,Trend Up
2023-08-15 20:00:00,2023-09-18 12:00:00,SHORT,29150.3,27200.6,0.5407525636269724,1,0.6,1042.1165158484337,104.21165158484335,Trend Up
2023-09-22 00:00:00,2023-09-27 12:00:00,SHORT,26554.9,26785.1,0.5407525636269724,1,0.6,-136.01873684447256,-13.601873684447256,Trend Up
2023-09-27 16:00:00,2023-09-28 16:00:00,SHORT,26280.3,27080.0,0.5407525636269724,1,0.6,-443.98171274085195,-44.39817127408519,Trend Up
2023-10-11 16:00:00,2023-10-16 04:00:00,SHORT,26774.1,27228.4,0.5407525636269724,1,0.6,-257.34468578264136,-25.734468578264135,Trend Up
2023-07-13 19:48:00,2023-10-23 04:00:00,LONG,30396.584,30817.1,0.5407525636269724,5,0.6,220.72933471474022,22.07293347147402,Take Profit
2023-10-23 05:04:00,2023-10-23 15:10:00,LONG,30466.799999999996,30834.3,0.13081607306884607,2,0.4,46.46145803607072,4.646145803607072,Take Profit
2023-10-23 17:28:00,2023-10-23 19:01:00,LONG,30889.6,31274.2,0.0718633195290569,1,0.44,26.739645559829192,2.6739645559829195,Take Profit
2023-10-23 23:11:00,2023-10-23 23:16:00,LONG,32726.2,33131.7,0.07437590284457457,1,0.48,29.173748563364484,2.917374856336448,Take Profit
2023-10-24 03:47:00,2023-10-24 05:28:00,LONG,34155.825,34573.5,0.3082291732757573,4,0.52,124.47699541905304,12.447699541905303,Take Profit
2023-10-24 05:43:00,2023-10-24 11:04:00,LONG,34101.86,34512.0,0.4258412459146333,5,0.56,168.77587536782514,16.877587536782514,Take Profit
2023-10-24 14:20:00,2023-10-24 16:32:00,LONG,33764.72,34205.3,0.47284948773272545,5,0.6,201.8584438721873,20.185844387218733,Take Profit
2023-10-24 18:09:00,2023-10-24 21:53:00,LONG,33592.6,34002.9,0.09962592965023392,1,0.6,39.521490726169695,3.9521490726169692,Take Profit
2023-10-24 23:18:00,2023-10-25 01:28:00,LONG,33867.299999999996,34347.8,0.39643912175972623,4,0.6,185.04227333899985,18.504227333899983,Take Profit
2023-10-25 02:22:00,2023-10-25 11:17:00,LONG,33925.3,34356.3,0.40824575689573367,4,0.6,170.34359574300646,17.034359574300645,Take Profit
2023-10-25 14:06:00,2023-10-25 14:58:00,LONG,34342.9,34780.9,0.10413473905539587,1,0.6,44.162255728018664,4.416225572801866,Take Profit
2023-10-25 16:29:00,2023-10-29 17:36:00,LONG,34248.08000000001,34677.0,0.5201910930295873,5,0.6,215.9048970090511,21.59048970090511,Take Profit
2023-10-29 19:04:00,2023-10-30 12:29:00,LONG,34411.25,34835.7,0.2155338871917569,2,0.6,88.48004888492224,8.848004888492223,Take Profit
2023-10-30 12:52:00,2023-11-01 12:55:00,LONG,34374.350000000006,34807.8,0.43670758250637404,4,0.6,183.21056956124042,18.321056956124043,Take Profit
2023-11-01 13:31:00,2023-11-01 18:36:00,LONG,34280.36,34715.1,0.5613846592883645,5,0.6,236.26095694475782,23.626095694475783,Take Profit
2023-11-01 22:40:00,2023-11-02 02:19:00,LONG,35225.5,35651.4,0.11417764559317958,1,0.6,47.00002209249508,4.700002209249508,Take Profit
2023-11-02 03:28:00,2023-11-04 22:42:00,LONG,34596.608,35037.3,0.5679627281881467,5,0.6,242.3366784121537,24.23366784121537,Take Profit
2023-11-05 00:09:00,2023-11-05 23:01:00,LONG,34689.0,35215.7,0.4447752461368903,4,0.6,227.99789348614567,22.799789348614567,Take Profit
2023-11-06 00:01:00,2023-11-07 18:11:00,LONG,34790.36666666667,35249.9,0.34516557355941857,3,0.6,153.74826578910645,15.374826578910644,Take Profit
2023-11-07 22:03:00,2023-11-08 19:16:00,LONG,35307.5,35761.0,0.2323870573874163,2,0.6,102.06337310150074,10.206337310150074,Take Profit
2023-11-08 20:36:00,2023-11-08 23:45:00,LONG,35518.2,36110.4,0.11747194185768753,1,0.6,67.87010044441993,6.787010044441994,Take Profit
2023-11-09 05:30:00,2023-11-09 10:21:00,LONG,36534.3,36983.8,0.1152920026247745,1,0.6,50.11818063316649,5.011818063316649,Take Profit
2023-11-09 11:13:00,2023-11-09 13:51:00,LONG,36661.2,37133.1,0.11568559165677722,1,0.6,52.87372484541323,5.287372484541323,Take Profit
2023-11-09 15:26:00,2023-11-10 02:52:00,LONG,36427.91,36877.6,0.22880980001754714,2,0.6,99.51829645743881,9.95182964574388,Take Profit
2023-11-10 03:25:00,2023-11-10 11:32:00,LONG,36672.4,37123.0,0.21412315377591168,2,0.6,93.30433555637622,9.33043355563762,Take Profit
2023-11-10 12:13:00,2023-11-10 16:07:00,LONG,36907.1,37378.0,0.10812908065932834,1,0.6,49.30132457172412,4.930132457172412,Take Profit
2023-11-10 17:39:00,2023-11-15 11:35:00,LONG,35774.659999999996,36207.9,0.43242339250395734,4,0.6,181.0802533870391,18.10802533870391,Take Profit
2023-11-15 20:34:00,2023-11-15 22:43:00,LONG,37424.9,37880.1,0.10207894431701363,1,0.6,44.91963120565514,4.491963120565514,Take Profit
2023-11-16 01:16:00,2023-11-17 02:26:00,LONG,36165.8,36602.1,0.5104332859038031,5,0.6,215.22887057023522,21.52288705702352,Take Profit
2023-11-17 02:45:00,2023-11-17 17:08:00,LONG,36185.2,36625.7,0.5049979468076617,5,0.6,215.05323424861763,21.505323424861764,Take Profit
2023-11-17 20:37:00,2023-11-18 16:11:00,LONG,36359.4,36807.7,0.10475776643145544,1,0.6,45.42054971542938,4.542054971542938,Take Profit
2023-11-18 16:35:00,2023-11-19 19:47:00,LONG,36504.75,36954.7,0.4183662188256292,4,0.6,182.05964091785646,18.205964091785646,Take Profit
2023-11-19 20:18:00,2023-11-19 23:07:00,LONG,36858.3,37366.0,0.10691860826640297,1,0.6,52.68452913025951,5.268452913025952,Take Profit
2023-11-20 00:04:00,2023-11-20 16:00:00,LONG,37047.35,37530.3,0.42591900471232835,4,0.6,199.3036361167988,19.93036361167988,Take Profit
2023-11-20 16:53:00,2023-11-20 17:47:00,LONG,37092.65,37687.0,0.21941926776940945,2,0.6,127.1041402209779,12.71041402209779,Take Profit
2023-11-20 18:13:00,2023-11-22 19:08:00,LONG,36980.44,37425.6,0.11112673697122932,1,0.6,47.805584307235854,4.780558430723585,Take Profit
2023-11-22 22:28:00,2023-11-24 10:24:00,LONG,37304.700000000004,37758.9,0.31014199221984134,3,0.6,136.18224467823913,13.618224467823914,Take Profit
2023-11-24 11:56:00,2023-11-24 15:26:00,LONG,37724.1,38211.9,0.10494549472578951,1,0.6,49.588345627275466,4.958834562727547,Take Profit
2023-11-24 16:18:00,2023-11-28 19:41:00,LONG,37836.32,38305.9,0.5223856583659079,5,0.6,237.2976763391445,23.72976763391445,Take Profit
2023-11-28 21:44:00,2023-11-29 08:57:00,LONG,37865.2,38350.2,0.2172842009717551,2,0.6,102.04968044565842,10.204968044565843,Take Profit
2023-11-29 09:30:00,2023-12-01 09:06:00,LONG,37925.54,38385.5,0.5481058218616631,5,0.6,243.69102741346174,24.369102741346175,Take Profit
2023-12-01 12:21:00,2023-12-01 16:33:00,LONG,38365.0,38881.2,0.22485020286168542,2,0.6,112.57069643419905,11.257069643419905,Take Profit
2023-12-01 21:55:00,2023-12-02 19:08:00,LONG,38786.0,39430.7,0.11322036662683999,1,0.6,71.20742704018222,7.120742704018222,Take Profit
2023-12-02 22:08:00,2023-12-03 15:50:00,LONG,39305.74999999999,39797.0,0.44940992420302134,4,0.6,213.61855856333446,21.361855856333445,Take Profit
2023-12-03 17:00:00,2023-12-03 22:33:00,LONG,39550.850000000006,40197.9,0.22982428171839142,2,0.6,145.0124200882491,14.501242008824908,Take Profit
2023-12-03 23:31:00,2023-12-04 01:15:00,LONG,39790.0,40308.5,0.11665728228733542,1,0.6,58.605888840751795,5.860588884075179,Take Profit
2023-12-04 02:23:00,2023-12-04 05:09:00,LONG,40496.5,41193.9,0.11546288605520467,1,0.6,78.62127010215211,7.862127010215211,Take Profit
2023-12-04 07:43:00,2023-12-04 10:36:00,LONG,41410.1,41913.3,0.1140275760003539,1,0.6,55.466967442908334,5.546696744290833,Take Profit
2023-12-04 11:11:00,2023-12-04 22:09:00,LONG,41571.72000000001,42115.6,0.5686202107249926,5,0.6,299.6820476703796,29.96820476703796,Take Profit
2023-12-04 22:46:00,2023-12-05 14:58:00,LONG,41699.259999999995,42215.0,0.5870216902901247,5,0.6,292.838118287993,29.2838118287993,Take Profit
2023-12-05 19:47:00,2023-12-05 21:46:00,LONG,43616.4,44187.0,0.11688273899058345,1,0.6,64.62741183291598,6.462741183291598,Take Profit
2023-12-05 22:00:00,2023-12-05 22:28:00,LONG,43824.5,44380.1,0.11718461643549558,1,0.6,63.02750689321359,6.30275068932136,Take Profit
2023-12-05 23:07:00,2023-12-08 20:54:00,LONG,43791.22000000001,44351.5,0.585613812656226,5,0.6,317.71856655021634,31.771856655021637,Take Profit
2023-12-08 22:32:00,2023-12-11 03:38:00,LONG,41921.3496,42451.5,0.602845244972371,5,0.6,309.3619737934218,30.93619737934218,Take Profit
2023-12-11 04:24:00,2023-12-11 09:19:00,LONG,41863.700000000004,42383.3,0.2430487441285952,2,0.6,122.16764431440751,12.216764431440751,Take Profit
2023-12-11 11:24:00,2023-12-11 22:18:00,LONG,40818.28666666667,41328.4,0.3672114844015371,3,0.6,181.2489691015737,18.12489691015737,Take Profit
2023-12-11 22:58:00,2023-12-12 00:47:00,LONG,41264.7,41787.0,0.11867653577617153,1,0.6,60.001100075703185,6.000110007570319,Take Profit
2023-12-12 01:24:00,2023-12-12 07:49:00,LONG,41503.33333333333,42026.5,0.35512848069970465,3,0.6,179.82146064841342,17.98214606484134,Take Profit
2023-12-12 09:33:00,2023-12-13 16:08:00,LONG,41576.560000000005,42086.8,0.6014939021086606,5,0.6,296.780267188215,29.678026718821503,Take Profit
2023-12-13 16:33:00,2023-12-13 19:10:00,LONG,41964.9,42473.6,0.12411321678522455,1,0.6,61.0277793288638,6.10277793288638,Take Profit
2023-12-13 22:43:00,2023-12-14 17:33:00,LONG,42616.619999999995,43132.3,0.6094283602543039,5,0.6,303.7555980707454,30.37555980707454,Take Profit
2023-12-14 18:08:00,2023-12-18 20:43:00,LONG,41432.208,41936.7,0.6292301163972592,5,0.6,306.8864260325583,30.68864260325583,Take Profit
2023-12-19 04:32:00,2023-12-20 13:18:00,LONG,42708.82000000001,43242.0,0.604344671057803,5,0.6,311.77126280824257,31.177126280824258,Take Profit
2023-12-20 15:42:00,2023-12-21 11:12:00,LONG,43626.82,44150.7,0.6105268083055397,5,0.6,309.0607099529224,30.90607099529224,Take Profit
2023-12-21 13:02:00,2023-12-22 06:34:00,LONG,43845.23333333334,44449.1,0.3788538672579783,3,0.6,222.0413366023945,22.20413366023945,Take Profit
2023-12-22 07:01:00,2023-12-27 10:29:00,LONG,42552.12666666666,43100.4,0.38944814266075034,3,0.6,206.8098830459128,20.68098830459128,Take Profit
2023-12-27 11:20:00,2023-12-27 20:36:00,LONG,42907.65,43436.0,0.5002294544268394,4,0.6,255.6050456134262,25.56050456134262,Take Profit
2023-12-27 22:41:00,2023-12-31 07:32:00,LONG,42176.975,42689.6,0.5099236729795517,4,0.6,252.69224780913154,25.269224780913152,Take Profit
2023-12-31 08:24:00,2024-01-01 01:38:00,LONG,42272.86666666667,42811.3,0.37147712585904813,3,0.6,193.65429966205807,19.36542996620581,Take Profit
2024-01-01 02:02:00,2024-01-01 18:07:00,LONG,42510.950000000004,43041.3,0.25195157438729826,2,0.6,129.28478815683286,12.928478815683286,Take Profit
2024-01-01 21:27:00,2024-01-01 23:32:00,LONG,43569.649999999994,44108.5,0.24926714989807025,2,0.6,129.91968369006497,12.991968369006496,Take Profit
2024-01-02 05:04:00,2024-01-02 08:17:00,LONG,45160.3,45710.6,0.12223098479821909,1,0.6,65.02881027297244,6.502881027297244,Take Profit
2024-01-02 11:38:00,2024-01-03 16:03:00,LONG,42990.3162,43526.9,0.6116482250220692,5,0.6,317.5512683953119,31.755126839531194,Take Profit
2024-01-04 01:18:00,2024-01-04 05:37:00,LONG,42720.6,43239.3,0.12484821734661142,1,0.6,62.59943052796176,6.259943052796175,Take Profit
2024-01-04 07:18:00,2024-01-04 13:51:00,LONG,42917.35,43442.6,0.24953450934213173,2,0.6,126.73182988173608,12.673182988173606,Take Profit
2024-01-04 16:07:00,2024-01-04 19:19:00,LONG,43831.0,44357.5,0.12418925422811772,1,0.6,63.18215241333449,6.31821524133345,Take Profit
2024-01-04 19:46:00,2024-01-04 20:38:00,LONG,43942.1,44516.6,0.12470824316798995,1,0.6,69.42425090888537,6.942425090888536,Take Profit
2024-01-04 22:33:00,2024-01-05 20:54:00,LONG,43589.17777777778,44126.5,0.22416628025672314,2,0.6,116.49285450853156,11.649285450853156,Take Profit
2024-01-06 00:46:00,2024-01-07 13:19:00,LONG,43751.1,44306.6,0.2381577851428191,2,0.6,128.07586495755248,12.807586495755249,Take Profit
2024-01-07 15:21:00,2024-01-08 11:55:00,LONG,44006.76,44613.1,0.5996156075989206,5,0.6,352.87064308617886,35.287064308617886,Take Profit
2024-01-08 12:29:00,2024-01-08 12:58:00,LONG,44504.9,45115.6,0.12393289885049956,1,0.6,73.44929849144788,7.344929849144788,Take Profit
2024-01-08 13:35:00,2024-01-08 17:53:00,LONG,44923.3,45500.6,0.12373016007376249,1,0.6,69.17750280200165,6.917750280200166,Take Profit
2024-01-08 19:28:00,2024-01-09 13:52:00,LONG,46324.64,46924.9,0.5999960983241645,5,0.6,348.8917552143635,34.88917552143635,Take Profit
2024-01-09 18:09:00,2024-01-09 21:11:00,LONG,46567.0,47637.0,0.12457757514905315,1,0.6,130.9242046305367,13.092420463053669,Take Profit
2024-01-09 23:17:00,2024-01-10 17:42:00,LONG,45592.18,46152.7,0.639373998068098,5,0.6,346.57837886887324,34.65783788688733,Take Profit
2024-01-10 20:10:00,2024-01-10 20:58:00,LONG,45599.2,46208.9,0.13332069628550053,1,0.6,78.82138743623543,7.882138743623543,Take Profit
2024-01-10 21:39:00,2024-01-10 21:58:00,LONG,45278.0,45921.0,0.1352787422240594,1,0.6,84.49937720140177,8.449937720140177,Take Profit
2024-01-10 23:27:00,2024-01-11 11:13:00,LONG,46379.100000000006,46977.1,0.5271166159156616,4,0.6,305.31077232654917,30.53107723265492,Take Profit
2024-01-11 13:31:00,2024-01-11 14:01:00,LONG,46875.3,47448.7,0.1355020579560267,1,0.6,75.12512143304969,7.512512143304968,Take Profit
2024-01-11 15:06:00,2024-01-11 20:03:00,LONG,46278.299999999996,46852.0,0.5326279335351174,4,0.6,295.5867718923042,29.55867718923042,Take Profit
2024-01-13 00:00:00,2024-01-28 08:00:00,SHORT,42822.3,42398.0,0.6533226096645777,1,0.6,254.93424376372292,25.493424376372293,Trend Up
2024-01-28 20:00:00,2024-01-29 16:00:00,SHORT,41786.2,42633.4,0.6533226096645777,1,0.6,-575.556208259369,-57.555620825936906,Trend Up
2024-02-01 04:00:00,2024-02-01 16:00:00,SHORT,41965.6,42538.3,0.6533226096645777,1,0.6,-396.2411819448403,-39.62411819448403,Trend Up
2024-01-11 20:32:00,2024-02-08 02:05:00,LONG,44154.003600000004,44725.9,0.6533226096645777,5,0.6,361.944671822737,36.1944671822737,Take Profit
2024-02-08 03:30:00,2024-02-08 14:12:00,LONG,44589.0,45148.6,0.0805668789973975,1,0.4,43.630232769702765,4.363023276970276,Take Profit
2024-02-08 14:31:00,2024-02-08 15:31:00,LONG,44876.5,45417.9,0.08846949439014233,1,0.44,46.290144803118366,4.629014480311837,Take Profit
2024-02-08 16:49:00,2024-02-09 02:18:00,LONG,45071.6,45804.7,0.09657047106357532,1,0.48,69.02645975433663,6.902645975433663,Take Profit
2024-02-09 04:17:00,2024-02-09 08:57:00,LONG,45927.4,46537.6,0.10343040396683716,1,0.52,61.1878713935049,6.11878713935049,Take Profit
2024-02-09 14:17:00,2024-02-09 18:24:00,LONG,47334.4,48128.8,0.10877707471923106,1,0.56,84.31838412745854,8.431838412745854,Take Profit
2024-02-09 18:55:00,2024-02-10 20:45:00,LONG,47349.280000000006,47958.6,0.5845455733148824,5,0.6,344.96171379926807,34.49617137992681,Take Profit
2024-02-10 21:11:00,2024-02-11 03:36:00,LONG,47764.3,48410.3,0.12072542906703812,1,0.6,75.65088548180101,7.565088548180102,Take Profit
2024-02-11 06:25:00,2024-02-12 00:30:00,LONG,48150.1,48780.1,0.12067206953109193,1,0.6,73.66884555701446,7.3668845557014455,Take Profit
2024-02-12 01:03:00,2024-02-12 14:56:00,LONG,48147.46666666667,48725.5,0.3623593828872472,3,0.6,202.39334511057592,20.239334511057592,Take Profit
2024-02-12 16:16:00,2024-02-12 17:19:00,LONG,49487.1,50120.0,0.12064614486368795,1,0.6,73.93823117200107,7.393823117200108,Take Profit
2024-02-12 18:39:00,2024-02-13 01:36:00,LONG,49726.4,50368.4,0.12092888026292868,1,0.6,75.1999434437461,7.5199943443746085,Take Profit
2024-02-13 02:41:00,2024-02-14 08:53:00,LONG,49556.200000000004,50181.7,0.606023443546551,5,0.6,366.90314928355525,36.69031492835553,Take Profit
2024-02-14 10:23:00,2024-02-14 14:31:00,LONG,51274.8,51920.4,0.12228168200948958,1,0.6,76.40548836828408,7.640548836828407,Take Profit
2024-02-14 15:11:00,2024-02-15 00:21:00,LONG,51386.75,52116.6,0.2451039734960497,2,0.6,173.77954075804985,17.377954075804986,Take Profit
2024-02-15 01:10:00,2024-02-15 11:34:00,LONG,51839.600000000006,52495.7,0.49283205709755556,4,0.6,312.9984871337914,31.29984871337914,Take Profit
2024-02-15 14:02:00,2024-02-15 14:33:00,LONG,52150.0,52787.9,0.1265046924400929,1,0.6,78.02617648591209,7.802617648591209,Take Profit
2024-02-15 15:03:00,2024-02-16 13:02:00,LONG,51845.82000000001,52484.4,0.6328712490888505,5,0.6,390.8525751288831,39.085257512888305,Take Profit
2024-02-16 14:18:00,2024-02-18 22:12:00,LONG,51527.43999999999,52149.3,0.6601985677520782,5,0.6,396.77952407460793,39.67795240746079,Take Profit
2024-02-18 23:28:00,2024-02-20 13:34:00,LONG,51866.539999999986,52749.3,0.680083013176858,5,0.6,586.0005195572264,58.60005195572264,Take Profit
2024-02-20 14:09:00,2024-02-20 22:49:00,LONG,51700.920000000006,52326.0,0.7093360439382835,5,0.6,428.5450872108925,42.85450872108925,Take Profit
2024-02-20 22:59:00,2024-02-26 15:31:00,LONG,51916.939999999995,52613.8,0.7367138020376135,5,0.6,497.8818550328785,49.78818550328785,Take Profit
2024-02-26 18:34:00,2024-02-26 19:15:00,LONG,53454.8,54352.5,0.14928503801821866,1,0.6,130.76757261740036,13.076757261740035,Take Profit
2024-02-26 20:21:00,2024-02-27 01:43:00,LONG,54373.7,55062.8,0.14816992761909994,1,0.6,98.84043668612064,9.884043668612064,Take Profit
2024-02-27 03:47:00,2024-02-27 09:39:00,LONG,55979.1,56655.0,0.5765991663650338,4,0.6,376.65648623796284,37.66564862379628,Take Profit
2024-02-27 10:36:00,2024-02-27 12:33:00,LONG,56502.0,57318.9,0.14746672994294302,1,0.6,117.08451939161974,11.708451939161973,Take Profit
2024-02-27 12:58:00,2024-02-27 19:34:00,LONG,56585.04999999999,57277.7,0.2956586496892775,2,0.6,198.01410473155764,19.801410473155766,Take Profit
2024-02-27 20:04:00,2024-02-28 07:35:00,LONG,57000.7,57715.7,0.2979883034609492,2,0.6,206.18219556415423,20.618219556415422,Take Profit
2024-02-28 09:20:00,2024-02-28 13:06:00,LONG,58925.6,59929.4,0.14653804545187465,1,0.6,143.58211516815078,14.358211516815079,Take Profit
2024-02-28 14:26:00,2024-02-28 14:56:00,LONG,60145.4,60908.3,0.14496402315122378,1,0.6,107.06124837754817,10.706124837754817,Take Profit
2024-02-28 17:25:00,2024-02-28 17:56:00,LONG,60888.799999999996,61668.5,0.2841280740348165,2,0.6,214.5259584715012,21.45259584715012,Take Profit
2024-02-28 18:23:00,2024-02-28 18:29:00,LONG,59481.7,60332.5,0.14972044997633363,1,0.6,123.76895522058622,12.376895522058621,Take Profit
2024-02-28 20:06:00,2024-02-28 22:08:00,LONG,60267.9,61031.4,0.2961097302693423,2,0.6,218.8509825038587,21.885098250385866,Take Profit
2024-02-29 00:03:00,2024-02-29 04:46:00,LONG,61737.825,62551.4,0.5858035520794865,4,0.6,461.9379919600529,46.193799196005294,Take Profit
2024-02-29 05:19:00,2024-02-29 05:57:00,LONG,61905.6,62711.8,0.15141217242064695,1,0.6,118.27036145576257,11.827036145576256,Take Profit
2024-02-29 08:24:00,2024-02-29 11:36:00,LONG,62663.35,63428.0,0.3005825439166446,2,0.6,222.21430236764473,22.221430236764473,Take Profit
2024-02-29 12:05:00,2024-02-29 14:32:00,LONG,62636.8,63449.9,0.1527980687769714,1,0.6,120.36210084891844,12.036210084891845,Take Profit
2024-02-29 15:56:00,2024-03-01 20:54:00,LONG,62009.20000000001,62827.2,0.614120059826537,4,0.6,486.9168314090047,48.69168314090047,Take Profit
2024-03-02 01:11:00,2024-03-03 12:25:00,LONG,61782.46666666667,62579.1,0.4791417775798068,3,0.6,369.7066069273214,36.97066069273214,Take Profit
2024-03-03 13:19:00,2024-03-03 16:49:00,LONG,62073.5,62856.5,0.16332947768530737,1,0.6,123.78045330194506,12.378045330194507,Take Profit
2024-03-03 20:07:00,2024-03-04 00:15:00,LONG,62640.0,63402.7,0.16299915998276102,1,0.6,120.18562458259575,12.018562458259575,Take Profit
2024-03-04 00:49:00,2024-03-04 00:51:00,LONG,62492.7,63391.9,0.16449806604448505,1,0.6,143.74552300604753,14.374552300604753,Take Profit
2024-03-04 02:10:00,2024-03-04 02:39:00,LONG,63172.0,63960.0,0.164055410987649,1,0.6,125.0784702235594,12.507847022355941,Take Profit
2024-03-04 03:39:00,2024-03-04 07:47:00,LONG,63512.2,64375.2,0.16431911058071363,1,0.6,137.57616218817364,13.757616218817365,Take Profit
2024-03-04 09:05:00,2024-03-04 09:33:00,LONG,64861.6,65667.9,0.16213459439738917,1,0.6,126.47030813004285,12.647030813004283,Take Profit
2024-03-04 10:06:00,2024-03-04 14:35:00,LONG,64996.2,65824.3,0.16292748620125191,1,0.6,130.6304162312748,13.06304162312748,Take Profit
2024-03-04 18:12:00,2024-03-04 19:38:00,LONG,66461.0,67292.1,0.16047763663167422,1,0.6,129.05341293579247,12.905341293579248,Take Profit
2024-03-04 23:27:00,2024-03-05 01:49:00,LONG,67810.6,68697.4,0.15838787055311723,1,0.6,136.10602964708823,13.610602964708823,Take Profit
2024-03-05 02:12:00,2024-03-05 08:59:00,LONG,66146.075,66962.1,0.6351658345022597,4,0.6,501.2983848491025,50.12983848491025,Take Profit
2024-03-05 09:31:00,2024-03-05 10:32:00,LONG,66383.90000000001,67222.8,0.6180508932654175,4,0.6,501.8640497252342,50.18640497252343,Take Profit
2024-03-05 15:05:00,2024-03-05 15:16:00,LONG,67617.1,68432.4,0.15672287918249816,1,0.6,123.48619429454158,12.348619429454159,Take Profit
