side,threshold_pct,hold_hours,events,tp_pct,sl_pct,expectancy_pct,median_return_pct,win_rate_pct,tp_hit_rate_pct,stop_hit_rate_pct,timeout_rate_pct,avg_hold_hours,profit_factor
long,4.0,24,610,3.0,1.5,0.03481420497853748,-0.43182486358765754,45.57377049180328,20.327868852459016,47.704918032786885,31.967213114754102,13.093032786885246,1.0447145957083783
long,4.0,24,610,3.0,2.0,0.0836454631445977,0.10540733929787167,51.967213114754095,23.60655737704918,39.01639344262295,37.37704918032787,15.127459016393443,1.0979664865798413
long,4.0,24,610,3.0,3.0,0.06011784424657758,0.24238312865482398,57.049180327868854,24.59016393442623,25.245901639344265,50.1639344262295,17.727868852459018,1.0642567058662475
long,4.0,24,610,3.0,4.0,0.04513531964058214,0.27625592212784605,58.19672131147541,25.08196721311475,14.918032786885247,60.0,19.068852459016394,1.0464322360305744
long,4.0,24,610,3.0,5.0,0.11263271656111559,0.30960733225481546,59.50819672131148,25.40983606557377,7.540983606557377,67.04918032786885,19.96762295081967,1.12212559354057
long,4.0,24,610,3.0,6.0,0.12963434061816803,0.32164233767276956,60.0,25.73770491803279,5.245901639344262,69.01639344262294,20.345081967213115,1.1414304302066836
long,4.0,24,610,3.0,8.0,0.20022562596764337,0.3487286626157516,60.983606557377044,26.721311475409838,2.2950819672131146,70.98360655737706,20.664754098360657,1.2289013768222408
long,4.0,24,610,4.0,1.0,-0.06351486144525306,-1.08,34.42622950819672,8.19672131147541,62.78688524590164,29.016393442622952,11.325819672131148,0.907178503691895
long,4.0,24,610,4.0,1.5,0.03211596314424179,-0.5768012407627231,44.59016393442623,11.147540983606557,48.52459016393443,40.32786885245901,14.3827868852459,1.0405321895246133
long,4.0,24,610,4.0,2.0,0.08867800456159129,0.047848712755929126,50.98360655737705,12.622950819672132,39.18032786885246,48.19672131147541,16.56106557377049,1.1028304056935267
long,4.0,24,610,4.0,3.0,0.05958845470695353,0.22753722614244026,56.0655737704918,12.950819672131148,25.40983606557377,61.63934426229508,19.209426229508196,1.0630044084720467
long,4.0,24,610,4.0,4.0,0.047884618625548325,0.24902467832215397,57.213114754098356,13.442622950819672,15.081967213114755,71.47540983606558,20.57704918032787,1.0486680957518648
long,4.0,24,610,4.0,5.0,0.11810006430678896,0.27625592212784605,58.524590163934434,13.77049180327869,7.540983606557377,78.68852459016394,21.479508196721312,1.1263557443600605
long,4.0,24,610,4.0,6.0,0.13434018437482112,0.28922249417289386,59.01639344262295,13.934426229508196,5.245901639344262,80.81967213114754,21.877868852459017,1.1446091632285835
long,4.0,24,610,4.0,8.0,0.18806852188731457,0.32164233767276956,60.0,13.934426229508196,2.2950819672131146,83.77049180327869,22.270491803278688,1.2119994251271202
long,4.0,24,610,5.0,1.0,-0.13907637741387444,-1.08,34.26229508196722,3.278688524590164,62.95081967213115,33.77049180327869,11.981967213114753,0.797276391336185
long,4.0,24,610,5.0,1.5,-0.07097406787048542,-0.7400620673059887,44.09836065573771,3.934426229508197,48.85245901639344,47.21311475409836,15.237295081967213,0.9111627173615588
long,4.0,24,610,5.0,2.0,-0.001297272354775237,0.012343259096117068,50.49180327868853,5.409836065573771,39.50819672131147,55.08196721311476,17.423360655737707,0.9985098687442944
long,4.0,24,610,5.0,3.0,-0.035167738074883194,0.2023391418777188,55.57377049180327,5.409836065573771,25.40983606557377,69.18032786885246,20.087704918032788,0.9630362771654493
long,4.0,24,610,5.0,4.0,-0.04579024423892364,0.23002059089020316,56.72131147540984,5.737704918032787,15.081967213114755,79.18032786885246,21.475409836065573,0.9537253319381114
long,4.0,24,610,5.0,5.0,0.02770388996690721,0.24902467832215397,58.032786885245905,6.065573770491803,7.540983606557377,86.39344262295083,22.38360655737705,1.029463035704333
long,4.0,24,610,5.0,6.0,0.045583354297234396,0.2668106599335274,58.524590163934434,6.229508196721312,5.245901639344262,88.52459016393442,22.783196721311477,1.048772178013643
long,4.0,24,610,5.0,8.0,0.09931169180972792,0.28922249417289386,59.50819672131148,6.229508196721312,2.2950819672131146,91.47540983606557,23.175819672131148,1.1112426928764318
long,4.0,24,610,6.0,1.0,-0.12970499834195937,-1.08,34.26229508196722,2.1311475409836063,62.95081967213115,34.91803278688524,12.07827868852459,0.8109365097469603
long,4.0,24,610,6.0,1.5,-0.05504531174939005,-0.7400620673059887,44.09836065573771,2.7868852459016393,48.85245901639344,48.36065573770492,15.36639344262295,0.9311005263679524
