timestamp,raw_equity,managed_total_equity,managed_active_equity,vault_balance
2022-08-06 16:00:00,65314.19706234719,13220.103538201254,2240.011218485201,10980.092319716054
2022-08-06 16:15:00,65314.19706234719,13220.103538201254,2240.011218485201,10980.092319716054
2022-08-06 16:30:00,65464.98087259992,13225.274809406037,2245.182489689984,10980.092319716054
2022-08-06 16:45:00,65291.30318539782,13219.318371369114,2239.2260516530605,10980.092319716054
2022-08-06 17:00:00,64297.39314818218,13185.231300966903,2205.13898125085,10980.092319716054
2022-08-06 17:15:00,63890.82947132271,13171.287821016833,2191.195501300779,10980.092319716054
2022-08-06 17:30:00,65132.62493481772,13213.876352980835,2233.7840332647806,10980.092319716054
2022-08-06 17:45:00,65204.464341796775,13216.340152350653,2236.247832634599,10980.092319716054
2022-08-06 18:00:00,64584.75077609837,13195.086498446177,2214.9941787301227,10980.092319716054
2022-08-06 18:15:00,64600.53965675311,13195.62799281317,2215.535673097116,10980.092319716054
2022-08-06 18:30:00,64943.94781099362,13207.405495295268,2227.313175579214,10980.092319716054
2022-08-06 18:45:00,65323.67039074004,13220.42843482145,2240.336115105397,10980.092319716054
2022-08-06 19:00:00,65449.191991945176,13224.733315039044,2244.640995322991,10980.092319716054
2022-08-06 19:15:00,65251.83098376098,13217.964635451632,2237.8723157355785,10980.092319716054
2022-08-06 19:30:00,65179.20213274918,13215.473761363464,2235.38144164741,10980.092319716054
2022-08-06 19:45:00,65354.45870801676,13221.484348837086,2241.392029121033,10980.092319716054
2022-08-06 20:00:00,65485.50641745108,13225.978752083129,2245.886432367075,10980.092319716054
2022-08-06 20:15:00,64935.26392663352,13207.107673393422,2227.0153536773682,10980.092319716054
2022-08-06 20:30:00,64923.42226614246,13206.701552618177,2226.6092329021235,10980.092319716054
2022-08-06 20:45:00,64895.79172499667,13205.75393747594,2225.6616177598858,10980.092319716054
2022-08-06 21:00:00,65420.77200676667,13223.758625178458,2243.666305462404,10980.092319716054
2022-08-06 21:15:00,65533.66250344801,13227.630309902457,2247.5379901864035,10980.092319716054
2022-08-06 21:30:00,65425.508670963085,13223.921073488556,2243.828753772502,10980.092319716054
2022-08-06 21:45:00,65343.40649155845,13221.105302780192,2241.012983064138,10980.092319716054
2022-08-06 22:00:00,65401.82534998098,13223.108831938067,2243.016512222013,10980.092319716054
2022-08-06 22:15:00,65291.30318539782,13219.318371369114,2239.2260516530614,10980.092319716054
2022-08-06 22:30:00,65153.15047966888,13214.580295657926,2234.4879759418727,10980.092319716054
2022-08-06 22:45:00,65147.62437143973,13214.390772629478,2234.2984529134255,10980.092319716054
2022-08-06 23:00:00,65101.04717350824,13212.793364246849,2232.7010445307956,10980.092319716054
2022-08-06 23:15:00,65007.10333361257,13209.57147276324,2229.4791530471875,10980.092319716054
2022-08-06 23:30:00,63729.7828886444,13165.764578473505,2185.672258757452,10980.092319716054
2022-08-06 23:45:00,63709.25734379325,13165.060635796415,2184.9683160803615,10980.092319716054
2022-08-07 00:00:00,63384.795846338406,13153.932926554708,2173.8406068386544,10980.092319716054
2022-08-07 00:15:00,63590.05129484999,13160.972353325618,2180.880033609564,10980.092319716054
2022-08-07 00:30:00,63654.78570553441,13163.19248023029,2183.1001605142355,10980.092319716054
2022-08-07 00:45:00,63728.99344461167,13165.737503755157,2185.645184039103,10980.092319716054
2022-08-07 01:00:00,61696.96450434711,13096.047178723155,2115.954859007101,10980.092319716054
2022-08-07 01:15:00,61962.21769934667,13105.144284088638,2125.0519643725834,10980.092319716054
2022-08-07 01:30:00,62039.58321455488,13107.797606486904,2127.7052867708494,10980.092319716054
2022-08-07 01:45:00,62166.68370382552,13112.156636141197,2132.0643164251437,10980.092319716054
2022-08-07 02:00:00,62282.73197663784,13116.136619738596,2136.0443000225428,10980.092319716054
2022-08-07 02:15:00,62367.20248814067,13119.033614602009,2138.9412948859554,10980.092319716054
2022-08-07 02:30:00,62434.30523092329,13121.334965661728,2141.242645945675,10980.092319716054
2022-08-07 02:45:00,62649.0340078277,13128.699289052835,2148.60696933678,10980.092319716054
2022-08-07 03:00:00,62936.39163574391,13138.554486532106,2158.462166816053,10980.092319716054
2022-08-07 03:15:00,63017.70437111581,13141.343182522121,2161.2508628060673,10980.092319716054
2022-08-07 03:30:00,62433.51578689055,13121.307890943379,2141.2155712273247,10980.092319716054
2022-08-07 03:45:00,62865.34167279759,13136.117761880638,2156.025442164584,10980.092319716054
2022-08-07 04:00:00,62873.23611312495,13136.388509064134,2156.29618934808,10980.092319716054
2022-08-07 04:15:00,62851.13168020832,13135.630416950344,2155.53809723429,10980.092319716054
2022-08-07 04:30:00,62835.3427995536,13135.08892258335,2154.9966028672975,10980.092319716054
2022-08-07 04:45:00,62329.309174569295,13117.734028121224,2137.641708405171,10980.092319716054
2022-08-07 05:00:00,62192.73535690583,13113.050101846735,2132.957782130681,10980.092319716054
2022-08-07 05:15:00,62543.24850744098,13125.07127679398,2144.978957077926,10980.092319716054
2022-08-07 05:30:00,62960.074956726006,13139.366728082596,2159.2744083665416,10980.092319716054
2022-08-07 05:45:00,62551.93239180107,13125.369098695825,2145.2767789797717,10980.092319716054
2022-08-07 06:00:00,62686.92732139907,13129.998875533616,2149.906555817562,10980.092319716054
2022-08-07 06:15:00,62752.45117611622,13132.246077156637,2152.1537574405834,10980.092319716054
2022-08-07 06:30:00,62585.87848520876,13126.53331158486,2146.4409918688075,10980.092319716054
2022-08-07 06:45:00,62949.02274026768,13138.9876820257,2158.8953623096463,10980.092319716054
2022-08-07 07:00:00,62853.500012306526,13135.711641105392,2155.6193213893384,10980.092319716054
2022-08-07 07:15:00,63041.387692097895,13142.15542407261,2162.063104356556,10980.092319716054
2022-08-07 07:30:00,62947.44385220221,13138.933532589,2158.8412128729474,10980.092319716054
2022-08-07 07:45:00,63044.54546822884,13142.263722946009,2162.1714032299546,10980.092319716054
2022-08-07 08:00:00,63002.7049344938,13140.828762873478,2160.7364431574238,10980.092319716054
2022-08-07 08:15:00,62492.72408934581,13123.338494819604,2143.246175103549,10980.092319716054
2022-08-07 08:30:00,62622.98235474739,13127.805823347295,2147.713503631242,10980.092319716054
2022-08-07 08:45:00,62600.088477798025,13127.020656515157,2146.928336799102,10980.092319716054
2022-08-07 09:00:00,62522.72296258982,13124.36733411689,2144.2750144008364,10980.092319716054
2022-08-07 09:15:00,62366.41304410793,13119.00653988366,2138.9142201676054,10980.092319716054
2022-08-07 09:30:00,62725.61007900318,13131.325536732751,2151.2332170166965,10980.092319716054
2022-08-07 09:45:00,62780.081717262015,13133.193692298875,2153.1013725828225,10980.092319716054
2022-08-07 10:00:00,62842.447795848224,13135.332595048498,2155.240275332445,10980.092319716054
2022-08-07 10:15:00,62780.87116129475,13133.220767017225,2153.128447301172,10980.092319716054
2022-08-07 10:30:00,62956.91718059506,13139.258429209198,2159.166109493144,10980.092319716054
2022-08-07 10:45:00,62892.18276991064,13137.038302304527,2156.945982588473,10980.092319716054
2022-08-07 11:00:00,62930.076083482,13138.33788878531,2158.245569069256,10980.092319716054
2022-08-07 11:15:00,62892.18276991064,13137.038302304527,2156.945982588473,10980.092319716054
2022-08-07 11:30:00,62749.29339998528,13132.137778283239,2152.045458567186,10980.092319716054
2022-08-07 11:45:00,62925.33941928559,13138.175440475212,2158.083120759158,10980.092319716054
2022-08-07 12:00:00,63734.51955284082,13165.927026783604,2185.8347070675504,10980.092319716054
2022-08-07 12:15:00,64380.28477161954,13188.07414639362,2207.981826677565,10980.092319716054
2022-08-07 12:30:00,63712.41511992419,13165.168934669813,2185.07661495376,10980.092319716054
2022-08-07 12:45:00,63791.35952319787,13167.876406504778,2187.784086788725,10980.092319716054
2022-08-07 13:00:00,65057.62775170772,13211.304254737619,2231.2119350215653,10980.092319716054
2022-08-07 13:15:00,64738.69236248205,13200.36606852436,2220.2737488083067,10980.092319716054
2022-08-07 13:30:00,64706.32515713983,13199.256005072024,2219.1636853559708,10980.092319716054
2022-08-07 13:45:00,64555.54134688711,13194.084733867241,2213.992414151188,10980.092319716054
2022-08-07 14:00:00,64885.52895257108,13205.401966137395,2225.3096464213413,10980.092319716054
2022-08-07 14:15:00,64561.06745511627,13194.27425689569,2214.181937179635,10980.092319716054
2022-08-07 14:30:00,64193.97597989364,13181.684512863101,2201.592193147047,10980.092319716054
2022-08-07 14:45:00,64200.29153215555,13181.901110609899,2201.8087908938446,10980.092319716054
2022-08-07 15:00:00,64506.59581685742,13192.406101329561,2212.3137816135086,10980.092319716054
2022-08-07 15:15:00,64366.07477903027,13187.586801463323,2207.4944817472706,10980.092319716054
2022-08-07 15:30:00,64162.398218584174,13180.601524129113,2200.5092044130606,10980.092319716054
2022-08-07 15:45:00,64218.4487449085,13182.52382913194,2202.431509415886,10980.092319716054
2022-08-07 16:00:00,64189.239315697225,13181.522064553003,2201.4297448369484,10980.092319716054
2022-08-07 16:15:00,64626.59130983341,13196.52145851871,2216.429138802655,10980.092319716054
2022-08-07 16:30:00,64707.114601172565,13199.283079790373,2219.190760074319,10980.092319716054
2022-08-07 16:45:00,64745.00791474394,13200.582666271155,2220.4903465551024,10980.092319716054
2022-08-07 17:00:00,64752.90235507132,13200.853413454653,2220.7610937385994,10980.092319716054
2022-08-07 17:15:00,65221.04266648424,13216.908721435997,2236.8164017199424,10980.092319716054
2022-08-07 17:30:00,65079.73218462434,13212.06234685141,2231.970027135355,10980.092319716054
2022-08-07 17:45:00,65005.5244455471,13209.517323326541,2229.425003610488,10980.092319716054
2022-08-07 18:00:00,65141.308819177815,13214.17417488268,2234.0818551666275,10980.092319716054
2022-08-07 18:15:00,64927.36948630616,13206.836926209926,2226.744606493873,10980.092319716054
2022-08-07 18:30:00,64886.31839660382,13205.429040855744,2225.3367211396903,10980.092319716054
2022-08-07 18:45:00,64814.47898962478,13202.965241485927,2222.8729217698724,10980.092319716054
2022-08-07 19:00:00,64700.009604877945,13199.039407325226,2218.947087609173,10980.092319716054
2022-08-07 19:15:00,64872.10840401458,13204.94169592545,2224.849376209397,10980.092319716054
2022-08-07 19:30:00,64832.63620237773,13203.587960007968,2223.4956402919142,10980.092319716054
2022-08-07 19:45:00,64870.52951594911,13204.887546488751,2224.795226772698,10980.092319716054
2022-08-07 20:00:00,64745.00791474394,13200.582666271157,2220.490346555103,10980.092319716054
2022-08-07 20:15:00,65134.2038228832,13213.930502417534,2233.838182701481,10980.092319716054
2022-08-07 20:30:00,65622.08023511455,13230.66267835762,2250.5703586415657,10980.092319716054
2022-08-07 20:45:00,65585.76580960865,13229.417241313535,2249.3249215974815,10980.092319716054
2022-08-07 21:00:00,65764.9696050399,13235.563202378906,2255.4708826628525,10980.092319716054
2022-08-07 21:15:00,65682.86742563528,13232.747431670543,2252.655111954489,10980.092319716054
2022-08-07 21:30:00,65588.13414170686,13229.498465468583,2249.4061457525304,10980.092319716054
2022-08-07 21:45:00,65326.038722838246,13220.5096589765,2240.4173392604466,10980.092319716054
2022-08-07 22:00:00,65468.13864873086,13225.383108279437,2245.2907885633836,10980.092319716054
2022-08-07 22:15:00,65662.34188078412,13232.043488993451,2251.951169277398,10980.092319716054
2022-08-07 22:30:00,64888.68672870205,13205.510265010795,2225.41794529474,10980.092319716054
2022-08-07 22:45:00,64505.806372824685,13192.379026611212,2212.286706895159,10980.092319716054
2022-08-07 23:00:00,64468.702503286055,13191.10651484878,2211.0141951327255,10980.092319716054
2022-08-07 23:15:00,63446.37248089189,13156.04475458598,2175.9524348699274,10980.092319716054
2022-08-07 23:30:00,63543.47409691851,13159.374944942987,2179.2826252269338,10980.092319716054
2022-08-07 23:45:00,64148.97767002764,13180.141253917169,2200.048934201116,10980.092319716054
2022-08-08 00:00:00,64105.55824822713,13178.652144407939,2198.5598246918853,10980.092319716054
2022-08-08 00:15:00,65161.04491999623,13214.851042841423,2234.7587231253683,10980.092319716054
2022-08-08 00:30:00,64664.48462340479,13197.821044999491,2217.728725283438,10980.092319716054
2022-08-08 00:45:00,64799.47955300278,13202.450821837283,2222.3585021212284,10980.092319716054
2022-08-08 01:00:00,64703.95682504162,13199.174780916974,2219.0824612009205,10980.092319716054
2022-08-08 01:15:00,64557.120234952585,13194.13888330394,2214.046563587886,10980.092319716054
2022-08-08 01:30:00,64182.92376343533,13181.305466806205,2201.213147090151,10980.092319716054
2022-08-08 01:45:00,63806.358959819874,13168.390826153422,2188.2985064373675,10980.092319716054
2022-08-08 02:00:00,64118.97879678366,13179.112414619884,2199.0200949038294,10980.092319716054
2022-08-08 02:15:00,64568.96189544363,13194.545004079184,2214.45268436313,10980.092319716054
2022-08-08 02:30:00,64493.96471233365,13191.972905835968,2211.880586119914,10980.092319716054
2022-08-08 02:45:00,64971.57835213941,13208.353110437507,2228.260790721453,10980.092319716054
2022-08-08 03:00:00,65438.92921951959,13224.3813437005,2244.289023984446,10980.092319716054
2022-08-08 03:15:00,65141.308819177815,13214.17417488268,2234.0818551666275,10980.092319716054
2022-08-08 03:30:00,65115.25716609751,13213.280709177143,2233.188389461089,10980.092319716054
2022-08-08 03:45:00,65030.786654594674,13210.38371431373,2230.2913945976766,10980.092319716054
2022-08-08 04:00:00,64932.10615050257,13206.999374520025,2226.9070548039704,10980.092319716054
2022-08-08 04:15:00,65073.41663236246,13211.845749104612,2231.753429388558,10980.092319716054
2022-08-08 04:30:00,64984.20945666319,13208.7863059311,2228.693986215047,10980.092319716054
2022-08-08 04:45:00,65101.04717350824,13212.793364246849,2232.701044530795,10980.092319716054
2022-08-08 05:00:00,65158.67658789803,13214.769818686374,2234.67749897032,10980.092319716054
2022-08-08 05:15:00,65558.13526846287,13228.469626171296,2248.3773064552433,10980.092319716054
2022-08-08 05:30:00,65817.07291120055,13237.350133789983,2257.2578140739297,10980.092319716054
2022-08-08 05:45:00,65948.91006466758,13241.871611754374,2261.779292038321,10980.092319716054
2022-08-08 06:00:00,66098.11498685484,13246.98873352246,2266.896413806405,10980.092319716054
2022-08-08 06:15:00,66409.94537978589,13257.683247270572,2277.5909275545173,10980.092319716054
2022-08-08 06:30:00,66803.87795212156,13271.193531727047,2291.1012120109935,10980.092319716054
2022-08-08 06:45:00,66564.67641020232,13262.989892067104,2282.89757235105,10980.092319716054
2022-08-08 07:00:00,66924.6628891303,13275.335963634545,2295.2436439184908,10980.092319716054
2022-08-08 07:15:00,66804.6673961543,13271.220606445397,2291.1282867293435,10980.092319716054
2022-08-08 07:30:00,67077.02558744849,13280.561384276027,2300.4690645599726,10980.092319716054
2022-08-08 07:45:00,66692.56634350566,13267.375996439747,2287.2836767236927,10980.092319716054
2022-08-08 08:00:00,66794.40462372871,13270.868635106852,2290.7763153907977,10980.092319716054
2022-08-08 08:15:00,66472.31145837209,13259.822150020194,2279.72983030414,10980.092319716054
2022-08-08 08:30:00,67249.12438658511,13286.46367287625,2306.3713531601966,10980.092319716054
2022-08-08 08:45:00,68194.87833780382,13318.899185459133,2338.806865743079,10980.092319716054
2022-08-08 09:00:00,70141.64732253281,13385.665440909372,2405.573121193319,10980.092319716054
2022-08-08 09:15:00,69769.81918311375,13372.913248566687,2392.8209288506328,10980.092319716054
2022-08-08 09:30:00,70001.91572873839,13380.873215761483,2400.7808960454304,10980.092319716054
2022-08-08 09:45:00,69968.75907936343,13379.736077590798,2399.6437578747446,10980.092319716054
2022-08-08 10:00:00,69661.66535062881,13369.204012152784,2389.11169243673,10980.092319716054
2022-08-08 10:15:00,69699.55866420019,13370.503598633568,2390.4112789175138,10980.092319716054
2022-08-08 10:30:00,69731.13642550966,13371.586587367554,2391.4942676514997,10980.092319716054
2022-08-08 10:45:00,69814.02804894702,13374.429432794266,2394.3371130782125,10980.092319716054
2022-08-08 11:00:00,69885.07801189335,13376.866157445736,2396.773837729682,10980.092319716054
2022-08-08 11:15:00,69629.29814528661,13368.093948700449,2388.0016289843948,10980.092319716054
2022-08-08 11:30:00,69696.40088806924,13370.395299760168,2390.302980044115,10980.092319716054
2022-08-08 11:45:00,70714.78369029972,13405.321686431218,2425.229366715165,10980.092319716054
2022-08-08 12:00:00,71072.4018371295,13417.58653384361,2437.4942141275565,10980.092319716054
2022-08-08 12:15:00,72208.41180023777,13456.547053548758,2476.4547338327043,10980.092319716054
2022-08-08 12:30:00,72284.1984273805,13459.146226510326,2479.053906794271,10980.092319716054
2022-08-08 12:45:00,72235.25289735083,13457.467593972648,2477.375274256593,10980.092319716054
2022-08-08 13:00:00,72498.92720428492,13466.51054990143,2486.418230185376,10980.092319716054
2022-08-08 13:15:00,71750.53426125042,13440.84371690596,2460.7513971899066,10980.092319716054
2022-08-08 13:30:00,71688.16818266422,13438.70481415634,2458.6124944402845,10980.092319716054
2022-08-08 13:45:00,72248.67344590736,13457.92786418459,2477.835544468537,10980.092319716054
2022-08-08 14:00:00,72152.36127391347,13454.624748545933,2474.5324288298793,10980.092319716054
2022-08-08 14:15:00,72049.73354965767,13451.105035160477,2471.012715444424,10980.092319716054
2022-08-08 14:30:00,71894.21307520854,13445.771315645597,2465.6789959295434,10980.092319716054
2022-08-08 14:45:00,72029.20800480651,13450.401092483387,2470.3087727673333,10980.092319716054
2022-08-08 15:00:00,71707.1148394499,13439.35460739673,2459.2622876806763,10980.092319716054
2022-08-08 15:15:00,71656.59042135475,13437.621825422353,2457.5295057062986,10980.092319716054
2022-08-08 15:30:00,70475.58214838048,13397.118046771275,2417.0257270552206,10980.092319716054
2022-08-08 15:45:00,70063.49236329185,13382.985043792756,2402.8927240767025,10980.092319716054
2022-08-08 16:00:00,70241.11727065765,13389.076855421428,2408.984535705374,10980.092319716054
2022-08-08 16:15:00,69806.92305265239,13374.18576032912,2394.093440613066,10980.092319716054
2022-08-08 16:30:00,68931.42962034725,13344.159897679356,2364.067577963302,10980.092319716054
2022-08-08 16:45:00,69916.6557732028,13377.94914617972,2397.856826463667,10980.092319716054
2022-08-08 17:00:00,69309.5733120282,13357.12868776884,2377.0363680527853,10980.092319716054
2022-08-08 17:15:00,69788.76583989945,13373.563041807078,2393.4707220910236,10980.092319716054
2022-08-08 17:30:00,69640.35036174492,13368.472994757343,2388.3806750412887,10980.092319716054
2022-08-08 17:45:00,69612.71982059913,13367.525379615105,2387.433059899051,10980.092319716054
2022-08-08 18:00:00,69633.24536545029,13368.229322292196,2388.137002576142,10980.092319716054
2022-08-08 18:15:00,69424.83214080776,13361.081596647888,2380.989276931834,10980.092319716054
2022-08-08 18:30:00,69742.97808600072,13371.992708142798,2391.900388426744,10980.092319716054
2022-08-08 18:45:00,69968.75907936343,13379.736077590798,2399.643757874744,10980.092319716054
2022-08-08 19:00:00,69950.6018666105,13379.113359068757,2399.0210393527022,10980.092319716054
2022-08-08 19:15:00,69870.07857527133,13376.351737797091,2396.2594180810374,10980.092319716054
2022-08-08 19:30:00,70540.3165590649,13399.338173675946,2419.245853959892,10980.092319716054
2022-08-08 19:45:00,70872.6724968471,13410.736630101148,2430.6443103850947,10980.092319716054
2022-08-08 20:00:00,70747.15089564193,13406.431749883553,2426.3394301675,10980.092319716054
2022-08-08 20:15:00,70714.78369029972,13405.321686431218,2425.2293667151644,10980.092319716054
2022-08-08 20:30:00,71034.50852355814,13416.286947362827,2436.194627646773,10980.092319716054
2022-08-08 20:45:00,70781.88643308234,13407.623037490937,2427.530717774884,10980.092319716054
2022-08-08 21:00:00,71617.11821971792,13436.268089504869,2456.1757697888156,10980.092319716054
2022-08-08 21:15:00,70141.64732253281,13385.665440909372,2405.5731211933175,10980.092319716054
2022-08-08 21:30:00,69976.6535196908,13380.006824774293,2399.9145050582397,10980.092319716054
2022-08-08 21:45:00,69852.71080655113,13375.7560939934,2395.663774277345,10980.092319716054
2022-08-08 22:00:00,69692.45366790556,13370.259926168419,2390.1676064523663,10980.092319716054
2022-08-08 22:15:00,69758.76696665544,13372.53420250979,2392.4418827937366,10980.092319716054
2022-08-08 22:30:00,70037.44071021152,13382.091578087216,2401.999258371163,10980.092319716054
2022-08-08 22:45:00,69041.16234089769,13347.923283529957,2367.830963813904,10980.092319716054
2022-08-08 23:00:00,70534.79045083575,13399.148650647498,2419.056330931444,10980.092319716054
2022-08-08 23:15:00,70817.4114145555,13408.841399816672,2428.749080100618,10980.092319716054
2022-08-08 23:30:00,69971.91685549438,13379.844376464196,2399.7520567481415,10980.092319716054
2022-08-08 23:45:00,70035.07237811331,13382.010353932166,2401.918034216113,10980.092319716054
2022-08-09 00:00:00,70304.27279327658,13391.242832889398,2411.1505131733447,10980.092319716054
2022-08-09 00:15:00,70131.3845501072,13385.313469570825,2405.221149854771,10980.092319716054
2022-08-09 00:30:00,70728.993682889,13405.80903136151,2425.7167116454575,10980.092319716054
2022-08-09 00:45:00,70304.27279327658,13391.242832889398,2411.1505131733447,10980.092319716054
2022-08-09 01:00:00,69711.40032469123,13370.90971940881,2390.8173996927567,10980.092319716054
2022-08-09 01:15:00,69691.66422387282,13370.23285145007,2390.140531734016,10980.092319716054
2022-08-09 01:30:00,69682.98033951272,13369.935029548224,2389.84270983217,10980.092319716054
2022-08-09 01:45:00,69316.67830832282,13357.372360233985,2377.280040517931,10980.092319716054
2022-08-09 02:00:00,69284.31110298062,13356.26229678165,2376.1699770655955,10980.092319716054
2022-08-09 02:15:00,69120.10674417135,13350.63075536492,2370.5384356488676,10980.092319716054
2022-08-09 02:30:00,69776.13473537564,13373.12984631348,2393.0375265974276,10980.092319716054
2022-08-09 02:45:00,69786.39750780124,13373.481817652028,2393.3894979359734,10980.092319716054
2022-08-09 03:00:00,69944.2863143486,13378.896761321957,2398.804441605904,10980.092319716054
2022-08-09 03:15:00,70149.54176286017,13385.936188092866,2405.8438683768127,10980.092319716054
2022-08-09 03:30:00,70239.53838259217,13389.022705984728,2408.9303862686734,10980.092319716054
2022-08-09 03:45:00,70399.79552123774,13394.518873809706,2414.426554093652,10980.092319716054
2022-08-09 04:00:00,70376.90164428837,13393.733706977566,2413.641387261512,10980.092319716054
2022-08-09 04:15:00,70330.32444635688,13392.136298594936,2412.043978878882,10980.092319716054
2022-08-09 04:30:00,70027.9673818187,13381.76668146702,2401.6743617509665,10980.092319716054
2022-08-09 04:45:00,70514.26490598457,13398.444707970404,2418.3523882543514,10980.092319716054
2022-08-09 05:00:00,70382.42775251753,13393.923230006014,2413.83091028996,10980.092319716054
2022-08-09 05:15:00,70067.43958345553,13383.120417384504,2403.028097668449,10980.092319716054
2022-08-09 05:30:00,70059.54514312817,13382.849670201005,2402.7573504849524,10980.092319716054
2022-08-09 05:45:00,70241.11727065765,13389.076855421426,2408.9845357053728,10980.092319716054
2022-08-09 06:00:00,70084.01790814303,13383.688986469846,2403.5966667537923,10980.092319716054
2022-08-09 06:15:00,69841.65859009282,13375.377047936503,2395.2847282204493,10980.092319716054
2022-08-09 06:30:00,69605.6148243045,13367.281707149958,2387.1893874339034,10980.092319716054
2022-08-09 06:45:00,69726.39976131324,13371.424139057453,2391.3318193414,10980.092319716054
2022-08-09 07:00:00,70327.95611425868,13392.055074439888,2411.962754723834,10980.092319716054
2022-08-09 07:15:00,70856.88361619235,13410.195135734155,2430.102816018101,10980.092319716054
2022-08-09 07:30:00,70392.6905249431,13394.27520134456,2414.182881628506,10980.092319716054
2022-08-09 07:45:00,70282.95780439269,13390.51181549396,2410.419495777905,10980.092319716054
2022-08-09 08:00:00,70566.3682121452,13400.231639381484,2420.1393196654294,10980.092319716054
2022-08-09 08:15:00,69716.13698888765,13371.072167718909,2390.9798480028553,10980.092319716054
2022-08-09 08:30:00,70080.07068797934,13383.553612878099,2403.4612931620454,10980.092319716054
2022-08-09 08:45:00,69910.34022094091,13377.732548432923,2397.64022871687,10980.092319716054
2022-08-09 09:00:00,69619.82481689376,13367.769052080252,2387.676732364198,10980.092319716054
2022-08-09 09:15:00,69964.02241516701,13379.5736292807,2399.481309564646,10980.092319716054
2022-08-09 09:30:00,68726.1741718357,13337.120470908447,2357.028151192393,10980.092319716054
2022-08-09 09:45:00,68265.92830075014,13321.3359101106,2341.2435903945466,10980.092319716054
2022-08-09 10:00:00,67343.0682264808,13289.685564359857,2309.593244643804,10980.092319716054
2022-08-09 10:15:00,66537.83531308925,13262.069351643215,2281.97703192716,10980.092319716054
2022-08-09 10:30:00,66316.0015398902,13254.461355786962,2274.369036070908,10980.092319716054
2022-08-09 10:45:00,65745.23350422148,13234.886334420164,2254.79401470411,10980.092319716054
2022-08-09 11:00:00,65122.362162392135,13213.524381642288,2233.432061926235,10980.092319716054
2022-08-09 11:15:00,65692.34075402812,13233.072328290737,2252.9800085746833,10980.092319716054
2022-08-09 11:30:00,65368.66870060602,13221.97169376738,2241.879374051326,10980.092319716054
2022-08-09 11:45:00,63879.777254864384,13170.908774959938,2190.8164552438843,10980.092319716054
2022-08-09 12:00:00,64310.02425270595,13185.664496460498,2205.5721767444447,10980.092319716054
2022-08-09 12:15:00,64502.64859669374,13192.270727737814,2212.17840802176,10980.092319716054
2022-08-09 12:30:00,64720.5351497291,13199.743350002318,2219.6510302862634,10980.092319716054
2022-08-09 12:45:00,64781.32234024983,13201.82810331524,2221.7357835991866,10980.092319716054
2022-08-09 13:00:00,64701.58849294342,13199.093556761925,2219.0012370458717,10980.092319716054
2022-08-09 13:15:00,64654.221850979215,13197.469073660946,2217.3767539448927,10980.092319716054
2022-08-09 13:30:00,65164.2026961272,13214.95934171482,2234.8670219987675,10980.092319716054
2022-08-09 13:45:00,65254.98875989192,13218.072934325031,2237.9806146089772,10980.092319716054
2022-08-09 14:00:00,62663.24400041697,13129.186633983127,2149.094314267073,10980.092319716054
2022-08-09 14:15:00,62466.6724362655,13122.445029114064,2142.3527093980097,10980.092319716054
2022-08-09 14:30:00,63159.80429700842,13146.216631825057,2166.1243121090033,10980.092319716054
2022-08-09 14:45:00,63005.07326659201,13140.909987028524,2160.8176673124717,10980.092319716054
2022-08-09 15:00:00,62829.02724729169,13134.872324836553,2154.780005120499,10980.092319716054
2022-08-09 15:15:00,63402.95305909135,13154.555645076749,2174.463325360695,10980.092319716054
2022-08-09 15:30:00,63414.79471958241,13154.961765851993,2174.8694461359396,10980.092319716054
2022-08-09 15:45:00,63214.27593526727,13148.084787391183,2167.992467675129,10980.092319716054
2022-08-09 16:00:00,62982.17938964264,13140.124820196384,2160.0325004803312,10980.092319716054
2022-08-09 16:15:00,62847.97390407738,13135.522118076944,2155.4297983608903,10980.092319716054
2022-08-09 16:30:00,62501.40797370592,13123.636316721448,2143.5439970053935,10980.092319716054
2022-08-09 16:45:00,63031.12491967231,13141.803452734062,2161.711133018009,10980.092319716054
2022-08-09 17:00:00,63295.58867063916,13150.873483381198,2170.781163665143,10980.092319716054
2022-08-09 17:15:00,63525.31688416557,13158.752226420946,2178.6599067048915,10980.092319716054
2022-08-09 17:30:00,63798.464519492496,13168.120078969925,2188.0277592538705,10980.092319716054
2022-08-09 17:45:00,62971.91661721705,13139.77284885784,2159.680529141786,10980.092319716054
2022-08-09 18:00:00,63661.10125779629,13163.409077977085,2183.3167582610313,10980.092319716054
2022-08-09 18:15:00,63354.79697309442,13152.90408725742,2172.8117675413673,10980.092319716054
2022-08-09 18:30:00,63155.067632812,13146.05418351496,2165.9618637989056,10980.092319716054
2022-08-09 18:45:00,63119.542651338845,13144.835821189225,2164.7435014731714,10980.092319716054
2022-08-09 19:00:00,63343.74475663609,13152.525041200526,2172.432721484472,10980.092319716054
2022-08-09 19:15:00,62907.18220653264,13137.552721953169,2157.460402237115,10980.092319716054
2022-08-09 19:30:00,63019.28325918127,13141.397331958819,2161.3050122427658,10980.092319716054
2022-08-09 19:45:00,63140.85764022273,13145.566838584666,2165.474518868612,10980.092319716054
2022-08-09 20:00:00,63212.69704720179,13148.030637954485,2167.938318238431,10980.092319716054
2022-08-09 20:15:00,63275.063125788,13150.169540704108,2170.0772209880533,10980.092319716054
